# NE_LO   sin2theta_W   A(s)   dchi2
    4    4.540000E-01    3.001356E+00    1.230736E+04
    1    4.541667E-01    3.003320E+00    2.938770E+04
    2    4.541667E-01    3.003320E+00    2.144838E+04
    3    4.541667E-01    3.003320E+00    1.621605E+04
    4    4.541667E-01    3.003320E+00    1.233152E+04
    1    4.543333E-01    3.005284E+00    2.944536E+04
    2    4.543333E-01    3.005284E+00    2.149046E+04
    3    4.543333E-01    3.005284E+00    1.624786E+04
    4    4.543333E-01    3.005284E+00    1.235572E+04
    1    4.545000E-01    3.007249E+00    2.950309E+04
    2    4.545000E-01    3.007249E+00    2.153260E+04
    3    4.545000E-01    3.007249E+00    1.627972E+04
    4    4.545000E-01    3.007249E+00    1.237994E+04
    1    4.546667E-01    3.009215E+00    2.956090E+04
    2    4.546667E-01    3.009215E+00    2.157479E+04
    3    4.546667E-01    3.009215E+00    1.631162E+04
    4    4.546667E-01    3.009215E+00    1.240420E+04
    1    4.548333E-01    3.011181E+00    2.961879E+04
    2    4.548333E-01    3.011181E+00    2.161704E+04
    3    4.548333E-01    3.011181E+00    1.634356E+04
    4    4.548333E-01    3.011181E+00    1.242849E+04
    1    4.550000E-01    3.013148E+00    2.967675E+04
    2    4.550000E-01    3.013148E+00    2.165934E+04
    3    4.550000E-01    3.013148E+00    1.637555E+04
    4    4.550000E-01    3.013148E+00    1.245281E+04
    1    4.551667E-01    3.015116E+00    2.973479E+04
    2    4.551667E-01    3.015116E+00    2.170170E+04
    3    4.551667E-01    3.015116E+00    1.640757E+04
    4    4.551667E-01    3.015116E+00    1.247717E+04
    1    4.553333E-01    3.017084E+00    2.979290E+04
    2    4.553333E-01    3.017084E+00    2.174411E+04
    3    4.553333E-01    3.017084E+00    1.643964E+04
    4    4.553333E-01    3.017084E+00    1.250155E+04
    1    4.555000E-01    3.019053E+00    2.985109E+04
    2    4.555000E-01    3.019053E+00    2.178658E+04
    3    4.555000E-01    3.019053E+00    1.647175E+04
    4    4.555000E-01    3.019053E+00    1.252597E+04
    1    4.556667E-01    3.021022E+00    2.990936E+04
    2    4.556667E-01    3.021022E+00    2.182911E+04
    3    4.556667E-01    3.021022E+00    1.650390E+04
    4    4.556667E-01    3.021022E+00    1.255042E+04
    1    4.558333E-01    3.022992E+00    2.996770E+04
    2    4.558333E-01    3.022992E+00    2.187169E+04
    3    4.558333E-01    3.022992E+00    1.653609E+04
    4    4.558333E-01    3.022992E+00    1.257490E+04
    1    4.560000E-01    3.024963E+00    3.002611E+04
    2    4.560000E-01    3.024963E+00    2.191432E+04
    3    4.560000E-01    3.024963E+00    1.656832E+04
    4    4.560000E-01    3.024963E+00    1.259941E+04
    1    4.561667E-01    3.026935E+00    3.008461E+04
    2    4.561667E-01    3.026935E+00    2.195701E+04
    3    4.561667E-01    3.026935E+00    1.660060E+04
    4    4.561667E-01    3.026935E+00    1.262395E+04
    1    4.563333E-01    3.028907E+00    3.014318E+04
    2    4.563333E-01    3.028907E+00    2.199976E+04
    3    4.563333E-01    3.028907E+00    1.663292E+04
    4    4.563333E-01    3.028907E+00    1.264853E+04
    1    4.565000E-01    3.030879E+00    3.020182E+04
    2    4.565000E-01    3.030879E+00    2.204256E+04
    3    4.565000E-01    3.030879E+00    1.666528E+04
    4    4.565000E-01    3.030879E+00    1.267314E+04
    1    4.566667E-01    3.032853E+00    3.026054E+04
    2    4.566667E-01    3.032853E+00    2.208542E+04
    3    4.566667E-01    3.032853E+00    1.669768E+04
    4    4.566667E-01    3.032853E+00    1.269778E+04
    1    4.568333E-01    3.034827E+00    3.031934E+04
    2    4.568333E-01    3.034827E+00    2.212833E+04
    3    4.568333E-01    3.034827E+00    1.673012E+04
    4    4.568333E-01    3.034827E+00    1.272245E+04
    1    4.570000E-01    3.036801E+00    3.037821E+04
    2    4.570000E-01    3.036801E+00    2.217130E+04
    3    4.570000E-01    3.036801E+00    1.676261E+04
    4    4.570000E-01    3.036801E+00    1.274716E+04
    1    4.571667E-01    3.038777E+00    3.043716E+04
    2    4.571667E-01    3.038777E+00    2.221432E+04
    3    4.571667E-01    3.038777E+00    1.679514E+04
    4    4.571667E-01    3.038777E+00    1.277189E+04
    1    4.573333E-01    3.040752E+00    3.049619E+04
    2    4.573333E-01    3.040752E+00    2.225740E+04
    3    4.573333E-01    3.040752E+00    1.682771E+04
    4    4.573333E-01    3.040752E+00    1.279666E+04
    1    4.575000E-01    3.042729E+00    3.055529E+04
    2    4.575000E-01    3.042729E+00    2.230053E+04
    3    4.575000E-01    3.042729E+00    1.686032E+04
    4    4.575000E-01    3.042729E+00    1.282146E+04
    1    4.576667E-01    3.044706E+00    3.061447E+04
    2    4.576667E-01    3.044706E+00    2.234373E+04
    3    4.576667E-01    3.044706E+00    1.689297E+04
    4    4.576667E-01    3.044706E+00    1.284629E+04
    1    4.578333E-01    3.046684E+00    3.067372E+04
    2    4.578333E-01    3.046684E+00    2.238697E+04
    3    4.578333E-01    3.046684E+00    1.692567E+04
    4    4.578333E-01    3.046684E+00    1.287116E+04
    1    4.580000E-01    3.048662E+00    3.073305E+04
    2    4.580000E-01    3.048662E+00    2.243027E+04
    3    4.580000E-01    3.048662E+00    1.695841E+04
    4    4.580000E-01    3.048662E+00    1.289605E+04
    1    4.581667E-01    3.050642E+00    3.079246E+04
    2    4.581667E-01    3.050642E+00    2.247363E+04
    3    4.581667E-01    3.050642E+00    1.699119E+04
    4    4.581667E-01    3.050642E+00    1.292098E+04
    1    4.583333E-01    3.052621E+00    3.085195E+04
    2    4.583333E-01    3.052621E+00    2.251705E+04
    3    4.583333E-01    3.052621E+00    1.702402E+04
    4    4.583333E-01    3.052621E+00    1.294594E+04
    1    4.585000E-01    3.054602E+00    3.091151E+04
    2    4.585000E-01    3.054602E+00    2.256052E+04
    3    4.585000E-01    3.054602E+00    1.705688E+04
    4    4.585000E-01    3.054602E+00    1.297093E+04
    1    4.586667E-01    3.056583E+00    3.097115E+04
    2    4.586667E-01    3.056583E+00    2.260404E+04
    3    4.586667E-01    3.056583E+00    1.708979E+04
    4    4.586667E-01    3.056583E+00    1.299596E+04
    1    4.588333E-01    3.058564E+00    3.103086E+04
    2    4.588333E-01    3.058564E+00    2.264763E+04
    3    4.588333E-01    3.058564E+00    1.712274E+04
    4    4.588333E-01    3.058564E+00    1.302102E+04
    1    4.590000E-01    3.060547E+00    3.109065E+04
    2    4.590000E-01    3.060547E+00    2.269127E+04
    3    4.590000E-01    3.060547E+00    1.715573E+04
    4    4.590000E-01    3.060547E+00    1.304611E+04
    1    4.591667E-01    3.062530E+00    3.115052E+04
    2    4.591667E-01    3.062530E+00    2.273496E+04
    3    4.591667E-01    3.062530E+00    1.718877E+04
    4    4.591667E-01    3.062530E+00    1.307123E+04
    1    4.593333E-01    3.064513E+00    3.121047E+04
    2    4.593333E-01    3.064513E+00    2.277871E+04
    3    4.593333E-01    3.064513E+00    1.722185E+04
    4    4.593333E-01    3.064513E+00    1.309638E+04
    1    4.595000E-01    3.066498E+00    3.127049E+04
    2    4.595000E-01    3.066498E+00    2.282252E+04
    3    4.595000E-01    3.066498E+00    1.725497E+04
    4    4.595000E-01    3.066498E+00    1.312157E+04
    1    4.596667E-01    3.068483E+00    3.133059E+04
    2    4.596667E-01    3.068483E+00    2.286638E+04
    3    4.596667E-01    3.068483E+00    1.728813E+04
    4    4.596667E-01    3.068483E+00    1.314679E+04
    1    4.598333E-01    3.070468E+00    3.139077E+04
    2    4.598333E-01    3.070468E+00    2.291030E+04
    3    4.598333E-01    3.070468E+00    1.732134E+04
    4    4.598333E-01    3.070468E+00    1.317204E+04
    1    4.600000E-01    3.072454E+00    3.145102E+04
    2    4.600000E-01    3.072454E+00    2.295428E+04
    3    4.600000E-01    3.072454E+00    1.735458E+04
    4    4.600000E-01    3.072454E+00    1.319732E+04
    1    4.601667E-01    3.074441E+00    3.151136E+04
    2    4.601667E-01    3.074441E+00    2.299831E+04
    3    4.601667E-01    3.074441E+00    1.738788E+04
    4    4.601667E-01    3.074441E+00    1.322264E+04
    1    4.603333E-01    3.076429E+00    3.157176E+04
    2    4.603333E-01    3.076429E+00    2.304240E+04
    3    4.603333E-01    3.076429E+00    1.742121E+04
    4    4.603333E-01    3.076429E+00    1.324799E+04
    1    4.605000E-01    3.078417E+00    3.163225E+04
    2    4.605000E-01    3.078417E+00    2.308655E+04
    3    4.605000E-01    3.078417E+00    1.745459E+04
    4    4.605000E-01    3.078417E+00    1.327337E+04
    1    4.606667E-01    3.080405E+00    3.169282E+04
    2    4.606667E-01    3.080405E+00    2.313075E+04
    3    4.606667E-01    3.080405E+00    1.748800E+04
    4    4.606667E-01    3.080405E+00    1.329878E+04
    1    4.608333E-01    3.082395E+00    3.175346E+04
    2    4.608333E-01    3.082395E+00    2.317501E+04
    3    4.608333E-01    3.082395E+00    1.752147E+04
    4    4.608333E-01    3.082395E+00    1.332423E+04
    1    4.610000E-01    3.084385E+00    3.181418E+04
    2    4.610000E-01    3.084385E+00    2.321932E+04
    3    4.610000E-01    3.084385E+00    1.755497E+04
    4    4.610000E-01    3.084385E+00    1.334971E+04
    1    4.611667E-01    3.086375E+00    3.187497E+04
    2    4.611667E-01    3.086375E+00    2.326370E+04
    3    4.611667E-01    3.086375E+00    1.758852E+04
    4    4.611667E-01    3.086375E+00    1.337522E+04
    1    4.613333E-01    3.088367E+00    3.193585E+04
    2    4.613333E-01    3.088367E+00    2.330812E+04
    3    4.613333E-01    3.088367E+00    1.762211E+04
    4    4.613333E-01    3.088367E+00    1.340076E+04
    1    4.615000E-01    3.090359E+00    3.199680E+04
    2    4.615000E-01    3.090359E+00    2.335261E+04
    3    4.615000E-01    3.090359E+00    1.765574E+04
    4    4.615000E-01    3.090359E+00    1.342634E+04
    1    4.616667E-01    3.092351E+00    3.205783E+04
    2    4.616667E-01    3.092351E+00    2.339715E+04
    3    4.616667E-01    3.092351E+00    1.768942E+04
    4    4.616667E-01    3.092351E+00    1.345195E+04
    1    4.618333E-01    3.094345E+00    3.211894E+04
    2    4.618333E-01    3.094345E+00    2.344175E+04
    3    4.618333E-01    3.094345E+00    1.772314E+04
    4    4.618333E-01    3.094345E+00    1.347759E+04
    1    4.620000E-01    3.096338E+00    3.218012E+04
    2    4.620000E-01    3.096338E+00    2.348641E+04
    3    4.620000E-01    3.096338E+00    1.775690E+04
    4    4.620000E-01    3.096338E+00    1.350326E+04
    1    4.621667E-01    3.098333E+00    3.224139E+04
    2    4.621667E-01    3.098333E+00    2.353112E+04
    3    4.621667E-01    3.098333E+00    1.779070E+04
    4    4.621667E-01    3.098333E+00    1.352897E+04
    1    4.623333E-01    3.100328E+00    3.230273E+04
    2    4.623333E-01    3.100328E+00    2.357589E+04
    3    4.623333E-01    3.100328E+00    1.782455E+04
    4    4.623333E-01    3.100328E+00    1.355471E+04
    1    4.625000E-01    3.102324E+00    3.236415E+04
    2    4.625000E-01    3.102324E+00    2.362072E+04
    3    4.625000E-01    3.102324E+00    1.785844E+04
    4    4.625000E-01    3.102324E+00    1.358048E+04
    1    4.626667E-01    3.104320E+00    3.242565E+04
    2    4.626667E-01    3.104320E+00    2.366560E+04
    3    4.626667E-01    3.104320E+00    1.789238E+04
    4    4.626667E-01    3.104320E+00    1.360629E+04
    1    4.628333E-01    3.106318E+00    3.248722E+04
    2    4.628333E-01    3.106318E+00    2.371054E+04
    3    4.628333E-01    3.106318E+00    1.792636E+04
    4    4.628333E-01    3.106318E+00    1.363213E+04
    1    4.630000E-01    3.108315E+00    3.254888E+04
    2    4.630000E-01    3.108315E+00    2.375554E+04
    3    4.630000E-01    3.108315E+00    1.796038E+04
    4    4.630000E-01    3.108315E+00    1.365800E+04
    1    4.631667E-01    3.110314E+00    3.261061E+04
    2    4.631667E-01    3.110314E+00    2.380059E+04
    3    4.631667E-01    3.110314E+00    1.799444E+04
    4    4.631667E-01    3.110314E+00    1.368390E+04
    1    4.633333E-01    3.112313E+00    3.267242E+04
    2    4.633333E-01    3.112313E+00    2.384571E+04
    3    4.633333E-01    3.112313E+00    1.802855E+04
    4    4.633333E-01    3.112313E+00    1.370984E+04
    1    4.635000E-01    3.114312E+00    3.273431E+04
    2    4.635000E-01    3.114312E+00    2.389088E+04
    3    4.635000E-01    3.114312E+00    1.806270E+04
    4    4.635000E-01    3.114312E+00    1.373581E+04
    1    4.636667E-01    3.116313E+00    3.279628E+04
    2    4.636667E-01    3.116313E+00    2.393610E+04
    3    4.636667E-01    3.116313E+00    1.809689E+04
    4    4.636667E-01    3.116313E+00    1.376181E+04
    1    4.638333E-01    3.118314E+00    3.285832E+04
    2    4.638333E-01    3.118314E+00    2.398139E+04
    3    4.638333E-01    3.118314E+00    1.813113E+04
    4    4.638333E-01    3.118314E+00    1.378785E+04
    1    4.640000E-01    3.120315E+00    3.292045E+04
    2    4.640000E-01    3.120315E+00    2.402673E+04
    3    4.640000E-01    3.120315E+00    1.816541E+04
    4    4.640000E-01    3.120315E+00    1.381392E+04
    1    4.641667E-01    3.122317E+00    3.298265E+04
    2    4.641667E-01    3.122317E+00    2.407213E+04
    3    4.641667E-01    3.122317E+00    1.819973E+04
    4    4.641667E-01    3.122317E+00    1.384002E+04
    1    4.643333E-01    3.124320E+00    3.304493E+04
    2    4.643333E-01    3.124320E+00    2.411758E+04
    3    4.643333E-01    3.124320E+00    1.823410E+04
    4    4.643333E-01    3.124320E+00    1.386615E+04
    1    4.645000E-01    3.126324E+00    3.310729E+04
    2    4.645000E-01    3.126324E+00    2.416310E+04
    3    4.645000E-01    3.126324E+00    1.826851E+04
    4    4.645000E-01    3.126324E+00    1.389232E+04
    1    4.646667E-01    3.128328E+00    3.316973E+04
    2    4.646667E-01    3.128328E+00    2.420867E+04
    3    4.646667E-01    3.128328E+00    1.830296E+04
    4    4.646667E-01    3.128328E+00    1.391852E+04
    1    4.648333E-01    3.130333E+00    3.323225E+04
    2    4.648333E-01    3.130333E+00    2.425430E+04
    3    4.648333E-01    3.130333E+00    1.833746E+04
    4    4.648333E-01    3.130333E+00    1.394475E+04
    1    4.650000E-01    3.132338E+00    3.329485E+04
    2    4.650000E-01    3.132338E+00    2.429998E+04
    3    4.650000E-01    3.132338E+00    1.837200E+04
    4    4.650000E-01    3.132338E+00    1.397102E+04
    1    4.651667E-01    3.134344E+00    3.335753E+04
    2    4.651667E-01    3.134344E+00    2.434573E+04
    3    4.651667E-01    3.134344E+00    1.840659E+04
    4    4.651667E-01    3.134344E+00    1.399732E+04
    1    4.653333E-01    3.136351E+00    3.342028E+04
    2    4.653333E-01    3.136351E+00    2.439153E+04
    3    4.653333E-01    3.136351E+00    1.844122E+04
    4    4.653333E-01    3.136351E+00    1.402365E+04
    1    4.655000E-01    3.138358E+00    3.348312E+04
    2    4.655000E-01    3.138358E+00    2.443739E+04
    3    4.655000E-01    3.138358E+00    1.847589E+04
    4    4.655000E-01    3.138358E+00    1.405002E+04
    1    4.656667E-01    3.140366E+00    3.354603E+04
    2    4.656667E-01    3.140366E+00    2.448330E+04
    3    4.656667E-01    3.140366E+00    1.851060E+04
    4    4.656667E-01    3.140366E+00    1.407642E+04
    1    4.658333E-01    3.142375E+00    3.360902E+04
    2    4.658333E-01    3.142375E+00    2.452928E+04
    3    4.658333E-01    3.142375E+00    1.854536E+04
    4    4.658333E-01    3.142375E+00    1.410285E+04
    1    4.660000E-01    3.144384E+00    3.367210E+04
    2    4.660000E-01    3.144384E+00    2.457531E+04
    3    4.660000E-01    3.144384E+00    1.858017E+04
    4    4.660000E-01    3.144384E+00    1.412932E+04
    1    4.661667E-01    3.146394E+00    3.373525E+04
    2    4.661667E-01    3.146394E+00    2.462140E+04
    3    4.661667E-01    3.146394E+00    1.861501E+04
    4    4.661667E-01    3.146394E+00    1.415582E+04
    1    4.663333E-01    3.148405E+00    3.379848E+04
    2    4.663333E-01    3.148405E+00    2.466755E+04
    3    4.663333E-01    3.148405E+00    1.864990E+04
    4    4.663333E-01    3.148405E+00    1.418235E+04
    1    4.665000E-01    3.150416E+00    3.386179E+04
    2    4.665000E-01    3.150416E+00    2.471376E+04
    3    4.665000E-01    3.150416E+00    1.868484E+04
    4    4.665000E-01    3.150416E+00    1.420892E+04
    1    4.666667E-01    3.152428E+00    3.392518E+04
    2    4.666667E-01    3.152428E+00    2.476002E+04
    3    4.666667E-01    3.152428E+00    1.871982E+04
    4    4.666667E-01    3.152428E+00    1.423552E+04
    1    4.668333E-01    3.154441E+00    3.398865E+04
    2    4.668333E-01    3.154441E+00    2.480635E+04
    3    4.668333E-01    3.154441E+00    1.875484E+04
    4    4.668333E-01    3.154441E+00    1.426215E+04
    1    4.670000E-01    3.156454E+00    3.405220E+04
    2    4.670000E-01    3.156454E+00    2.485273E+04
    3    4.670000E-01    3.156454E+00    1.878990E+04
    4    4.670000E-01    3.156454E+00    1.428882E+04
    1    4.671667E-01    3.158467E+00    3.411583E+04
    2    4.671667E-01    3.158467E+00    2.489916E+04
    3    4.671667E-01    3.158467E+00    1.882501E+04
    4    4.671667E-01    3.158467E+00    1.431551E+04
    1    4.673333E-01    3.160482E+00    3.417953E+04
    2    4.673333E-01    3.160482E+00    2.494566E+04
    3    4.673333E-01    3.160482E+00    1.886017E+04
    4    4.673333E-01    3.160482E+00    1.434225E+04
    1    4.675000E-01    3.162497E+00    3.424332E+04
    2    4.675000E-01    3.162497E+00    2.499222E+04
    3    4.675000E-01    3.162497E+00    1.889537E+04
    4    4.675000E-01    3.162497E+00    1.436901E+04
    1    4.676667E-01    3.164513E+00    3.430719E+04
    2    4.676667E-01    3.164513E+00    2.503883E+04
    3    4.676667E-01    3.164513E+00    1.893061E+04
    4    4.676667E-01    3.164513E+00    1.439581E+04
    1    4.678333E-01    3.166529E+00    3.437114E+04
    2    4.678333E-01    3.166529E+00    2.508550E+04
    3    4.678333E-01    3.166529E+00    1.896590E+04
    4    4.678333E-01    3.166529E+00    1.442265E+04
    1    4.680000E-01    3.168546E+00    3.443517E+04
    2    4.680000E-01    3.168546E+00    2.513223E+04
    3    4.680000E-01    3.168546E+00    1.900123E+04
    4    4.680000E-01    3.168546E+00    1.444951E+04
    1    4.681667E-01    3.170564E+00    3.449927E+04
    2    4.681667E-01    3.170564E+00    2.517902E+04
    3    4.681667E-01    3.170564E+00    1.903660E+04
    4    4.681667E-01    3.170564E+00    1.447642E+04
    1    4.683333E-01    3.172582E+00    3.456346E+04
    2    4.683333E-01    3.172582E+00    2.522587E+04
    3    4.683333E-01    3.172582E+00    1.907202E+04
    4    4.683333E-01    3.172582E+00    1.450335E+04
    1    4.685000E-01    3.174601E+00    3.462773E+04
    2    4.685000E-01    3.174601E+00    2.527277E+04
    3    4.685000E-01    3.174601E+00    1.910748E+04
    4    4.685000E-01    3.174601E+00    1.453032E+04
    1    4.686667E-01    3.176620E+00    3.469208E+04
    2    4.686667E-01    3.176620E+00    2.531974E+04
    3    4.686667E-01    3.176620E+00    1.914299E+04
    4    4.686667E-01    3.176620E+00    1.455732E+04
    1    4.688333E-01    3.178641E+00    3.475651E+04
    2    4.688333E-01    3.178641E+00    2.536676E+04
    3    4.688333E-01    3.178641E+00    1.917854E+04
    4    4.688333E-01    3.178641E+00    1.458435E+04
    1    4.690000E-01    3.180662E+00    3.482102E+04
    2    4.690000E-01    3.180662E+00    2.541384E+04
    3    4.690000E-01    3.180662E+00    1.921414E+04
    4    4.690000E-01    3.180662E+00    1.461142E+04
    1    4.691667E-01    3.182683E+00    3.488560E+04
    2    4.691667E-01    3.182683E+00    2.546098E+04
    3    4.691667E-01    3.182683E+00    1.924978E+04
    4    4.691667E-01    3.182683E+00    1.463853E+04
    1    4.693333E-01    3.184705E+00    3.495027E+04
    2    4.693333E-01    3.184705E+00    2.550818E+04
    3    4.693333E-01    3.184705E+00    1.928546E+04
    4    4.693333E-01    3.184705E+00    1.466566E+04
    1    4.695000E-01    3.186728E+00    3.501502E+04
    2    4.695000E-01    3.186728E+00    2.555544E+04
    3    4.695000E-01    3.186728E+00    1.932119E+04
    4    4.695000E-01    3.186728E+00    1.469283E+04
    1    4.696667E-01    3.188751E+00    3.507985E+04
    2    4.696667E-01    3.188751E+00    2.560275E+04
    3    4.696667E-01    3.188751E+00    1.935696E+04
    4    4.696667E-01    3.188751E+00    1.472004E+04
    1    4.698333E-01    3.190775E+00    3.514476E+04
    2    4.698333E-01    3.190775E+00    2.565013E+04
    3    4.698333E-01    3.190775E+00    1.939278E+04
    4    4.698333E-01    3.190775E+00    1.474727E+04
    1    4.700000E-01    3.192800E+00    3.520976E+04
    2    4.700000E-01    3.192800E+00    2.569756E+04
    3    4.700000E-01    3.192800E+00    1.942864E+04
    4    4.700000E-01    3.192800E+00    1.477454E+04
    1    4.701667E-01    3.194826E+00    3.527483E+04
    2    4.701667E-01    3.194826E+00    2.574505E+04
    3    4.701667E-01    3.194826E+00    1.946455E+04
    4    4.701667E-01    3.194826E+00    1.480185E+04
    1    4.703333E-01    3.196852E+00    3.533998E+04
    2    4.703333E-01    3.196852E+00    2.579260E+04
    3    4.703333E-01    3.196852E+00    1.950050E+04
    4    4.703333E-01    3.196852E+00    1.482919E+04
    1    4.705000E-01    3.198878E+00    3.540521E+04
    2    4.705000E-01    3.198878E+00    2.584021E+04
    3    4.705000E-01    3.198878E+00    1.953650E+04
    4    4.705000E-01    3.198878E+00    1.485656E+04
    1    4.706667E-01    3.200905E+00    3.547053E+04
    2    4.706667E-01    3.200905E+00    2.588788E+04
    3    4.706667E-01    3.200905E+00    1.957254E+04
    4    4.706667E-01    3.200905E+00    1.488397E+04
    1    4.708333E-01    3.202933E+00    3.553592E+04
    2    4.708333E-01    3.202933E+00    2.593561E+04
    3    4.708333E-01    3.202933E+00    1.960862E+04
    4    4.708333E-01    3.202933E+00    1.491141E+04
    1    4.710000E-01    3.204962E+00    3.560140E+04
    2    4.710000E-01    3.204962E+00    2.598340E+04
    3    4.710000E-01    3.204962E+00    1.964475E+04
    4    4.710000E-01    3.204962E+00    1.493888E+04
    1    4.711667E-01    3.206991E+00    3.566696E+04
    2    4.711667E-01    3.206991E+00    2.603125E+04
    3    4.711667E-01    3.206991E+00    1.968092E+04
    4    4.711667E-01    3.206991E+00    1.496639E+04
    1    4.713333E-01    3.209021E+00    3.573260E+04
    2    4.713333E-01    3.209021E+00    2.607915E+04
    3    4.713333E-01    3.209021E+00    1.971714E+04
    4    4.713333E-01    3.209021E+00    1.499394E+04
    1    4.715000E-01    3.211051E+00    3.579832E+04
    2    4.715000E-01    3.211051E+00    2.612712E+04
    3    4.715000E-01    3.211051E+00    1.975341E+04
    4    4.715000E-01    3.211051E+00    1.502151E+04
    1    4.716667E-01    3.213083E+00    3.586412E+04
    2    4.716667E-01    3.213083E+00    2.617514E+04
    3    4.716667E-01    3.213083E+00    1.978972E+04
    4    4.716667E-01    3.213083E+00    1.504912E+04
    1    4.718333E-01    3.215114E+00    3.593000E+04
    2    4.718333E-01    3.215114E+00    2.622322E+04
    3    4.718333E-01    3.215114E+00    1.982607E+04
    4    4.718333E-01    3.215114E+00    1.507677E+04
    1    4.720000E-01    3.217147E+00    3.599596E+04
    2    4.720000E-01    3.217147E+00    2.627137E+04
    3    4.720000E-01    3.217147E+00    1.986247E+04
    4    4.720000E-01    3.217147E+00    1.510445E+04
    1    4.721667E-01    3.219180E+00    3.606201E+04
    2    4.721667E-01    3.219180E+00    2.631957E+04
    3    4.721667E-01    3.219180E+00    1.989891E+04
    4    4.721667E-01    3.219180E+00    1.513216E+04
    1    4.723333E-01    3.221214E+00    3.612813E+04
    2    4.723333E-01    3.221214E+00    2.636783E+04
    3    4.723333E-01    3.221214E+00    1.993540E+04
    4    4.723333E-01    3.221214E+00    1.515991E+04
    1    4.725000E-01    3.223248E+00    3.619434E+04
    2    4.725000E-01    3.223248E+00    2.641615E+04
    3    4.725000E-01    3.223248E+00    1.997193E+04
    4    4.725000E-01    3.223248E+00    1.518769E+04
    1    4.726667E-01    3.225283E+00    3.626063E+04
    2    4.726667E-01    3.225283E+00    2.646453E+04
    3    4.726667E-01    3.225283E+00    2.000851E+04
    4    4.726667E-01    3.225283E+00    1.521551E+04
    1    4.728333E-01    3.227319E+00    3.632700E+04
    2    4.728333E-01    3.227319E+00    2.651297E+04
    3    4.728333E-01    3.227319E+00    2.004513E+04
    4    4.728333E-01    3.227319E+00    1.524336E+04
    1    4.730000E-01    3.229355E+00    3.639345E+04
    2    4.730000E-01    3.229355E+00    2.656147E+04
    3    4.730000E-01    3.229355E+00    2.008180E+04
    4    4.730000E-01    3.229355E+00    1.527124E+04
    1    4.731667E-01    3.231392E+00    3.645999E+04
    2    4.731667E-01    3.231392E+00    2.661003E+04
    3    4.731667E-01    3.231392E+00    2.011852E+04
    4    4.731667E-01    3.231392E+00    1.529916E+04
    1    4.733333E-01    3.233429E+00    3.652660E+04
    2    4.733333E-01    3.233429E+00    2.665865E+04
    3    4.733333E-01    3.233429E+00    2.015528E+04
    4    4.733333E-01    3.233429E+00    1.532711E+04
    1    4.735000E-01    3.235467E+00    3.659330E+04
    2    4.735000E-01    3.235467E+00    2.670733E+04
    3    4.735000E-01    3.235467E+00    2.019208E+04
    4    4.735000E-01    3.235467E+00    1.535510E+04
    1    4.736667E-01    3.237506E+00    3.666008E+04
    2    4.736667E-01    3.237506E+00    2.675607E+04
    3    4.736667E-01    3.237506E+00    2.022893E+04
    4    4.736667E-01    3.237506E+00    1.538312E+04
    1    4.738333E-01    3.239546E+00    3.672694E+04
    2    4.738333E-01    3.239546E+00    2.680487E+04
    3    4.738333E-01    3.239546E+00    2.026582E+04
    4    4.738333E-01    3.239546E+00    1.541118E+04
    1    4.740000E-01    3.241586E+00    3.679389E+04
    2    4.740000E-01    3.241586E+00    2.685373E+04
    3    4.740000E-01    3.241586E+00    2.030276E+04
    4    4.740000E-01    3.241586E+00    1.543927E+04
    1    4.741667E-01    3.243627E+00    3.686091E+04
    2    4.741667E-01    3.243627E+00    2.690264E+04
    3    4.741667E-01    3.243627E+00    2.033975E+04
    4    4.741667E-01    3.243627E+00    1.546739E+04
    1    4.743333E-01    3.245668E+00    3.692802E+04
    2    4.743333E-01    3.245668E+00    2.695162E+04
    3    4.743333E-01    3.245668E+00    2.037678E+04
    4    4.743333E-01    3.245668E+00    1.549555E+04
    1    4.745000E-01    3.247710E+00    3.699521E+04
    2    4.745000E-01    3.247710E+00    2.700066E+04
    3    4.745000E-01    3.247710E+00    2.041385E+04
    4    4.745000E-01    3.247710E+00    1.552375E+04
    1    4.746667E-01    3.249753E+00    3.706248E+04
    2    4.746667E-01    3.249753E+00    2.704976E+04
    3    4.746667E-01    3.249753E+00    2.045097E+04
    4    4.746667E-01    3.249753E+00    1.555198E+04
    1    4.748333E-01    3.251796E+00    3.712984E+04
    2    4.748333E-01    3.251796E+00    2.709892E+04
    3    4.748333E-01    3.251796E+00    2.048814E+04
    4    4.748333E-01    3.251796E+00    1.558024E+04
    1    4.750000E-01    3.253840E+00    3.719727E+04
    2    4.750000E-01    3.253840E+00    2.714813E+04
    3    4.750000E-01    3.253840E+00    2.052535E+04
    4    4.750000E-01    3.253840E+00    1.560854E+04
    1    4.751667E-01    3.255885E+00    3.726479E+04
    2    4.751667E-01    3.255885E+00    2.719741E+04
    3    4.751667E-01    3.255885E+00    2.056261E+04
    4    4.751667E-01    3.255885E+00    1.563687E+04
    1    4.753333E-01    3.257930E+00    3.733239E+04
    2    4.753333E-01    3.257930E+00    2.724675E+04
    3    4.753333E-01    3.257930E+00    2.059991E+04
    4    4.753333E-01    3.257930E+00    1.566524E+04
    1    4.755000E-01    3.259976E+00    3.740008E+04
    2    4.755000E-01    3.259976E+00    2.729615E+04
    3    4.755000E-01    3.259976E+00    2.063726E+04
    4    4.755000E-01    3.259976E+00    1.569364E+04
