# sin2theta_W   A(s)   chi2   dchi2
   3.796667E-01     2.122258E+00     1.306104E+01     5.712024E+00
   3.798333E-01     2.123831E+00     1.307230E+01     5.723284E+00
   3.800000E-01     2.125404E+00     1.308356E+01     5.734547E+00
   3.801667E-01     2.126977E+00     1.309483E+01     5.745813E+00
   3.803333E-01     2.128551E+00     1.310610E+01     5.757083E+00
   3.805000E-01     2.130126E+00     1.311737E+01     5.768356E+00
   3.806667E-01     2.131701E+00     1.312865E+01     5.779632E+00
   3.808333E-01     2.133277E+00     1.313993E+01     5.790912E+00
   3.810000E-01     2.134854E+00     1.315121E+01     5.802195E+00
   3.811667E-01     2.136431E+00     1.316250E+01     5.813481E+00
   3.813333E-01     2.138008E+00     1.317379E+01     5.824770E+00
   3.815000E-01     2.139587E+00     1.318508E+01     5.836063E+00
   3.816667E-01     2.141165E+00     1.319637E+01     5.847359E+00
   3.818333E-01     2.142745E+00     1.320767E+01     5.858658E+00
   3.820000E-01     2.144325E+00     1.321898E+01     5.869960E+00
   3.821667E-01     2.145905E+00     1.323028E+01     5.881265E+00
   3.823333E-01     2.147487E+00     1.324159E+01     5.892573E+00
   3.825000E-01     2.149068E+00     1.325290E+01     5.903885E+00
   3.826667E-01     2.150651E+00     1.326421E+01     5.915199E+00
   3.828333E-01     2.152233E+00     1.327553E+01     5.926517E+00
   3.830000E-01     2.153817E+00     1.328685E+01     5.937837E+00
   3.831667E-01     2.155401E+00     1.329818E+01     5.949161E+00
   3.833333E-01     2.156986E+00     1.330950E+01     5.960487E+00
   3.835000E-01     2.158571E+00     1.332083E+01     5.971817E+00
   3.836667E-01     2.160157E+00     1.333216E+01     5.983149E+00
   3.838333E-01     2.161743E+00     1.334350E+01     5.994484E+00
   3.840000E-01     2.163330E+00     1.335484E+01     6.005822E+00
   3.841667E-01     2.164918E+00     1.336618E+01     6.017163E+00
   3.843333E-01     2.166506E+00     1.337752E+01     6.028507E+00
   3.845000E-01     2.168094E+00     1.338887E+01     6.039854E+00
   3.846667E-01     2.169684E+00     1.340022E+01     6.051203E+00
   3.848333E-01     2.171274E+00     1.341157E+01     6.062556E+00
   3.850000E-01     2.172864E+00     1.342293E+01     6.073911E+00
   3.851667E-01     2.174455E+00     1.343428E+01     6.085269E+00
   3.853333E-01     2.176047E+00     1.344564E+01     6.096629E+00
   3.855000E-01     2.177639E+00     1.345701E+01     6.107992E+00
   3.856667E-01     2.179232E+00     1.346837E+01     6.119358E+00
   3.858333E-01     2.180825E+00     1.347974E+01     6.130727E+00
   3.860000E-01     2.182419E+00     1.349111E+01     6.142098E+00
   3.861667E-01     2.184013E+00     1.350249E+01     6.153472E+00
   3.863333E-01     2.185609E+00     1.351386E+01     6.164848E+00
   3.865000E-01     2.187204E+00     1.352524E+01     6.176227E+00
   3.866667E-01     2.188801E+00     1.353662E+01     6.187609E+00
   3.868333E-01     2.190397E+00     1.354801E+01     6.198993E+00
   3.870000E-01     2.191995E+00     1.355940E+01     6.210379E+00
   3.871667E-01     2.193593E+00     1.357078E+01     6.221769E+00
   3.873333E-01     2.195192E+00     1.358218E+01     6.233160E+00
   3.875000E-01     2.196791E+00     1.359357E+01     6.244554E+00
   3.876667E-01     2.198390E+00     1.360497E+01     6.255951E+00
   3.878333E-01     2.199991E+00     1.361637E+01     6.267350E+00
   3.880000E-01     2.201592E+00     1.362777E+01     6.278751E+00
   3.881667E-01     2.203193E+00     1.363917E+01     6.290155E+00
   3.883333E-01     2.204795E+00     1.365058E+01     6.301561E+00
   3.885000E-01     2.206398E+00     1.366198E+01     6.312969E+00
   3.886667E-01     2.208001E+00     1.367340E+01     6.324380E+00
   3.888333E-01     2.209605E+00     1.368481E+01     6.335793E+00
   3.890000E-01     2.211210E+00     1.369622E+01     6.347208E+00
   3.891667E-01     2.212815E+00     1.370764E+01     6.358625E+00
   3.893333E-01     2.214420E+00     1.371906E+01     6.370045E+00
   3.895000E-01     2.216026E+00     1.373048E+01     6.381467E+00
   3.896667E-01     2.217633E+00     1.374191E+01     6.392891E+00
   3.898333E-01     2.219241E+00     1.375333E+01     6.404317E+00
   3.900000E-01     2.220848E+00     1.376476E+01     6.415746E+00
   3.901667E-01     2.222457E+00     1.377619E+01     6.427177E+00
   3.903333E-01     2.224066E+00     1.378763E+01     6.438609E+00
   3.905000E-01     2.225676E+00     1.379906E+01     6.450044E+00
   3.906667E-01     2.227286E+00     1.381050E+01     6.461481E+00
   3.908333E-01     2.228897E+00     1.382194E+01     6.472920E+00
   3.910000E-01     2.230508E+00     1.383338E+01     6.484361E+00
   3.911667E-01     2.232120E+00     1.384482E+01     6.495804E+00
   3.913333E-01     2.233733E+00     1.385626E+01     6.507249E+00
   3.915000E-01     2.235346E+00     1.386771E+01     6.518696E+00
   3.916667E-01     2.236960E+00     1.387916E+01     6.530145E+00
   3.918333E-01     2.238574E+00     1.389061E+01     6.541596E+00
   3.920000E-01     2.240189E+00     1.390206E+01     6.553049E+00
   3.921667E-01     2.241805E+00     1.391352E+01     6.564503E+00
   3.923333E-01     2.243421E+00     1.392498E+01     6.575960E+00
   3.925000E-01     2.245037E+00     1.393643E+01     6.587419E+00
   3.926667E-01     2.246655E+00     1.394789E+01     6.598879E+00
   3.928333E-01     2.248272E+00     1.395936E+01     6.610341E+00
   3.930000E-01     2.249891E+00     1.397082E+01     6.621805E+00
   3.931667E-01     2.251510E+00     1.398229E+01     6.633271E+00
   3.933333E-01     2.253129E+00     1.399375E+01     6.644738E+00
   3.935000E-01     2.254749E+00     1.400522E+01     6.656207E+00
   3.936667E-01     2.256370E+00     1.401669E+01     6.667678E+00
   3.938333E-01     2.257992E+00     1.402817E+01     6.679151E+00
   3.940000E-01     2.259613E+00     1.403964E+01     6.690626E+00
   3.941667E-01     2.261236E+00     1.405112E+01     6.702102E+00
   3.943333E-01     2.262859E+00     1.406260E+01     6.713579E+00
   3.945000E-01     2.264483E+00     1.407407E+01     6.725059E+00
   3.946667E-01     2.266107E+00     1.408556E+01     6.736540E+00
   3.948333E-01     2.267732E+00     1.409704E+01     6.748022E+00
   3.950000E-01     2.269357E+00     1.410852E+01     6.759506E+00
   3.951667E-01     2.270983E+00     1.412001E+01     6.770992E+00
   3.953333E-01     2.272610E+00     1.413150E+01     6.782479E+00
   3.955000E-01     2.274237E+00     1.414298E+01     6.793968E+00
   3.956667E-01     2.275864E+00     1.415447E+01     6.805459E+00
   3.958333E-01     2.277493E+00     1.416597E+01     6.816950E+00
   3.960000E-01     2.279122E+00     1.417746E+01     6.828444E+00
   3.961667E-01     2.280751E+00     1.418895E+01     6.839938E+00
   3.963333E-01     2.282381E+00     1.420045E+01     6.851434E+00
   3.965000E-01     2.284012E+00     1.421195E+01     6.862932E+00
   3.966667E-01     2.285643E+00     1.422345E+01     6.874431E+00
   3.968333E-01     2.287275E+00     1.423495E+01     6.885931E+00
   3.970000E-01     2.288907E+00     1.424645E+01     6.897433E+00
   3.971667E-01     2.290540E+00     1.425795E+01     6.908936E+00
   3.973333E-01     2.292174E+00     1.426946E+01     6.920440E+00
   3.975000E-01     2.293808E+00     1.428096E+01     6.931946E+00
   3.976667E-01     2.295443E+00     1.429247E+01     6.943453E+00
   3.978333E-01     2.297078E+00     1.430398E+01     6.954961E+00
   3.980000E-01     2.298714E+00     1.431549E+01     6.966470E+00
   3.981667E-01     2.300350E+00     1.432700E+01     6.977981E+00
   3.983333E-01     2.301987E+00     1.433851E+01     6.989493E+00
   3.985000E-01     2.303625E+00     1.435002E+01     7.001006E+00
   3.986667E-01     2.305263E+00     1.436154E+01     7.012520E+00
   3.988333E-01     2.306902E+00     1.437305E+01     7.024036E+00
   3.990000E-01     2.308541E+00     1.438457E+01     7.035552E+00
   3.991667E-01     2.310181E+00     1.439609E+01     7.047070E+00
   3.993333E-01     2.311822E+00     1.440760E+01     7.058589E+00
   3.995000E-01     2.313463E+00     1.441912E+01     7.070109E+00
   3.996667E-01     2.315105E+00     1.443065E+01     7.081630E+00
   3.998333E-01     2.316747E+00     1.444217E+01     7.093152E+00
   4.000000E-01     2.318390E+00     1.445369E+01     7.104675E+00
   4.001667E-01     2.320033E+00     1.446521E+01     7.116199E+00
   4.003333E-01     2.321677E+00     1.447674E+01     7.127724E+00
   4.005000E-01     2.323322E+00     1.448827E+01     7.139250E+00
   4.006667E-01     2.324967E+00     1.449979E+01     7.150777E+00
   4.008333E-01     2.326613E+00     1.451132E+01     7.162305E+00
   4.010000E-01     2.328259E+00     1.452285E+01     7.173834E+00
   4.011667E-01     2.329906E+00     1.453438E+01     7.185363E+00
   4.013333E-01     2.331554E+00     1.454591E+01     7.196894E+00
   4.015000E-01     2.333202E+00     1.455744E+01     7.208426E+00
   4.016667E-01     2.334850E+00     1.456897E+01     7.219958E+00
   4.018333E-01     2.336500E+00     1.458051E+01     7.231491E+00
   4.020000E-01     2.338149E+00     1.459204E+01     7.243026E+00
   4.021667E-01     2.339800E+00     1.460358E+01     7.254560E+00
   4.023333E-01     2.341451E+00     1.461511E+01     7.266096E+00
   4.025000E-01     2.343103E+00     1.462665E+01     7.277633E+00
   4.026667E-01     2.344755E+00     1.463819E+01     7.289170E+00
   4.028333E-01     2.346407E+00     1.464972E+01     7.300708E+00
   4.030000E-01     2.348061E+00     1.466126E+01     7.312246E+00
   4.031667E-01     2.349715E+00     1.467280E+01     7.323786E+00
   4.033333E-01     2.351369E+00     1.468434E+01     7.335326E+00
   4.035000E-01     2.353024E+00     1.469588E+01     7.346867E+00
   4.036667E-01     2.354680E+00     1.470742E+01     7.358408E+00
   4.038333E-01     2.356336E+00     1.471897E+01     7.369950E+00
   4.040000E-01     2.357993E+00     1.473051E+01     7.381493E+00
   4.041667E-01     2.359651E+00     1.474205E+01     7.393036E+00
   4.043333E-01     2.361309E+00     1.475360E+01     7.404580E+00
   4.045000E-01     2.362967E+00     1.476514E+01     7.416124E+00
   4.046667E-01     2.364626E+00     1.477669E+01     7.427669E+00
   4.048333E-01     2.366286E+00     1.478823E+01     7.439215E+00
   4.050000E-01     2.367946E+00     1.479978E+01     7.450761E+00
   4.051667E-01     2.369607E+00     1.481132E+01     7.462307E+00
   4.053333E-01     2.371269E+00     1.482287E+01     7.473854E+00
   4.055000E-01     2.372931E+00     1.483442E+01     7.485402E+00
   4.056667E-01     2.374594E+00     1.484597E+01     7.496950E+00
   4.058333E-01     2.376257E+00     1.485751E+01     7.508498E+00
   4.060000E-01     2.377921E+00     1.486906E+01     7.520047E+00
   4.061667E-01     2.379585E+00     1.488061E+01     7.531596E+00
   4.063333E-01     2.381250E+00     1.489216E+01     7.543146E+00
   4.065000E-01     2.382916E+00     1.490371E+01     7.554696E+00
   4.066667E-01     2.384582E+00     1.491526E+01     7.566246E+00
   4.068333E-01     2.386248E+00     1.492681E+01     7.577797E+00
   4.070000E-01     2.387916E+00     1.493836E+01     7.589348E+00
   4.071667E-01     2.389584E+00     1.494992E+01     7.600899E+00
   4.073333E-01     2.391252E+00     1.496147E+01     7.612451E+00
   4.075000E-01     2.392921E+00     1.497302E+01     7.624003E+00
   4.076667E-01     2.394591E+00     1.498457E+01     7.635555E+00
   4.078333E-01     2.396261E+00     1.499612E+01     7.647107E+00
   4.080000E-01     2.397932E+00     1.500768E+01     7.658660E+00
   4.081667E-01     2.399603E+00     1.501923E+01     7.670213E+00
   4.083333E-01     2.401275E+00     1.503078E+01     7.681766E+00
   4.085000E-01     2.402948E+00     1.504233E+01     7.693319E+00
   4.086667E-01     2.404621E+00     1.505389E+01     7.704872E+00
   4.088333E-01     2.406295E+00     1.506544E+01     7.716426E+00
   4.090000E-01     2.407969E+00     1.507700E+01     7.727979E+00
   4.091667E-01     2.409644E+00     1.508855E+01     7.739533E+00
   4.093333E-01     2.411319E+00     1.510010E+01     7.751087E+00
   4.095000E-01     2.412995E+00     1.511166E+01     7.762641E+00
   4.096667E-01     2.414672E+00     1.512321E+01     7.774195E+00
   4.098333E-01     2.416349E+00     1.513476E+01     7.785749E+00
   4.100000E-01     2.418027E+00     1.514632E+01     7.797303E+00
   4.101667E-01     2.419706E+00     1.515787E+01     7.808857E+00
   4.103333E-01     2.421384E+00     1.516943E+01     7.820411E+00
   4.105000E-01     2.423064E+00     1.518098E+01     7.831965E+00
   4.106667E-01     2.424744E+00     1.519254E+01     7.843520E+00
   4.108333E-01     2.426425E+00     1.520409E+01     7.855074E+00
   4.110000E-01     2.428106E+00     1.521564E+01     7.866628E+00
   4.111667E-01     2.429788E+00     1.522720E+01     7.878181E+00
   4.113333E-01     2.431471E+00     1.523875E+01     7.889735E+00
   4.115000E-01     2.433154E+00     1.525030E+01     7.901289E+00
   4.116667E-01     2.434837E+00     1.526186E+01     7.912843E+00
   4.118333E-01     2.436521E+00     1.527341E+01     7.924396E+00
   4.120000E-01     2.438206E+00     1.528497E+01     7.935949E+00
   4.121667E-01     2.439892E+00     1.529652E+01     7.947503E+00
   4.123333E-01     2.441578E+00     1.530807E+01     7.959056E+00
   4.125000E-01     2.443264E+00     1.531962E+01     7.970608E+00
   4.126667E-01     2.444951E+00     1.533118E+01     7.982161E+00
   4.128333E-01     2.446639E+00     1.534273E+01     7.993713E+00
   4.130000E-01     2.448327E+00     1.535428E+01     8.005266E+00
   4.131667E-01     2.450016E+00     1.536583E+01     8.016817E+00
   4.133333E-01     2.451705E+00     1.537738E+01     8.028369E+00
   4.135000E-01     2.453395E+00     1.538894E+01     8.039920E+00
   4.136667E-01     2.455086E+00     1.540049E+01     8.051471E+00
   4.138333E-01     2.456777E+00     1.541204E+01     8.063022E+00
   4.140000E-01     2.458469E+00     1.542359E+01     8.074572E+00
   4.141667E-01     2.460161E+00     1.543514E+01     8.086123E+00
   4.143333E-01     2.461854E+00     1.544669E+01     8.097672E+00
   4.145000E-01     2.463548E+00     1.545824E+01     8.109222E+00
   4.146667E-01     2.465242E+00     1.546979E+01     8.120770E+00
   4.148333E-01     2.466937E+00     1.548133E+01     8.132319E+00
   4.150000E-01     2.468632E+00     1.549288E+01     8.143867E+00
   4.151667E-01     2.470328E+00     1.550443E+01     8.155415E+00
   4.153333E-01     2.472024E+00     1.551598E+01     8.166962E+00
   4.155000E-01     2.473721E+00     1.552752E+01     8.178509E+00
   4.156667E-01     2.475419E+00     1.553907E+01     8.190055E+00
   4.158333E-01     2.477117E+00     1.555062E+01     8.201601E+00
   4.160000E-01     2.478816E+00     1.556216E+01     8.213146E+00
   4.161667E-01     2.480515E+00     1.557371E+01     8.224691E+00
   4.163333E-01     2.482215E+00     1.558525E+01     8.236235E+00
   4.165000E-01     2.483916E+00     1.559679E+01     8.247779E+00
   4.166667E-01     2.485617E+00     1.560834E+01     8.259322E+00
   4.168333E-01     2.487318E+00     1.561988E+01     8.270865E+00
   4.170000E-01     2.489021E+00     1.563142E+01     8.282407E+00
   4.171667E-01     2.490723E+00     1.564296E+01     8.293948E+00
   4.173333E-01     2.492427E+00     1.565450E+01     8.305489E+00
   4.175000E-01     2.494131E+00     1.566604E+01     8.317029E+00
   4.176667E-01     2.495835E+00     1.567758E+01     8.328568E+00
   4.178333E-01     2.497541E+00     1.568912E+01     8.340107E+00
   4.180000E-01     2.499246E+00     1.570066E+01     8.351645E+00
   4.181667E-01     2.500953E+00     1.571220E+01     8.363183E+00
   4.183333E-01     2.502660E+00     1.572374E+01     8.374720E+00
   4.185000E-01     2.504367E+00     1.573527E+01     8.386256E+00
   4.186667E-01     2.506075E+00     1.574681E+01     8.397791E+00
   4.188333E-01     2.507784E+00     1.575834E+01     8.409326E+00
   4.190000E-01     2.509493E+00     1.576988E+01     8.420860E+00
   4.191667E-01     2.511203E+00     1.578141E+01     8.432393E+00
   4.193333E-01     2.512913E+00     1.579294E+01     8.443925E+00
   4.195000E-01     2.514624E+00     1.580447E+01     8.455456E+00
   4.196667E-01     2.516336E+00     1.581600E+01     8.466987E+00
   4.198333E-01     2.518048E+00     1.582753E+01     8.478517E+00
   4.200000E-01     2.519761E+00     1.583906E+01     8.490046E+00
   4.201667E-01     2.521474E+00     1.585059E+01     8.501574E+00
   4.203333E-01     2.523188E+00     1.586212E+01     8.513101E+00
   4.205000E-01     2.524903E+00     1.587364E+01     8.524628E+00
   4.206667E-01     2.526618E+00     1.588517E+01     8.536153E+00
   4.208333E-01     2.528333E+00     1.589669E+01     8.547678E+00
   4.210000E-01     2.530050E+00     1.590822E+01     8.559201E+00
   4.211667E-01     2.531766E+00     1.591974E+01     8.570724E+00
   4.213333E-01     2.533484E+00     1.593126E+01     8.582246E+00
   4.215000E-01     2.535202E+00     1.594278E+01     8.593767E+00
   4.216667E-01     2.536920E+00     1.595430E+01     8.605287E+00
   4.218333E-01     2.538639E+00     1.596582E+01     8.616805E+00
   4.220000E-01     2.540359E+00     1.597734E+01     8.628323E+00
   4.221667E-01     2.542079E+00     1.598886E+01     8.639840E+00
   4.223333E-01     2.543800E+00     1.600037E+01     8.651356E+00
   4.225000E-01     2.545522E+00     1.601189E+01     8.662871E+00
   4.226667E-01     2.547244E+00     1.602340E+01     8.674385E+00
   4.228333E-01     2.548967E+00     1.603491E+01     8.685897E+00
   4.230000E-01     2.550690E+00     1.604642E+01     8.697409E+00
   4.231667E-01     2.552414E+00     1.605794E+01     8.708919E+00
   4.233333E-01     2.554138E+00     1.606944E+01     8.720429E+00
   4.235000E-01     2.555863E+00     1.608095E+01     8.731937E+00
   4.236667E-01     2.557588E+00     1.609246E+01     8.743444E+00
   4.238333E-01     2.559315E+00     1.610397E+01     8.754950E+00
   4.240000E-01     2.561041E+00     1.611547E+01     8.766455E+00
   4.241667E-01     2.562769E+00     1.612697E+01     8.777959E+00
   4.243333E-01     2.564496E+00     1.613848E+01     8.789461E+00
   4.245000E-01     2.566225E+00     1.614998E+01     8.800962E+00
   4.246667E-01     2.567954E+00     1.616148E+01     8.812462E+00
   4.248333E-01     2.569684E+00     1.617298E+01     8.823961E+00
   4.250000E-01     2.571414E+00     1.618447E+01     8.835459E+00
   4.251667E-01     2.573145E+00     1.619597E+01     8.846955E+00
   4.253333E-01     2.574876E+00     1.620747E+01     8.858450E+00
   4.255000E-01     2.576608E+00     1.621896E+01     8.869944E+00
   4.256667E-01     2.578340E+00     1.623045E+01     8.881437E+00
   4.258333E-01     2.580074E+00     1.624194E+01     8.892928E+00
   4.260000E-01     2.581807E+00     1.625343E+01     8.904418E+00
   4.261667E-01     2.583542E+00     1.626492E+01     8.915907E+00
   4.263333E-01     2.585276E+00     1.627641E+01     8.927394E+00
   4.265000E-01     2.587012E+00     1.628790E+01     8.938880E+00
   4.266667E-01     2.588748E+00     1.629938E+01     8.950364E+00
   4.268333E-01     2.590485E+00     1.631086E+01     8.961848E+00
   4.270000E-01     2.592222E+00     1.632235E+01     8.973330E+00
   4.271667E-01     2.593959E+00     1.633383E+01     8.984810E+00
   4.273333E-01     2.595698E+00     1.634530E+01     8.996289E+00
   4.275000E-01     2.597437E+00     1.635678E+01     9.007767E+00
   4.276667E-01     2.599176E+00     1.636826E+01     9.019243E+00
   4.278333E-01     2.600916E+00     1.637973E+01     9.030718E+00
   4.280000E-01     2.602657E+00     1.639121E+01     9.042191E+00
   4.281667E-01     2.604398E+00     1.640268E+01     9.053663E+00
   4.283333E-01     2.606140E+00     1.641415E+01     9.065133E+00
   4.285000E-01     2.607883E+00     1.642562E+01     9.076602E+00
   4.286667E-01     2.609626E+00     1.643708E+01     9.088069E+00
   4.288333E-01     2.611369E+00     1.644855E+01     9.099535E+00
   4.290000E-01     2.613113E+00     1.646002E+01     9.110999E+00
   4.291667E-01     2.614858E+00     1.647148E+01     9.122462E+00
   4.293333E-01     2.616604E+00     1.648294E+01     9.133923E+00
   4.295000E-01     2.618350E+00     1.649440E+01     9.145383E+00
   4.296667E-01     2.620096E+00     1.650586E+01     9.156841E+00
   4.298333E-01     2.621843E+00     1.651731E+01     9.168297E+00
   4.300000E-01     2.623591E+00     1.652877E+01     9.179752E+00
   4.301667E-01     2.625339E+00     1.654022E+01     9.191205E+00
   4.303333E-01     2.627088E+00     1.655167E+01     9.202657E+00
   4.305000E-01     2.628837E+00     1.656312E+01     9.214107E+00
   4.306667E-01     2.630587E+00     1.657457E+01     9.225555E+00
   4.308333E-01     2.632338E+00     1.658602E+01     9.237002E+00
   4.310000E-01     2.634089E+00     1.659746E+01     9.248447E+00
   4.311667E-01     2.635841E+00     1.660891E+01     9.259890E+00
   4.313333E-01     2.637593E+00     1.662035E+01     9.271332E+00
   4.315000E-01     2.639346E+00     1.663179E+01     9.282772E+00
   4.316667E-01     2.641100E+00     1.664323E+01     9.294210E+00
   4.318333E-01     2.642854E+00     1.665466E+01     9.305646E+00
   4.320000E-01     2.644608E+00     1.666610E+01     9.317081E+00
   4.321667E-01     2.646364E+00     1.667753E+01     9.328514E+00
   4.323333E-01     2.648119E+00     1.668896E+01     9.339945E+00
   4.325000E-01     2.649876E+00     1.670039E+01     9.351375E+00
   4.326667E-01     2.651633E+00     1.671182E+01     9.362803E+00
   4.328333E-01     2.653390E+00     1.672324E+01     9.374228E+00
   4.330000E-01     2.655149E+00     1.673467E+01     9.385653E+00
   4.331667E-01     2.656907E+00     1.674609E+01     9.397075E+00
   4.333333E-01     2.658667E+00     1.675751E+01     9.408495E+00
   4.335000E-01     2.660427E+00     1.676893E+01     9.419914E+00
   4.336667E-01     2.662187E+00     1.678035E+01     9.431331E+00
   4.338333E-01     2.663948E+00     1.679176E+01     9.442745E+00
   4.340000E-01     2.665710E+00     1.680317E+01     9.454158E+00
   4.341667E-01     2.667472E+00     1.681459E+01     9.465569E+00
   4.343333E-01     2.669235E+00     1.682599E+01     9.476979E+00
   4.345000E-01     2.670998E+00     1.683740E+01     9.488386E+00
   4.346667E-01     2.672762E+00     1.684881E+01     9.499791E+00
   4.348333E-01     2.674527E+00     1.686021E+01     9.511195E+00
   4.350000E-01     2.676292E+00     1.687161E+01     9.522596E+00
   4.351667E-01     2.678058E+00     1.688301E+01     9.533996E+00
   4.353333E-01     2.679824E+00     1.689441E+01     9.545394E+00
   4.355000E-01     2.681591E+00     1.690580E+01     9.556789E+00
   4.356667E-01     2.683358E+00     1.691720E+01     9.568183E+00
   4.358333E-01     2.685126E+00     1.692859E+01     9.579574E+00
   4.360000E-01     2.686895E+00     1.693998E+01     9.590964E+00
   4.361667E-01     2.688664E+00     1.695137E+01     9.602352E+00
   4.363333E-01     2.690434E+00     1.696275E+01     9.613737E+00
   4.365000E-01     2.692204E+00     1.697414E+01     9.625121E+00
   4.366667E-01     2.693975E+00     1.698552E+01     9.636502E+00
   4.368333E-01     2.695747E+00     1.699690E+01     9.647882E+00
   4.370000E-01     2.697519E+00     1.700828E+01     9.659259E+00
   4.371667E-01     2.699292E+00     1.701965E+01     9.670635E+00
   4.373333E-01     2.701065E+00     1.703102E+01     9.682008E+00
   4.375000E-01     2.702839E+00     1.704239E+01     9.693379E+00
   4.376667E-01     2.704613E+00     1.705376E+01     9.704748E+00
   4.378333E-01     2.706388E+00     1.706513E+01     9.716115E+00
   4.380000E-01     2.708164E+00     1.707650E+01     9.727480E+00
   4.381667E-01     2.709940E+00     1.708786E+01     9.738842E+00
   4.383333E-01     2.711717E+00     1.709922E+01     9.750203E+00
   4.385000E-01     2.713494E+00     1.711058E+01     9.761561E+00
   4.386667E-01     2.715272E+00     1.712193E+01     9.772917E+00
   4.388333E-01     2.717051E+00     1.713329E+01     9.784271E+00
   4.390000E-01     2.718830E+00     1.714464E+01     9.795623E+00
   4.391667E-01     2.720610E+00     1.715599E+01     9.806973E+00
   4.393333E-01     2.722390E+00     1.716734E+01     9.818320E+00
   4.395000E-01     2.724171E+00     1.717868E+01     9.829665E+00
   4.396667E-01     2.725952E+00     1.719002E+01     9.841008E+00
   4.398333E-01     2.727734E+00     1.720136E+01     9.852349E+00
   4.400000E-01     2.729517E+00     1.721270E+01     9.863687E+00
   4.401667E-01     2.731300E+00     1.722404E+01     9.875023E+00
   4.403333E-01     2.733084E+00     1.723537E+01     9.886357E+00
   4.405000E-01     2.734868E+00     1.724670E+01     9.897689E+00
   4.406667E-01     2.736653E+00     1.725803E+01     9.909018E+00
   4.408333E-01     2.738439E+00     1.726936E+01     9.920345E+00
   4.410000E-01     2.740225E+00     1.728069E+01     9.931670E+00
   4.411667E-01     2.742012E+00     1.729201E+01     9.942992E+00
   4.413333E-01     2.743799E+00     1.730333E+01     9.954312E+00
   4.415000E-01     2.745587E+00     1.731465E+01     9.965630E+00
   4.416667E-01     2.747375E+00     1.732596E+01     9.976945E+00
   4.418333E-01     2.749164E+00     1.733727E+01     9.988258E+00
   4.420000E-01     2.750954E+00     1.734858E+01     9.999569E+00
   4.421667E-01     2.752744E+00     1.735989E+01     1.001088E+01
   4.423333E-01     2.754535E+00     1.737120E+01     1.002218E+01
   4.425000E-01     2.756326E+00     1.738250E+01     1.003349E+01
   4.426667E-01     2.758118E+00     1.739380E+01     1.004479E+01
   4.428333E-01     2.759911E+00     1.740510E+01     1.005609E+01
   4.430000E-01     2.761704E+00     1.741640E+01     1.006738E+01
   4.431667E-01     2.763497E+00     1.742769E+01     1.007868E+01
   4.433333E-01     2.765292E+00     1.743898E+01     1.008997E+01
   4.435000E-01     2.767086E+00     1.745027E+01     1.010126E+01
   4.436667E-01     2.768882E+00     1.746156E+01     1.011254E+01
   4.438333E-01     2.770678E+00     1.747284E+01     1.012383E+01
   4.440000E-01     2.772474E+00     1.748412E+01     1.013511E+01
   4.441667E-01     2.774272E+00     1.749540E+01     1.014639E+01
   4.443333E-01     2.776069E+00     1.750668E+01     1.015766E+01
   4.445000E-01     2.777868E+00     1.751795E+01     1.016894E+01
   4.446667E-01     2.779667E+00     1.752922E+01     1.018021E+01
   4.448333E-01     2.781466E+00     1.754049E+01     1.019148E+01
   4.450000E-01     2.783266E+00     1.755176E+01     1.020274E+01
   4.451667E-01     2.785067E+00     1.756302E+01     1.021401E+01
   4.453333E-01     2.786868E+00     1.757428E+01     1.022527E+01
   4.455000E-01     2.788670E+00     1.758554E+01     1.023653E+01
   4.456667E-01     2.790472E+00     1.759680E+01     1.024778E+01
   4.458333E-01     2.792275E+00     1.760805E+01     1.025904E+01
   4.460000E-01     2.794079E+00     1.761930E+01     1.027029E+01
   4.461667E-01     2.795883E+00     1.763055E+01     1.028154E+01
   4.463333E-01     2.797688E+00     1.764180E+01     1.029278E+01
   4.465000E-01     2.799493E+00     1.765304E+01     1.030403E+01
   4.466667E-01     2.801299E+00     1.766428E+01     1.031527E+01
   4.468333E-01     2.803106E+00     1.767552E+01     1.032650E+01
   4.470000E-01     2.804913E+00     1.768675E+01     1.033774E+01
   4.471667E-01     2.806720E+00     1.769799E+01     1.034897E+01
   4.473333E-01     2.808529E+00     1.770922E+01     1.036020E+01
   4.475000E-01     2.810337E+00     1.772044E+01     1.037143E+01
   4.476667E-01     2.812147E+00     1.773167E+01     1.038265E+01
   4.478333E-01     2.813957E+00     1.774289E+01     1.039387E+01
   4.480000E-01     2.815767E+00     1.775411E+01     1.040509E+01
   4.481667E-01     2.817578E+00     1.776533E+01     1.041631E+01
   4.483333E-01     2.819390E+00     1.777654E+01     1.042752E+01
   4.485000E-01     2.821202E+00     1.778775E+01     1.043873E+01
   4.486667E-01     2.823015E+00     1.779896E+01     1.044994E+01
   4.488333E-01     2.824829E+00     1.781016E+01     1.046115E+01
   4.490000E-01     2.826643E+00     1.782137E+01     1.047235E+01
   4.491667E-01     2.828458E+00     1.783257E+01     1.048355E+01
   4.493333E-01     2.830273E+00     1.784376E+01     1.049475E+01
   4.495000E-01     2.832089E+00     1.785496E+01     1.050594E+01
   4.496667E-01     2.833905E+00     1.786615E+01     1.051713E+01
   4.498333E-01     2.835722E+00     1.787734E+01     1.052832E+01
   4.500000E-01     2.837539E+00     1.788852E+01     1.053951E+01
