# NE_LO   sin2theta_W   A(s)   dchi2
    2    4.581667E-01    2.677861E+00    1.156785E+03
    3    4.581667E-01    2.677861E+00    2.012235E+02
    4    4.581667E-01    2.677861E+00    3.420226E+01
    1    4.583333E-01    2.679442E+00    5.975144E+03
    2    4.583333E-01    2.679442E+00    1.158966E+03
    3    4.583333E-01    2.679442E+00    2.016029E+02
    4    4.583333E-01    2.679442E+00    3.426675E+01
    1    4.585000E-01    2.681024E+00    5.986403E+03
    2    4.585000E-01    2.681024E+00    1.161150E+03
    3    4.585000E-01    2.681024E+00    2.019828E+02
    4    4.585000E-01    2.681024E+00    3.433132E+01
    1    4.586667E-01    2.682606E+00    5.997676E+03
    2    4.586667E-01    2.682606E+00    1.163336E+03
    3    4.586667E-01    2.682606E+00    2.023632E+02
    4    4.586667E-01    2.682606E+00    3.439596E+01
    1    4.588333E-01    2.684188E+00    6.008963E+03
    2    4.588333E-01    2.684188E+00    1.165526E+03
    3    4.588333E-01    2.684188E+00    2.027440E+02
    4    4.588333E-01    2.684188E+00    3.446069E+01
    1    4.590000E-01    2.685771E+00    6.020264E+03
    2    4.590000E-01    2.685771E+00    1.167717E+03
    3    4.590000E-01    2.685771E+00    2.031253E+02
    4    4.590000E-01    2.685771E+00    3.452550E+01
    1    4.591667E-01    2.687354E+00    6.031578E+03
    2    4.591667E-01    2.687354E+00    1.169912E+03
    3    4.591667E-01    2.687354E+00    2.035070E+02
    4    4.591667E-01    2.687354E+00    3.459039E+01
    1    4.593333E-01    2.688938E+00    6.042907E+03
    2    4.593333E-01    2.688938E+00    1.172109E+03
    3    4.593333E-01    2.688938E+00    2.038893E+02
    4    4.593333E-01    2.688938E+00    3.465536E+01
    1    4.595000E-01    2.690523E+00    6.054250E+03
    2    4.595000E-01    2.690523E+00    1.174310E+03
    3    4.595000E-01    2.690523E+00    2.042720E+02
    4    4.595000E-01    2.690523E+00    3.472041E+01
    1    4.596667E-01    2.692107E+00    6.065606E+03
    2    4.596667E-01    2.692107E+00    1.176512E+03
    3    4.596667E-01    2.692107E+00    2.046551E+02
    4    4.596667E-01    2.692107E+00    3.478554E+01
    1    4.598333E-01    2.693693E+00    6.076977E+03
    2    4.598333E-01    2.693693E+00    1.178718E+03
    3    4.598333E-01    2.693693E+00    2.050388E+02
    4    4.598333E-01    2.693693E+00    3.485075E+01
    1    4.600000E-01    2.695278E+00    6.088362E+03
    2    4.600000E-01    2.695278E+00    1.180926E+03
    3    4.600000E-01    2.695278E+00    2.054229E+02
    4    4.600000E-01    2.695278E+00    3.491604E+01
    1    4.601667E-01    2.696865E+00    6.099760E+03
    2    4.601667E-01    2.696865E+00    1.183137E+03
    3    4.601667E-01    2.696865E+00    2.058075E+02
    4    4.601667E-01    2.696865E+00    3.498141E+01
    1    4.603333E-01    2.698451E+00    6.111173E+03
    2    4.603333E-01    2.698451E+00    1.185351E+03
    3    4.603333E-01    2.698451E+00    2.061926E+02
    4    4.603333E-01    2.698451E+00    3.504686E+01
    1    4.605000E-01    2.700038E+00    6.122600E+03
    2    4.605000E-01    2.700038E+00    1.187567E+03
    3    4.605000E-01    2.700038E+00    2.065781E+02
    4    4.605000E-01    2.700038E+00    3.511239E+01
    1    4.606667E-01    2.701626E+00    6.134040E+03
    2    4.606667E-01    2.701626E+00    1.189786E+03
    3    4.606667E-01    2.701626E+00    2.069641E+02
    4    4.606667E-01    2.701626E+00    3.517800E+01
    1    4.608333E-01    2.703214E+00    6.145495E+03
    2    4.608333E-01    2.703214E+00    1.192008E+03
    3    4.608333E-01    2.703214E+00    2.073506E+02
    4    4.608333E-01    2.703214E+00    3.524369E+01
    1    4.610000E-01    2.704803E+00    6.156964E+03
    2    4.610000E-01    2.704803E+00    1.194232E+03
    3    4.610000E-01    2.704803E+00    2.077376E+02
    4    4.610000E-01    2.704803E+00    3.530946E+01
    1    4.611667E-01    2.706392E+00    6.168447E+03
    2    4.611667E-01    2.706392E+00    1.196460E+03
    3    4.611667E-01    2.706392E+00    2.081250E+02
    4    4.611667E-01    2.706392E+00    3.537531E+01
    1    4.613333E-01    2.707981E+00    6.179944E+03
    2    4.613333E-01    2.707981E+00    1.198690E+03
    3    4.613333E-01    2.707981E+00    2.085129E+02
    4    4.613333E-01    2.707981E+00    3.544125E+01
    1    4.615000E-01    2.709571E+00    6.191455E+03
    2    4.615000E-01    2.709571E+00    1.200922E+03
    3    4.615000E-01    2.709571E+00    2.089013E+02
    4    4.615000E-01    2.709571E+00    3.550726E+01
    1    4.616667E-01    2.711162E+00    6.202980E+03
    2    4.616667E-01    2.711162E+00    1.203158E+03
    3    4.616667E-01    2.711162E+00    2.092902E+02
    4    4.616667E-01    2.711162E+00    3.557336E+01
    1    4.618333E-01    2.712752E+00    6.214519E+03
    2    4.618333E-01    2.712752E+00    1.205396E+03
    3    4.618333E-01    2.712752E+00    2.096795E+02
    4    4.618333E-01    2.712752E+00    3.563953E+01
    1    4.620000E-01    2.714344E+00    6.226073E+03
    2    4.620000E-01    2.714344E+00    1.207637E+03
    3    4.620000E-01    2.714344E+00    2.100693E+02
    4    4.620000E-01    2.714344E+00    3.570579E+01
    1    4.621667E-01    2.715936E+00    6.237640E+03
    2    4.621667E-01    2.715936E+00    1.209881E+03
    3    4.621667E-01    2.715936E+00    2.104596E+02
    4    4.621667E-01    2.715936E+00    3.577213E+01
    1    4.623333E-01    2.717528E+00    6.249222E+03
    2    4.623333E-01    2.717528E+00    1.212127E+03
    3    4.623333E-01    2.717528E+00    2.108504E+02
    4    4.623333E-01    2.717528E+00    3.583855E+01
    1    4.625000E-01    2.719121E+00    6.260817E+03
    2    4.625000E-01    2.719121E+00    1.214376E+03
    3    4.625000E-01    2.719121E+00    2.112416E+02
    4    4.625000E-01    2.719121E+00    3.590505E+01
    1    4.626667E-01    2.720714E+00    6.272427E+03
    2    4.626667E-01    2.720714E+00    1.216628E+03
    3    4.626667E-01    2.720714E+00    2.116333E+02
    4    4.626667E-01    2.720714E+00    3.597163E+01
    1    4.628333E-01    2.722307E+00    6.284051E+03
    2    4.628333E-01    2.722307E+00    1.218883E+03
    3    4.628333E-01    2.722307E+00    2.120255E+02
    4    4.628333E-01    2.722307E+00    3.603829E+01
    1    4.630000E-01    2.723902E+00    6.295690E+03
    2    4.630000E-01    2.723902E+00    1.221140E+03
    3    4.630000E-01    2.723902E+00    2.124182E+02
    4    4.630000E-01    2.723902E+00    3.610504E+01
    1    4.631667E-01    2.725496E+00    6.307342E+03
    2    4.631667E-01    2.725496E+00    1.223400E+03
    3    4.631667E-01    2.725496E+00    2.128114E+02
    4    4.631667E-01    2.725496E+00    3.617186E+01
    1    4.633333E-01    2.727091E+00    6.319009E+03
    2    4.633333E-01    2.727091E+00    1.225663E+03
    3    4.633333E-01    2.727091E+00    2.132050E+02
    4    4.633333E-01    2.727091E+00    3.623877E+01
    1    4.635000E-01    2.728687E+00    6.330689E+03
    2    4.635000E-01    2.728687E+00    1.227929E+03
    3    4.635000E-01    2.728687E+00    2.135991E+02
    4    4.635000E-01    2.728687E+00    3.630576E+01
    1    4.636667E-01    2.730283E+00    6.342384E+03
    2    4.636667E-01    2.730283E+00    1.230197E+03
    3    4.636667E-01    2.730283E+00    2.139937E+02
    4    4.636667E-01    2.730283E+00    3.637283E+01
    1    4.638333E-01    2.731879E+00    6.354094E+03
    2    4.638333E-01    2.731879E+00    1.232469E+03
    3    4.638333E-01    2.731879E+00    2.143888E+02
    4    4.638333E-01    2.731879E+00    3.643998E+01
    1    4.640000E-01    2.733476E+00    6.365817E+03
    2    4.640000E-01    2.733476E+00    1.234743E+03
    3    4.640000E-01    2.733476E+00    2.147843E+02
    4    4.640000E-01    2.733476E+00    3.650721E+01
    1    4.641667E-01    2.735074E+00    6.377555E+03
    2    4.641667E-01    2.735074E+00    1.237019E+03
    3    4.641667E-01    2.735074E+00    2.151804E+02
    4    4.641667E-01    2.735074E+00    3.657452E+01
    1    4.643333E-01    2.736672E+00    6.389307E+03
    2    4.643333E-01    2.736672E+00    1.239299E+03
    3    4.643333E-01    2.736672E+00    2.155769E+02
    4    4.643333E-01    2.736672E+00    3.664192E+01
    1    4.645000E-01    2.738270E+00    6.401073E+03
    2    4.645000E-01    2.738270E+00    1.241581E+03
    3    4.645000E-01    2.738270E+00    2.159739E+02
    4    4.645000E-01    2.738270E+00    3.670940E+01
    1    4.646667E-01    2.739869E+00    6.412853E+03
    2    4.646667E-01    2.739869E+00    1.243866E+03
    3    4.646667E-01    2.739869E+00    2.163713E+02
    4    4.646667E-01    2.739869E+00    3.677696E+01
    1    4.648333E-01    2.741468E+00    6.424648E+03
    2    4.648333E-01    2.741468E+00    1.246154E+03
    3    4.648333E-01    2.741468E+00    2.167693E+02
    4    4.648333E-01    2.741468E+00    3.684460E+01
    1    4.650000E-01    2.743068E+00    6.436457E+03
    2    4.650000E-01    2.743068E+00    1.248444E+03
    3    4.650000E-01    2.743068E+00    2.171677E+02
    4    4.650000E-01    2.743068E+00    3.691232E+01
    1    4.651667E-01    2.744668E+00    6.448280E+03
    2    4.651667E-01    2.744668E+00    1.250738E+03
    3    4.651667E-01    2.744668E+00    2.175667E+02
    4    4.651667E-01    2.744668E+00    3.698013E+01
    1    4.653333E-01    2.746269E+00    6.460118E+03
    2    4.653333E-01    2.746269E+00    1.253034E+03
    3    4.653333E-01    2.746269E+00    2.179661E+02
    4    4.653333E-01    2.746269E+00    3.704801E+01
    1    4.655000E-01    2.747870E+00    6.471970E+03
    2    4.655000E-01    2.747870E+00    1.255332E+03
    3    4.655000E-01    2.747870E+00    2.183660E+02
    4    4.655000E-01    2.747870E+00    3.711598E+01
    1    4.656667E-01    2.749471E+00    6.483836E+03
    2    4.656667E-01    2.749471E+00    1.257634E+03
    3    4.656667E-01    2.749471E+00    2.187663E+02
    4    4.656667E-01    2.749471E+00    3.718403E+01
    1    4.658333E-01    2.751073E+00    6.495717E+03
    2    4.658333E-01    2.751073E+00    1.259938E+03
    3    4.658333E-01    2.751073E+00    2.191672E+02
    4    4.658333E-01    2.751073E+00    3.725217E+01
    1    4.660000E-01    2.752676E+00    6.507611E+03
    2    4.660000E-01    2.752676E+00    1.262246E+03
    3    4.660000E-01    2.752676E+00    2.195685E+02
    4    4.660000E-01    2.752676E+00    3.732038E+01
    1    4.661667E-01    2.754279E+00    6.519521E+03
    2    4.661667E-01    2.754279E+00    1.264556E+03
    3    4.661667E-01    2.754279E+00    2.199703E+02
    4    4.661667E-01    2.754279E+00    3.738868E+01
    1    4.663333E-01    2.755882E+00    6.531444E+03
    2    4.663333E-01    2.755882E+00    1.266868E+03
    3    4.663333E-01    2.755882E+00    2.203726E+02
    4    4.663333E-01    2.755882E+00    3.745706E+01
    1    4.665000E-01    2.757486E+00    6.543382E+03
    2    4.665000E-01    2.757486E+00    1.269184E+03
    3    4.665000E-01    2.757486E+00    2.207754E+02
    4    4.665000E-01    2.757486E+00    3.752553E+01
    1    4.666667E-01    2.759091E+00    6.555335E+03
    2    4.666667E-01    2.759091E+00    1.271502E+03
    3    4.666667E-01    2.759091E+00    2.211787E+02
    4    4.666667E-01    2.759091E+00    3.759407E+01
    1    4.668333E-01    2.760696E+00    6.567301E+03
    2    4.668333E-01    2.760696E+00    1.273823E+03
    3    4.668333E-01    2.760696E+00    2.215825E+02
    4    4.668333E-01    2.760696E+00    3.766270E+01
    1    4.670000E-01    2.762301E+00    6.579282E+03
    2    4.670000E-01    2.762301E+00    1.276147E+03
    3    4.670000E-01    2.762301E+00    2.219867E+02
    4    4.670000E-01    2.762301E+00    3.773141E+01
    1    4.671667E-01    2.763907E+00    6.591278E+03
    2    4.671667E-01    2.763907E+00    1.278474E+03
    3    4.671667E-01    2.763907E+00    2.223914E+02
    4    4.671667E-01    2.763907E+00    3.780020E+01
    1    4.673333E-01    2.765513E+00    6.603288E+03
    2    4.673333E-01    2.765513E+00    1.280803E+03
    3    4.673333E-01    2.765513E+00    2.227967E+02
    4    4.673333E-01    2.765513E+00    3.786908E+01
    1    4.675000E-01    2.767120E+00    6.615312E+03
    2    4.675000E-01    2.767120E+00    1.283136E+03
    3    4.675000E-01    2.767120E+00    2.232024E+02
    4    4.675000E-01    2.767120E+00    3.793804E+01
    1    4.676667E-01    2.768727E+00    6.627351E+03
    2    4.676667E-01    2.768727E+00    1.285471E+03
    3    4.676667E-01    2.768727E+00    2.236086E+02
    4    4.676667E-01    2.768727E+00    3.800708E+01
    1    4.678333E-01    2.770335E+00    6.639404E+03
    2    4.678333E-01    2.770335E+00    1.287809E+03
    3    4.678333E-01    2.770335E+00    2.240152E+02
    4    4.678333E-01    2.770335E+00    3.807620E+01
    1    4.680000E-01    2.771943E+00    6.651472E+03
    2    4.680000E-01    2.771943E+00    1.290150E+03
    3    4.680000E-01    2.771943E+00    2.244224E+02
    4    4.680000E-01    2.771943E+00    3.814541E+01
    1    4.681667E-01    2.773551E+00    6.663554E+03
    2    4.681667E-01    2.773551E+00    1.292493E+03
    3    4.681667E-01    2.773551E+00    2.248301E+02
    4    4.681667E-01    2.773551E+00    3.821470E+01
    1    4.683333E-01    2.775161E+00    6.675651E+03
    2    4.683333E-01    2.775161E+00    1.294839E+03
    3    4.683333E-01    2.775161E+00    2.252382E+02
    4    4.683333E-01    2.775161E+00    3.828407E+01
    1    4.685000E-01    2.776770E+00    6.687762E+03
    2    4.685000E-01    2.776770E+00    1.297188E+03
    3    4.685000E-01    2.776770E+00    2.256468E+02
    4    4.685000E-01    2.776770E+00    3.835353E+01
    1    4.686667E-01    2.778380E+00    6.699888E+03
    2    4.686667E-01    2.778380E+00    1.299540E+03
    3    4.686667E-01    2.778380E+00    2.260560E+02
    4    4.686667E-01    2.778380E+00    3.842307E+01
    1    4.688333E-01    2.779991E+00    6.712028E+03
    2    4.688333E-01    2.779991E+00    1.301895E+03
    3    4.688333E-01    2.779991E+00    2.264656E+02
    4    4.688333E-01    2.779991E+00    3.849269E+01
    1    4.690000E-01    2.781602E+00    6.724182E+03
    2    4.690000E-01    2.781602E+00    1.304253E+03
    3    4.690000E-01    2.781602E+00    2.268757E+02
    4    4.690000E-01    2.781602E+00    3.856239E+01
    1    4.691667E-01    2.783213E+00    6.736352E+03
    2    4.691667E-01    2.783213E+00    1.306613E+03
    3    4.691667E-01    2.783213E+00    2.272863E+02
    4    4.691667E-01    2.783213E+00    3.863218E+01
    1    4.693333E-01    2.784825E+00    6.748535E+03
    2    4.693333E-01    2.784825E+00    1.308976E+03
    3    4.693333E-01    2.784825E+00    2.276973E+02
    4    4.693333E-01    2.784825E+00    3.870205E+01
    1    4.695000E-01    2.786437E+00    6.760734E+03
    2    4.695000E-01    2.786437E+00    1.311342E+03
    3    4.695000E-01    2.786437E+00    2.281089E+02
    4    4.695000E-01    2.786437E+00    3.877201E+01
    1    4.696667E-01    2.788050E+00    6.772946E+03
    2    4.696667E-01    2.788050E+00    1.313711E+03
    3    4.696667E-01    2.788050E+00    2.285210E+02
    4    4.696667E-01    2.788050E+00    3.884205E+01
    1    4.698333E-01    2.789663E+00    6.785174E+03
    2    4.698333E-01    2.789663E+00    1.316083E+03
    3    4.698333E-01    2.789663E+00    2.289335E+02
    4    4.698333E-01    2.789663E+00    3.891217E+01
    1    4.700000E-01    2.791277E+00    6.797416E+03
    2    4.700000E-01    2.791277E+00    1.318457E+03
    3    4.700000E-01    2.791277E+00    2.293466E+02
    4    4.700000E-01    2.791277E+00    3.898238E+01
    1    4.701667E-01    2.792891E+00    6.809672E+03
    2    4.701667E-01    2.792891E+00    1.320835E+03
    3    4.701667E-01    2.792891E+00    2.297601E+02
    4    4.701667E-01    2.792891E+00    3.905267E+01
    1    4.703333E-01    2.794506E+00    6.821943E+03
    2    4.703333E-01    2.794506E+00    1.323215E+03
    3    4.703333E-01    2.794506E+00    2.301741E+02
    4    4.703333E-01    2.794506E+00    3.912304E+01
    1    4.705000E-01    2.796121E+00    6.834229E+03
    2    4.705000E-01    2.796121E+00    1.325598E+03
    3    4.705000E-01    2.796121E+00    2.305887E+02
    4    4.705000E-01    2.796121E+00    3.919350E+01
    1    4.706667E-01    2.797737E+00    6.846529E+03
    2    4.706667E-01    2.797737E+00    1.327984E+03
    3    4.706667E-01    2.797737E+00    2.310037E+02
    4    4.706667E-01    2.797737E+00    3.926404E+01
    1    4.708333E-01    2.799353E+00    6.858844E+03
    2    4.708333E-01    2.799353E+00    1.330372E+03
    3    4.708333E-01    2.799353E+00    2.314192E+02
    4    4.708333E-01    2.799353E+00    3.933466E+01
    1    4.710000E-01    2.800969E+00    6.871173E+03
    2    4.710000E-01    2.800969E+00    1.332764E+03
    3    4.710000E-01    2.800969E+00    2.318352E+02
    4    4.710000E-01    2.800969E+00    3.940537E+01
    1    4.711667E-01    2.802586E+00    6.883518E+03
    2    4.711667E-01    2.802586E+00    1.335158E+03
    3    4.711667E-01    2.802586E+00    2.322517E+02
    4    4.711667E-01    2.802586E+00    3.947616E+01
    1    4.713333E-01    2.804204E+00    6.895876E+03
    2    4.713333E-01    2.804204E+00    1.337555E+03
    3    4.713333E-01    2.804204E+00    2.326687E+02
    4    4.713333E-01    2.804204E+00    3.954704E+01
    1    4.715000E-01    2.805822E+00    6.908250E+03
    2    4.715000E-01    2.805822E+00    1.339955E+03
    3    4.715000E-01    2.805822E+00    2.330862E+02
    4    4.715000E-01    2.805822E+00    3.961800E+01
    1    4.716667E-01    2.807440E+00    6.920638E+03
    2    4.716667E-01    2.807440E+00    1.342358E+03
    3    4.716667E-01    2.807440E+00    2.335041E+02
    4    4.716667E-01    2.807440E+00    3.968904E+01
    1    4.718333E-01    2.809059E+00    6.933041E+03
    2    4.718333E-01    2.809059E+00    1.344764E+03
    3    4.718333E-01    2.809059E+00    2.339226E+02
    4    4.718333E-01    2.809059E+00    3.976017E+01
    1    4.720000E-01    2.810678E+00    6.945458E+03
    2    4.720000E-01    2.810678E+00    1.347172E+03
    3    4.720000E-01    2.810678E+00    2.343416E+02
    4    4.720000E-01    2.810678E+00    3.983138E+01
    1    4.721667E-01    2.812298E+00    6.957890E+03
    2    4.721667E-01    2.812298E+00    1.349584E+03
    3    4.721667E-01    2.812298E+00    2.347610E+02
    4    4.721667E-01    2.812298E+00    3.990268E+01
    1    4.723333E-01    2.813918E+00    6.970337E+03
    2    4.723333E-01    2.813918E+00    1.351998E+03
    3    4.723333E-01    2.813918E+00    2.351810E+02
    4    4.723333E-01    2.813918E+00    3.997406E+01
    1    4.725000E-01    2.815539E+00    6.982799E+03
    2    4.725000E-01    2.815539E+00    1.354415E+03
    3    4.725000E-01    2.815539E+00    2.356015E+02
    4    4.725000E-01    2.815539E+00    4.004553E+01
    1    4.726667E-01    2.817160E+00    6.995275E+03
    2    4.726667E-01    2.817160E+00    1.356835E+03
    3    4.726667E-01    2.817160E+00    2.360224E+02
    4    4.726667E-01    2.817160E+00    4.011708E+01
    1    4.728333E-01    2.818782E+00    7.007766E+03
    2    4.728333E-01    2.818782E+00    1.359258E+03
    3    4.728333E-01    2.818782E+00    2.364439E+02
    4    4.728333E-01    2.818782E+00    4.018871E+01
    1    4.730000E-01    2.820404E+00    7.020272E+03
    2    4.730000E-01    2.820404E+00    1.361684E+03
    3    4.730000E-01    2.820404E+00    2.368658E+02
    4    4.730000E-01    2.820404E+00    4.026043E+01
    1    4.731667E-01    2.822027E+00    7.032792E+03
    2    4.731667E-01    2.822027E+00    1.364112E+03
    3    4.731667E-01    2.822027E+00    2.372883E+02
    4    4.731667E-01    2.822027E+00    4.033224E+01
    1    4.733333E-01    2.823650E+00    7.045328E+03
    2    4.733333E-01    2.823650E+00    1.366544E+03
    3    4.733333E-01    2.823650E+00    2.377112E+02
    4    4.733333E-01    2.823650E+00    4.040412E+01
    1    4.735000E-01    2.825273E+00    7.057878E+03
    2    4.735000E-01    2.825273E+00    1.368978E+03
    3    4.735000E-01    2.825273E+00    2.381346E+02
    4    4.735000E-01    2.825273E+00    4.047610E+01
    1    4.736667E-01    2.826897E+00    7.070443E+03
    2    4.736667E-01    2.826897E+00    1.371415E+03
    3    4.736667E-01    2.826897E+00    2.385586E+02
    4    4.736667E-01    2.826897E+00    4.054815E+01
    1    4.738333E-01    2.828522E+00    7.083022E+03
    2    4.738333E-01    2.828522E+00    1.373855E+03
    3    4.738333E-01    2.828522E+00    2.389830E+02
    4    4.738333E-01    2.828522E+00    4.062030E+01
    1    4.740000E-01    2.830147E+00    7.095617E+03
    2    4.740000E-01    2.830147E+00    1.376298E+03
    3    4.740000E-01    2.830147E+00    2.394080E+02
    4    4.740000E-01    2.830147E+00    4.069252E+01
    1    4.741667E-01    2.831772E+00    7.108226E+03
    2    4.741667E-01    2.831772E+00    1.378744E+03
    3    4.741667E-01    2.831772E+00    2.398334E+02
    4    4.741667E-01    2.831772E+00    4.076484E+01
    1    4.743333E-01    2.833398E+00    7.120850E+03
    2    4.743333E-01    2.833398E+00    1.381192E+03
    3    4.743333E-01    2.833398E+00    2.402593E+02
    4    4.743333E-01    2.833398E+00    4.083723E+01
    1    4.745000E-01    2.835024E+00    7.133489E+03
    2    4.745000E-01    2.835024E+00    1.383644E+03
    3    4.745000E-01    2.835024E+00    2.406858E+02
    4    4.745000E-01    2.835024E+00    4.090972E+01
    1    4.746667E-01    2.836651E+00    7.146143E+03
    2    4.746667E-01    2.836651E+00    1.386098E+03
    3    4.746667E-01    2.836651E+00    2.411127E+02
    4    4.746667E-01    2.836651E+00    4.098228E+01
    1    4.748333E-01    2.838278E+00    7.158811E+03
    2    4.748333E-01    2.838278E+00    1.388555E+03
    3    4.748333E-01    2.838278E+00    2.415402E+02
    4    4.748333E-01    2.838278E+00    4.105494E+01
    1    4.750000E-01    2.839906E+00    7.171495E+03
    2    4.750000E-01    2.839906E+00    1.391015E+03
    3    4.750000E-01    2.839906E+00    2.419681E+02
    4    4.750000E-01    2.839906E+00    4.112768E+01
    1    4.751667E-01    2.841534E+00    7.184193E+03
    2    4.751667E-01    2.841534E+00    1.393478E+03
    3    4.751667E-01    2.841534E+00    2.423965E+02
    4    4.751667E-01    2.841534E+00    4.120050E+01
    1    4.753333E-01    2.843163E+00    7.196906E+03
    2    4.753333E-01    2.843163E+00    1.395944E+03
    3    4.753333E-01    2.843163E+00    2.428255E+02
    4    4.753333E-01    2.843163E+00    4.127341E+01
    1    4.755000E-01    2.844792E+00    7.209634E+03
    2    4.755000E-01    2.844792E+00    1.398413E+03
    3    4.755000E-01    2.844792E+00    2.432549E+02
    4    4.755000E-01    2.844792E+00    4.134640E+01
    1    4.756667E-01    2.846422E+00    7.222377E+03
    2    4.756667E-01    2.846422E+00    1.400885E+03
    3    4.756667E-01    2.846422E+00    2.436849E+02
    4    4.756667E-01    2.846422E+00    4.141948E+01
    1    4.758333E-01    2.848052E+00    7.235135E+03
    2    4.758333E-01    2.848052E+00    1.403359E+03
    3    4.758333E-01    2.848052E+00    2.441153E+02
    4    4.758333E-01    2.848052E+00    4.149265E+01
    1    4.760000E-01    2.849682E+00    7.247908E+03
    2    4.760000E-01    2.849682E+00    1.405837E+03
    3    4.760000E-01    2.849682E+00    2.445463E+02
    4    4.760000E-01    2.849682E+00    4.156590E+01
    1    4.761667E-01    2.851313E+00    7.260695E+03
    2    4.761667E-01    2.851313E+00    1.408317E+03
    3    4.761667E-01    2.851313E+00    2.449778E+02
    4    4.761667E-01    2.851313E+00    4.163923E+01
    1    4.763333E-01    2.852945E+00    7.273498E+03
    2    4.763333E-01    2.852945E+00    1.410800E+03
    3    4.763333E-01    2.852945E+00    2.454097E+02
    4    4.763333E-01    2.852945E+00    4.171265E+01
    1    4.765000E-01    2.854577E+00    7.286316E+03
    2    4.765000E-01    2.854577E+00    1.413287E+03
    3    4.765000E-01    2.854577E+00    2.458422E+02
    4    4.765000E-01    2.854577E+00    4.178616E+01
    1    4.766667E-01    2.856209E+00    7.299148E+03
    2    4.766667E-01    2.856209E+00    1.415776E+03
    3    4.766667E-01    2.856209E+00    2.462752E+02
    4    4.766667E-01    2.856209E+00    4.185975E+01
    1    4.768333E-01    2.857842E+00    7.311996E+03
    2    4.768333E-01    2.857842E+00    1.418268E+03
    3    4.768333E-01    2.857842E+00    2.467086E+02
    4    4.768333E-01    2.857842E+00    4.193343E+01
    1    4.770000E-01    2.859475E+00    7.324858E+03
    2    4.770000E-01    2.859475E+00    1.420762E+03
    3    4.770000E-01    2.859475E+00    2.471426E+02
    4    4.770000E-01    2.859475E+00    4.200720E+01
    1    4.771667E-01    2.861109E+00    7.337735E+03
    2    4.771667E-01    2.861109E+00    1.423260E+03
    3    4.771667E-01    2.861109E+00    2.475771E+02
    4    4.771667E-01    2.861109E+00    4.208105E+01
    1    4.773333E-01    2.862743E+00    7.350628E+03
    2    4.773333E-01    2.862743E+00    1.425761E+03
    3    4.773333E-01    2.862743E+00    2.480121E+02
    4    4.773333E-01    2.862743E+00    4.215498E+01
    1    4.775000E-01    2.864378E+00    7.363535E+03
    2    4.775000E-01    2.864378E+00    1.428264E+03
    3    4.775000E-01    2.864378E+00    2.484476E+02
    4    4.775000E-01    2.864378E+00    4.222901E+01
    1    4.776667E-01    2.866013E+00    7.376458E+03
    2    4.776667E-01    2.866013E+00    1.430771E+03
    3    4.776667E-01    2.866013E+00    2.488836E+02
    4    4.776667E-01    2.866013E+00    4.230312E+01
    1    4.778333E-01    2.867649E+00    7.389395E+03
    2    4.778333E-01    2.867649E+00    1.433280E+03
    3    4.778333E-01    2.867649E+00    2.493201E+02
    4    4.778333E-01    2.867649E+00    4.237731E+01
    1    4.780000E-01    2.869285E+00    7.402348E+03
    2    4.780000E-01    2.869285E+00    1.435793E+03
    3    4.780000E-01    2.869285E+00    2.497571E+02
    4    4.780000E-01    2.869285E+00    4.245159E+01
    1    4.781667E-01    2.870922E+00    7.415315E+03
    2    4.781667E-01    2.870922E+00    1.438308E+03
    3    4.781667E-01    2.870922E+00    2.501947E+02
    4    4.781667E-01    2.870922E+00    4.252596E+01
    1    4.783333E-01    2.872559E+00    7.428298E+03
    2    4.783333E-01    2.872559E+00    1.440826E+03
    3    4.783333E-01    2.872559E+00    2.506327E+02
    4    4.783333E-01    2.872559E+00    4.260041E+01
    1    4.785000E-01    2.874196E+00    7.441295E+03
    2    4.785000E-01    2.874196E+00    1.443347E+03
    3    4.785000E-01    2.874196E+00    2.510713E+02
    4    4.785000E-01    2.874196E+00    4.267495E+01
    1    4.786667E-01    2.875834E+00    7.454308E+03
    2    4.786667E-01    2.875834E+00    1.445871E+03
    3    4.786667E-01    2.875834E+00    2.515103E+02
    4    4.786667E-01    2.875834E+00    4.274958E+01
    1    4.788333E-01    2.877473E+00    7.467336E+03
    2    4.788333E-01    2.877473E+00    1.448398E+03
    3    4.788333E-01    2.877473E+00    2.519499E+02
    4    4.788333E-01    2.877473E+00    4.282429E+01
    1    4.790000E-01    2.879112E+00    7.480379E+03
    2    4.790000E-01    2.879112E+00    1.450928E+03
    3    4.790000E-01    2.879112E+00    2.523899E+02
    4    4.790000E-01    2.879112E+00    4.289909E+01
    1    4.791667E-01    2.880751E+00    7.493437E+03
    2    4.791667E-01    2.880751E+00    1.453461E+03
    3    4.791667E-01    2.880751E+00    2.528305E+02
    4    4.791667E-01    2.880751E+00    4.297398E+01
    1    4.793333E-01    2.882391E+00    7.506510E+03
    2    4.793333E-01    2.882391E+00    1.455997E+03
    3    4.793333E-01    2.882391E+00    2.532716E+02
    4    4.793333E-01    2.882391E+00    4.304895E+01
    1    4.795000E-01    2.884031E+00    7.519598E+03
    2    4.795000E-01    2.884031E+00    1.458535E+03
    3    4.795000E-01    2.884031E+00    2.537132E+02
    4    4.795000E-01    2.884031E+00    4.312401E+01
    1    4.796667E-01    2.885672E+00    7.532702E+03
    2    4.796667E-01    2.885672E+00    1.461077E+03
