# sin2theta_W   A(s)   chi2   dchi2
   3.778333E-01     1.970097E+00     1.752329E+01     1.304859E-02
   3.780000E-01     1.971454E+00     1.752330E+01     1.305847E-02
   3.781667E-01     1.972810E+00     1.752331E+01     1.306835E-02
   3.783333E-01     1.974167E+00     1.752332E+01     1.307824E-02
   3.785000E-01     1.975525E+00     1.752333E+01     1.308813E-02
   3.786667E-01     1.976883E+00     1.752334E+01     1.309803E-02
   3.788333E-01     1.978241E+00     1.752335E+01     1.310793E-02
   3.790000E-01     1.979600E+00     1.752336E+01     1.311783E-02
   3.791667E-01     1.980960E+00     1.752337E+01     1.312774E-02
   3.793333E-01     1.982320E+00     1.752338E+01     1.313765E-02
   3.795000E-01     1.983680E+00     1.752339E+01     1.314757E-02
   3.796667E-01     1.985041E+00     1.752340E+01     1.315749E-02
   3.798333E-01     1.986402E+00     1.752341E+01     1.316742E-02
   3.800000E-01     1.987764E+00     1.752342E+01     1.317734E-02
   3.801667E-01     1.989126E+00     1.752343E+01     1.318728E-02
   3.803333E-01     1.990489E+00     1.752344E+01     1.319721E-02
   3.805000E-01     1.991852E+00     1.752345E+01     1.320715E-02
   3.806667E-01     1.993216E+00     1.752346E+01     1.321710E-02
   3.808333E-01     1.994580E+00     1.752347E+01     1.322705E-02
   3.810000E-01     1.995944E+00     1.752348E+01     1.323700E-02
   3.811667E-01     1.997309E+00     1.752349E+01     1.324696E-02
   3.813333E-01     1.998675E+00     1.752350E+01     1.325692E-02
   3.815000E-01     2.000041E+00     1.752351E+01     1.326688E-02
   3.816667E-01     2.001407E+00     1.752352E+01     1.327685E-02
   3.818333E-01     2.002774E+00     1.752353E+01     1.328682E-02
   3.820000E-01     2.004142E+00     1.752354E+01     1.329680E-02
   3.821667E-01     2.005509E+00     1.752355E+01     1.330678E-02
   3.823333E-01     2.006878E+00     1.752356E+01     1.331677E-02
   3.825000E-01     2.008247E+00     1.752357E+01     1.332676E-02
   3.826667E-01     2.009616E+00     1.752358E+01     1.333675E-02
   3.828333E-01     2.010985E+00     1.752359E+01     1.334675E-02
   3.830000E-01     2.012356E+00     1.752360E+01     1.335675E-02
   3.831667E-01     2.013726E+00     1.752361E+01     1.336675E-02
   3.833333E-01     2.015097E+00     1.752362E+01     1.337676E-02
   3.835000E-01     2.016469E+00     1.752363E+01     1.338678E-02
   3.836667E-01     2.017841E+00     1.752364E+01     1.339679E-02
   3.838333E-01     2.019213E+00     1.752365E+01     1.340682E-02
   3.840000E-01     2.020586E+00     1.752366E+01     1.341684E-02
   3.841667E-01     2.021960E+00     1.752367E+01     1.342687E-02
   3.843333E-01     2.023334E+00     1.752368E+01     1.343690E-02
   3.845000E-01     2.024708E+00     1.752369E+01     1.344694E-02
   3.846667E-01     2.026083E+00     1.752370E+01     1.345698E-02
   3.848333E-01     2.027458E+00     1.752371E+01     1.346703E-02
   3.850000E-01     2.028834E+00     1.752372E+01     1.347708E-02
   3.851667E-01     2.030210E+00     1.752373E+01     1.348713E-02
   3.853333E-01     2.031587E+00     1.752374E+01     1.349719E-02
   3.855000E-01     2.032964E+00     1.752375E+01     1.350726E-02
   3.856667E-01     2.034342E+00     1.752376E+01     1.351732E-02
   3.858333E-01     2.035720E+00     1.752377E+01     1.352739E-02
   3.860000E-01     2.037098E+00     1.752378E+01     1.353747E-02
   3.861667E-01     2.038477E+00     1.752379E+01     1.354754E-02
   3.863333E-01     2.039857E+00     1.752380E+01     1.355763E-02
   3.865000E-01     2.041237E+00     1.752381E+01     1.356771E-02
   3.866667E-01     2.042617E+00     1.752382E+01     1.357780E-02
   3.868333E-01     2.043998E+00     1.752383E+01     1.358790E-02
   3.870000E-01     2.045380E+00     1.752384E+01     1.359800E-02
   3.871667E-01     2.046761E+00     1.752385E+01     1.360810E-02
   3.873333E-01     2.048144E+00     1.752386E+01     1.361821E-02
   3.875000E-01     2.049527E+00     1.752387E+01     1.362832E-02
   3.876667E-01     2.050910E+00     1.752388E+01     1.363843E-02
   3.878333E-01     2.052293E+00     1.752389E+01     1.364855E-02
   3.880000E-01     2.053678E+00     1.752390E+01     1.365868E-02
   3.881667E-01     2.055062E+00     1.752391E+01     1.366880E-02
   3.883333E-01     2.056447E+00     1.752392E+01     1.367894E-02
   3.885000E-01     2.057833E+00     1.752393E+01     1.368907E-02
   3.886667E-01     2.059219E+00     1.752394E+01     1.369921E-02
   3.888333E-01     2.060605E+00     1.752395E+01     1.370936E-02
   3.890000E-01     2.061992E+00     1.752396E+01     1.371950E-02
   3.891667E-01     2.063380E+00     1.752397E+01     1.372966E-02
   3.893333E-01     2.064768E+00     1.752398E+01     1.373981E-02
   3.895000E-01     2.066156E+00     1.752399E+01     1.374997E-02
   3.896667E-01     2.067545E+00     1.752401E+01     1.376014E-02
   3.898333E-01     2.068934E+00     1.752402E+01     1.377030E-02
   3.900000E-01     2.070324E+00     1.752403E+01     1.378048E-02
   3.901667E-01     2.071714E+00     1.752404E+01     1.379065E-02
   3.903333E-01     2.073105E+00     1.752405E+01     1.380083E-02
   3.905000E-01     2.074496E+00     1.752406E+01     1.381102E-02
   3.906667E-01     2.075888E+00     1.752407E+01     1.382121E-02
   3.908333E-01     2.077280E+00     1.752408E+01     1.383140E-02
   3.910000E-01     2.078672E+00     1.752409E+01     1.384160E-02
   3.911667E-01     2.080065E+00     1.752410E+01     1.385180E-02
   3.913333E-01     2.081459E+00     1.752411E+01     1.386200E-02
   3.915000E-01     2.082853E+00     1.752412E+01     1.387221E-02
   3.916667E-01     2.084247E+00     1.752413E+01     1.388242E-02
   3.918333E-01     2.085642E+00     1.752414E+01     1.389264E-02
   3.920000E-01     2.087038E+00     1.752415E+01     1.390286E-02
   3.921667E-01     2.088433E+00     1.752416E+01     1.391309E-02
   3.923333E-01     2.089830E+00     1.752417E+01     1.392332E-02
   3.925000E-01     2.091226E+00     1.752418E+01     1.393355E-02
   3.926667E-01     2.092624E+00     1.752419E+01     1.394379E-02
   3.928333E-01     2.094021E+00     1.752420E+01     1.395403E-02
   3.930000E-01     2.095420E+00     1.752421E+01     1.396428E-02
   3.931667E-01     2.096818E+00     1.752422E+01     1.397453E-02
   3.933333E-01     2.098217E+00     1.752423E+01     1.398478E-02
   3.935000E-01     2.099617E+00     1.752424E+01     1.399504E-02
   3.936667E-01     2.101017E+00     1.752425E+01     1.400530E-02
   3.938333E-01     2.102417E+00     1.752426E+01     1.401557E-02
   3.940000E-01     2.103818E+00     1.752427E+01     1.402584E-02
   3.941667E-01     2.105220E+00     1.752428E+01     1.403611E-02
   3.943333E-01     2.106622E+00     1.752429E+01     1.404639E-02
   3.945000E-01     2.108024E+00     1.752430E+01     1.405668E-02
   3.946667E-01     2.109427E+00     1.752431E+01     1.406696E-02
   3.948333E-01     2.110830E+00     1.752432E+01     1.407725E-02
   3.950000E-01     2.112234E+00     1.752433E+01     1.408755E-02
   3.951667E-01     2.113638E+00     1.752434E+01     1.409785E-02
   3.953333E-01     2.115043E+00     1.752435E+01     1.410815E-02
   3.955000E-01     2.116448E+00     1.752436E+01     1.411846E-02
   3.956667E-01     2.117854E+00     1.752437E+01     1.412877E-02
   3.958333E-01     2.119260E+00     1.752438E+01     1.413909E-02
   3.960000E-01     2.120666E+00     1.752439E+01     1.414941E-02
   3.961667E-01     2.122073E+00     1.752440E+01     1.415973E-02
   3.963333E-01     2.123481E+00     1.752441E+01     1.417006E-02
   3.965000E-01     2.124889E+00     1.752443E+01     1.418039E-02
   3.966667E-01     2.126297E+00     1.752444E+01     1.419073E-02
   3.968333E-01     2.127706E+00     1.752445E+01     1.420107E-02
   3.970000E-01     2.129115E+00     1.752446E+01     1.421141E-02
   3.971667E-01     2.130525E+00     1.752447E+01     1.422176E-02
   3.973333E-01     2.131936E+00     1.752448E+01     1.423211E-02
   3.975000E-01     2.133346E+00     1.752449E+01     1.424247E-02
   3.976667E-01     2.134758E+00     1.752450E+01     1.425283E-02
   3.978333E-01     2.136169E+00     1.752451E+01     1.426320E-02
   3.980000E-01     2.137581E+00     1.752452E+01     1.427356E-02
   3.981667E-01     2.138994E+00     1.752453E+01     1.428394E-02
   3.983333E-01     2.140407E+00     1.752454E+01     1.429432E-02
   3.985000E-01     2.141821E+00     1.752455E+01     1.430470E-02
   3.986667E-01     2.143235E+00     1.752456E+01     1.431508E-02
   3.988333E-01     2.144649E+00     1.752457E+01     1.432547E-02
   3.990000E-01     2.146064E+00     1.752458E+01     1.433587E-02
   3.991667E-01     2.147480E+00     1.752459E+01     1.434626E-02
   3.993333E-01     2.148896E+00     1.752460E+01     1.435667E-02
   3.995000E-01     2.150312E+00     1.752461E+01     1.436707E-02
   3.996667E-01     2.151729E+00     1.752462E+01     1.437748E-02
   3.998333E-01     2.153146E+00     1.752463E+01     1.438790E-02
   4.000000E-01     2.154564E+00     1.752464E+01     1.439832E-02
   4.001667E-01     2.155982E+00     1.752465E+01     1.440874E-02
   4.003333E-01     2.157401E+00     1.752466E+01     1.441917E-02
   4.005000E-01     2.158820E+00     1.752467E+01     1.442960E-02
   4.006667E-01     2.160239E+00     1.752468E+01     1.444003E-02
   4.008333E-01     2.161660E+00     1.752470E+01     1.445047E-02
   4.010000E-01     2.163080E+00     1.752471E+01     1.446092E-02
   4.011667E-01     2.164501E+00     1.752472E+01     1.447136E-02
   4.013333E-01     2.165923E+00     1.752473E+01     1.448181E-02
   4.015000E-01     2.167345E+00     1.752474E+01     1.449227E-02
   4.016667E-01     2.168767E+00     1.752475E+01     1.450273E-02
   4.018333E-01     2.170190E+00     1.752476E+01     1.451319E-02
   4.020000E-01     2.171613E+00     1.752477E+01     1.452366E-02
   4.021667E-01     2.173037E+00     1.752478E+01     1.453414E-02
   4.023333E-01     2.174461E+00     1.752479E+01     1.454461E-02
   4.025000E-01     2.175886E+00     1.752480E+01     1.455509E-02
   4.026667E-01     2.177311E+00     1.752481E+01     1.456558E-02
   4.028333E-01     2.178737E+00     1.752482E+01     1.457607E-02
   4.030000E-01     2.180163E+00     1.752483E+01     1.458656E-02
   4.031667E-01     2.181590E+00     1.752484E+01     1.459706E-02
   4.033333E-01     2.183017E+00     1.752485E+01     1.460756E-02
   4.035000E-01     2.184445E+00     1.752486E+01     1.461806E-02
   4.036667E-01     2.185873E+00     1.752487E+01     1.462857E-02
   4.038333E-01     2.187301E+00     1.752488E+01     1.463909E-02
   4.040000E-01     2.188730E+00     1.752489E+01     1.464960E-02
   4.041667E-01     2.190159E+00     1.752490E+01     1.466013E-02
   4.043333E-01     2.191589E+00     1.752492E+01     1.467065E-02
   4.045000E-01     2.193020E+00     1.752493E+01     1.468118E-02
   4.046667E-01     2.194451E+00     1.752494E+01     1.469172E-02
   4.048333E-01     2.195882E+00     1.752495E+01     1.470226E-02
   4.050000E-01     2.197314E+00     1.752496E+01     1.471280E-02
   4.051667E-01     2.198746E+00     1.752497E+01     1.472335E-02
   4.053333E-01     2.200178E+00     1.752498E+01     1.473390E-02
   4.055000E-01     2.201612E+00     1.752499E+01     1.474445E-02
   4.056667E-01     2.203045E+00     1.752500E+01     1.475501E-02
   4.058333E-01     2.204479E+00     1.752501E+01     1.476558E-02
   4.060000E-01     2.205914E+00     1.752502E+01     1.477614E-02
   4.061667E-01     2.207349E+00     1.752503E+01     1.478671E-02
   4.063333E-01     2.208784E+00     1.752504E+01     1.479729E-02
   4.065000E-01     2.210220E+00     1.752505E+01     1.480787E-02
   4.066667E-01     2.211657E+00     1.752506E+01     1.481845E-02
   4.068333E-01     2.213094E+00     1.752507E+01     1.482904E-02
   4.070000E-01     2.214531E+00     1.752508E+01     1.483964E-02
   4.071667E-01     2.215969E+00     1.752510E+01     1.485023E-02
   4.073333E-01     2.217407E+00     1.752511E+01     1.486083E-02
   4.075000E-01     2.218846E+00     1.752512E+01     1.487144E-02
   4.076667E-01     2.220285E+00     1.752513E+01     1.488205E-02
   4.078333E-01     2.221725E+00     1.752514E+01     1.489266E-02
   4.080000E-01     2.223165E+00     1.752515E+01     1.490328E-02
   4.081667E-01     2.224606E+00     1.752516E+01     1.491390E-02
   4.083333E-01     2.226047E+00     1.752517E+01     1.492453E-02
   4.085000E-01     2.227488E+00     1.752518E+01     1.493516E-02
   4.086667E-01     2.228930E+00     1.752519E+01     1.494579E-02
   4.088333E-01     2.230373E+00     1.752520E+01     1.495643E-02
   4.090000E-01     2.231816E+00     1.752521E+01     1.496707E-02
   4.091667E-01     2.233259E+00     1.752522E+01     1.497772E-02
   4.093333E-01     2.234703E+00     1.752523E+01     1.498837E-02
   4.095000E-01     2.236147E+00     1.752524E+01     1.499902E-02
   4.096667E-01     2.237592E+00     1.752525E+01     1.500968E-02
   4.098333E-01     2.239038E+00     1.752527E+01     1.502035E-02
   4.100000E-01     2.240483E+00     1.752528E+01     1.503101E-02
   4.101667E-01     2.241930E+00     1.752529E+01     1.504169E-02
   4.103333E-01     2.243376E+00     1.752530E+01     1.505236E-02
   4.105000E-01     2.244823E+00     1.752531E+01     1.506304E-02
   4.106667E-01     2.246271E+00     1.752532E+01     1.507373E-02
   4.108333E-01     2.247719E+00     1.752533E+01     1.508441E-02
   4.110000E-01     2.249168E+00     1.752534E+01     1.509511E-02
   4.111667E-01     2.250617E+00     1.752535E+01     1.510580E-02
   4.113333E-01     2.252066E+00     1.752536E+01     1.511650E-02
   4.115000E-01     2.253516E+00     1.752537E+01     1.512721E-02
   4.116667E-01     2.254967E+00     1.752538E+01     1.513792E-02
   4.118333E-01     2.256417E+00     1.752539E+01     1.514863E-02
   4.120000E-01     2.257869E+00     1.752540E+01     1.515935E-02
   4.121667E-01     2.259321E+00     1.752541E+01     1.517007E-02
   4.123333E-01     2.260773E+00     1.752543E+01     1.518080E-02
   4.125000E-01     2.262226E+00     1.752544E+01     1.519153E-02
   4.126667E-01     2.263679E+00     1.752545E+01     1.520226E-02
   4.128333E-01     2.265133E+00     1.752546E+01     1.521300E-02
   4.130000E-01     2.266587E+00     1.752547E+01     1.522374E-02
   4.131667E-01     2.268041E+00     1.752548E+01     1.523449E-02
   4.133333E-01     2.269496E+00     1.752549E+01     1.524524E-02
   4.135000E-01     2.270952E+00     1.752550E+01     1.525600E-02
   4.136667E-01     2.272408E+00     1.752551E+01     1.526675E-02
   4.138333E-01     2.273865E+00     1.752552E+01     1.527752E-02
   4.140000E-01     2.275322E+00     1.752553E+01     1.528829E-02
   4.141667E-01     2.276779E+00     1.752554E+01     1.529906E-02
   4.143333E-01     2.278237E+00     1.752555E+01     1.530983E-02
   4.145000E-01     2.279695E+00     1.752557E+01     1.532061E-02
   4.146667E-01     2.281154E+00     1.752558E+01     1.533140E-02
   4.148333E-01     2.282613E+00     1.752559E+01     1.534219E-02
   4.150000E-01     2.284073E+00     1.752560E+01     1.535298E-02
   4.151667E-01     2.285533E+00     1.752561E+01     1.536378E-02
   4.153333E-01     2.286994E+00     1.752562E+01     1.537458E-02
   4.155000E-01     2.288455E+00     1.752563E+01     1.538538E-02
   4.156667E-01     2.289917E+00     1.752564E+01     1.539619E-02
   4.158333E-01     2.291379E+00     1.752565E+01     1.540701E-02
   4.160000E-01     2.292841E+00     1.752566E+01     1.541783E-02
   4.161667E-01     2.294304E+00     1.752567E+01     1.542865E-02
   4.163333E-01     2.295768E+00     1.752568E+01     1.543947E-02
   4.165000E-01     2.297232E+00     1.752570E+01     1.545030E-02
   4.166667E-01     2.298696E+00     1.752571E+01     1.546114E-02
   4.168333E-01     2.300161E+00     1.752572E+01     1.547198E-02
   4.170000E-01     2.301627E+00     1.752573E+01     1.548282E-02
   4.171667E-01     2.303092E+00     1.752574E+01     1.549367E-02
   4.173333E-01     2.304559E+00     1.752575E+01     1.550452E-02
   4.175000E-01     2.306025E+00     1.752576E+01     1.551538E-02
   4.176667E-01     2.307493E+00     1.752577E+01     1.552624E-02
   4.178333E-01     2.308960E+00     1.752578E+01     1.553710E-02
   4.180000E-01     2.310428E+00     1.752579E+01     1.554797E-02
   4.181667E-01     2.311897E+00     1.752580E+01     1.555884E-02
   4.183333E-01     2.313366E+00     1.752581E+01     1.556972E-02
   4.185000E-01     2.314836E+00     1.752583E+01     1.558060E-02
   4.186667E-01     2.316306E+00     1.752584E+01     1.559148E-02
   4.188333E-01     2.317776E+00     1.752585E+01     1.560237E-02
   4.190000E-01     2.319247E+00     1.752586E+01     1.561327E-02
   4.191667E-01     2.320719E+00     1.752587E+01     1.562416E-02
   4.193333E-01     2.322190E+00     1.752588E+01     1.563507E-02
   4.195000E-01     2.323663E+00     1.752589E+01     1.564597E-02
   4.196667E-01     2.325136E+00     1.752590E+01     1.565688E-02
   4.198333E-01     2.326609E+00     1.752591E+01     1.566780E-02
   4.200000E-01     2.328083E+00     1.752592E+01     1.567872E-02
   4.201667E-01     2.329557E+00     1.752593E+01     1.568964E-02
   4.203333E-01     2.331032E+00     1.752595E+01     1.570057E-02
   4.205000E-01     2.332507E+00     1.752596E+01     1.571150E-02
   4.206667E-01     2.333982E+00     1.752597E+01     1.572243E-02
   4.208333E-01     2.335458E+00     1.752598E+01     1.573337E-02
   4.210000E-01     2.336935E+00     1.752599E+01     1.574432E-02
   4.211667E-01     2.338412E+00     1.752600E+01     1.575527E-02
   4.213333E-01     2.339890E+00     1.752601E+01     1.576622E-02
   4.215000E-01     2.341368E+00     1.752602E+01     1.577718E-02
   4.216667E-01     2.342846E+00     1.752603E+01     1.578814E-02
   4.218333E-01     2.344325E+00     1.752604E+01     1.579910E-02
   4.220000E-01     2.345804E+00     1.752605E+01     1.581007E-02
   4.221667E-01     2.347284E+00     1.752607E+01     1.582105E-02
   4.223333E-01     2.348764E+00     1.752608E+01     1.583202E-02
   4.225000E-01     2.350245E+00     1.752609E+01     1.584301E-02
   4.226667E-01     2.351726E+00     1.752610E+01     1.585399E-02
   4.228333E-01     2.353208E+00     1.752611E+01     1.586498E-02
   4.230000E-01     2.354690E+00     1.752612E+01     1.587598E-02
   4.231667E-01     2.356173E+00     1.752613E+01     1.588698E-02
   4.233333E-01     2.357656E+00     1.752614E+01     1.589798E-02
   4.235000E-01     2.359139E+00     1.752615E+01     1.590899E-02
   4.236667E-01     2.360623E+00     1.752616E+01     1.592000E-02
   4.238333E-01     2.362108E+00     1.752618E+01     1.593101E-02
   4.240000E-01     2.363593E+00     1.752619E+01     1.594203E-02
   4.241667E-01     2.365078E+00     1.752620E+01     1.595306E-02
   4.243333E-01     2.366564E+00     1.752621E+01     1.596409E-02
   4.245000E-01     2.368050E+00     1.752622E+01     1.597512E-02
   4.246667E-01     2.369537E+00     1.752623E+01     1.598616E-02
   4.248333E-01     2.371025E+00     1.752624E+01     1.599720E-02
   4.250000E-01     2.372512E+00     1.752625E+01     1.600824E-02
   4.251667E-01     2.374001E+00     1.752626E+01     1.601929E-02
   4.253333E-01     2.375489E+00     1.752628E+01     1.603035E-02
   4.255000E-01     2.376978E+00     1.752629E+01     1.604141E-02
   4.256667E-01     2.378468E+00     1.752630E+01     1.605247E-02
   4.258333E-01     2.379958E+00     1.752631E+01     1.606353E-02
   4.260000E-01     2.381449E+00     1.752632E+01     1.607461E-02
   4.261667E-01     2.382940E+00     1.752633E+01     1.608568E-02
   4.263333E-01     2.384431E+00     1.752634E+01     1.609676E-02
   4.265000E-01     2.385923E+00     1.752635E+01     1.610784E-02
   4.266667E-01     2.387416E+00     1.752636E+01     1.611893E-02
   4.268333E-01     2.388908E+00     1.752637E+01     1.613002E-02
   4.270000E-01     2.390402E+00     1.752639E+01     1.614112E-02
   4.271667E-01     2.391896E+00     1.752640E+01     1.615222E-02
   4.273333E-01     2.393390E+00     1.752641E+01     1.616333E-02
   4.275000E-01     2.394885E+00     1.752642E+01     1.617443E-02
   4.276667E-01     2.396380E+00     1.752643E+01     1.618555E-02
   4.278333E-01     2.397876E+00     1.752644E+01     1.619667E-02
   4.280000E-01     2.399372E+00     1.752645E+01     1.620779E-02
   4.281667E-01     2.400868E+00     1.752646E+01     1.621891E-02
   4.283333E-01     2.402365E+00     1.752647E+01     1.623004E-02
   4.285000E-01     2.403863E+00     1.752649E+01     1.624118E-02
   4.286667E-01     2.405361E+00     1.752650E+01     1.625232E-02
   4.288333E-01     2.406859E+00     1.752651E+01     1.626346E-02
   4.290000E-01     2.408358E+00     1.752652E+01     1.627461E-02
   4.291667E-01     2.409858E+00     1.752653E+01     1.628576E-02
   4.293333E-01     2.411358E+00     1.752654E+01     1.629691E-02
   4.295000E-01     2.412858E+00     1.752655E+01     1.630807E-02
   4.296667E-01     2.414359E+00     1.752656E+01     1.631924E-02
   4.298333E-01     2.415860E+00     1.752658E+01     1.633041E-02
   4.300000E-01     2.417362E+00     1.752659E+01     1.634158E-02
   4.301667E-01     2.418864E+00     1.752660E+01     1.635276E-02
   4.303333E-01     2.420367E+00     1.752661E+01     1.636394E-02
   4.305000E-01     2.421870E+00     1.752662E+01     1.637512E-02
   4.306667E-01     2.423374E+00     1.752663E+01     1.638631E-02
   4.308333E-01     2.424878E+00     1.752664E+01     1.639751E-02
   4.310000E-01     2.426382E+00     1.752665E+01     1.640871E-02
   4.311667E-01     2.427887E+00     1.752666E+01     1.641991E-02
   4.313333E-01     2.429393E+00     1.752668E+01     1.643112E-02
   4.315000E-01     2.430899E+00     1.752669E+01     1.644233E-02
   4.316667E-01     2.432405E+00     1.752670E+01     1.645354E-02
   4.318333E-01     2.433912E+00     1.752671E+01     1.646476E-02
   4.320000E-01     2.435419E+00     1.752672E+01     1.647599E-02
   4.321667E-01     2.436927E+00     1.752673E+01     1.648721E-02
   4.323333E-01     2.438435E+00     1.752674E+01     1.649845E-02
   4.325000E-01     2.439944E+00     1.752675E+01     1.650968E-02
   4.326667E-01     2.441453E+00     1.752677E+01     1.652092E-02
   4.328333E-01     2.442963E+00     1.752678E+01     1.653217E-02
   4.330000E-01     2.444473E+00     1.752679E+01     1.654342E-02
   4.331667E-01     2.445984E+00     1.752680E+01     1.655467E-02
   4.333333E-01     2.447495E+00     1.752681E+01     1.656593E-02
   4.335000E-01     2.449007E+00     1.752682E+01     1.657719E-02
   4.336667E-01     2.450519E+00     1.752683E+01     1.658846E-02
   4.338333E-01     2.452031E+00     1.752684E+01     1.659973E-02
   4.340000E-01     2.453544E+00     1.752686E+01     1.661100E-02
   4.341667E-01     2.455057E+00     1.752687E+01     1.662228E-02
   4.343333E-01     2.456571E+00     1.752688E+01     1.663357E-02
   4.345000E-01     2.458086E+00     1.752689E+01     1.664486E-02
   4.346667E-01     2.459600E+00     1.752690E+01     1.665615E-02
   4.348333E-01     2.461116E+00     1.752691E+01     1.666744E-02
   4.350000E-01     2.462631E+00     1.752692E+01     1.667874E-02
   4.351667E-01     2.464148E+00     1.752693E+01     1.669005E-02
   4.353333E-01     2.465664E+00     1.752695E+01     1.670136E-02
   4.355000E-01     2.467182E+00     1.752696E+01     1.671267E-02
   4.356667E-01     2.468699E+00     1.752697E+01     1.672399E-02
   4.358333E-01     2.470217E+00     1.752698E+01     1.673531E-02
   4.360000E-01     2.471736E+00     1.752699E+01     1.674664E-02
   4.361667E-01     2.473255E+00     1.752700E+01     1.675797E-02
   4.363333E-01     2.474774E+00     1.752701E+01     1.676930E-02
   4.365000E-01     2.476294E+00     1.752703E+01     1.678064E-02
   4.366667E-01     2.477815E+00     1.752704E+01     1.679199E-02
   4.368333E-01     2.479336E+00     1.752705E+01     1.680333E-02
   4.370000E-01     2.480857E+00     1.752706E+01     1.681469E-02
   4.371667E-01     2.482379E+00     1.752707E+01     1.682604E-02
   4.373333E-01     2.483901E+00     1.752708E+01     1.683740E-02
   4.375000E-01     2.485424E+00     1.752709E+01     1.684877E-02
   4.376667E-01     2.486947E+00     1.752711E+01     1.686014E-02
   4.378333E-01     2.488471E+00     1.752712E+01     1.687151E-02
   4.380000E-01     2.489995E+00     1.752713E+01     1.688289E-02
   4.381667E-01     2.491519E+00     1.752714E+01     1.689427E-02
   4.383333E-01     2.493044E+00     1.752715E+01     1.690566E-02
   4.385000E-01     2.494570E+00     1.752716E+01     1.691705E-02
   4.386667E-01     2.496096E+00     1.752717E+01     1.692844E-02
   4.388333E-01     2.497623E+00     1.752718E+01     1.693984E-02
   4.390000E-01     2.499149E+00     1.752720E+01     1.695125E-02
   4.391667E-01     2.500677E+00     1.752721E+01     1.696265E-02
   4.393333E-01     2.502205E+00     1.752722E+01     1.697407E-02
   4.395000E-01     2.503733E+00     1.752723E+01     1.698548E-02
   4.396667E-01     2.505262E+00     1.752724E+01     1.699690E-02
   4.398333E-01     2.506791E+00     1.752725E+01     1.700833E-02
   4.400000E-01     2.508321E+00     1.752726E+01     1.701976E-02
   4.401667E-01     2.509851E+00     1.752728E+01     1.703119E-02
   4.403333E-01     2.511382E+00     1.752729E+01     1.704263E-02
   4.405000E-01     2.512913E+00     1.752730E+01     1.705407E-02
   4.406667E-01     2.514445E+00     1.752731E+01     1.706552E-02
   4.408333E-01     2.515977E+00     1.752732E+01     1.707697E-02
   4.410000E-01     2.517509E+00     1.752733E+01     1.708842E-02
   4.411667E-01     2.519042E+00     1.752734E+01     1.709988E-02
   4.413333E-01     2.520576E+00     1.752736E+01     1.711135E-02
   4.415000E-01     2.522110E+00     1.752737E+01     1.712282E-02
   4.416667E-01     2.523644E+00     1.752738E+01     1.713429E-02
   4.418333E-01     2.525179E+00     1.752739E+01     1.714576E-02
   4.420000E-01     2.526714E+00     1.752740E+01     1.715725E-02
   4.421667E-01     2.528250E+00     1.752741E+01     1.716873E-02
   4.423333E-01     2.529786E+00     1.752743E+01     1.718022E-02
   4.425000E-01     2.531323E+00     1.752744E+01     1.719171E-02
   4.426667E-01     2.532860E+00     1.752745E+01     1.720321E-02
   4.428333E-01     2.534398E+00     1.752746E+01     1.721471E-02
   4.430000E-01     2.535936E+00     1.752747E+01     1.722622E-02
   4.431667E-01     2.537475E+00     1.752748E+01     1.723773E-02
   4.433333E-01     2.539014E+00     1.752749E+01     1.724925E-02
   4.435000E-01     2.540553E+00     1.752751E+01     1.726077E-02
   4.436667E-01     2.542093E+00     1.752752E+01     1.727229E-02
   4.438333E-01     2.543634E+00     1.752753E+01     1.728382E-02
   4.440000E-01     2.545175E+00     1.752754E+01     1.729535E-02
   4.441667E-01     2.546716E+00     1.752755E+01     1.730689E-02
   4.443333E-01     2.548258E+00     1.752756E+01     1.731843E-02
   4.445000E-01     2.549801E+00     1.752757E+01     1.732998E-02
   4.446667E-01     2.551343E+00     1.752759E+01     1.734153E-02
   4.448333E-01     2.552887E+00     1.752760E+01     1.735308E-02
   4.450000E-01     2.554430E+00     1.752761E+01     1.736464E-02
   4.451667E-01     2.555975E+00     1.752762E+01     1.737620E-02
   4.453333E-01     2.557519E+00     1.752763E+01     1.738777E-02
   4.455000E-01     2.559064E+00     1.752764E+01     1.739934E-02
   4.456667E-01     2.560610E+00     1.752766E+01     1.741092E-02
   4.458333E-01     2.562156E+00     1.752767E+01     1.742250E-02
   4.460000E-01     2.563703E+00     1.752768E+01     1.743408E-02
   4.461667E-01     2.565250E+00     1.752769E+01     1.744567E-02
   4.463333E-01     2.566797E+00     1.752770E+01     1.745726E-02
   4.465000E-01     2.568345E+00     1.752771E+01     1.746886E-02
   4.466667E-01     2.569894E+00     1.752773E+01     1.748046E-02
   4.468333E-01     2.571442E+00     1.752774E+01     1.749207E-02
   4.470000E-01     2.572992E+00     1.752775E+01     1.750368E-02
   4.471667E-01     2.574542E+00     1.752776E+01     1.751530E-02
   4.473333E-01     2.576092E+00     1.752777E+01     1.752691E-02
   4.475000E-01     2.577643E+00     1.752778E+01     1.753854E-02
   4.476667E-01     2.579194E+00     1.752780E+01     1.755017E-02
   4.478333E-01     2.580746E+00     1.752781E+01     1.756180E-02
   4.480000E-01     2.582298E+00     1.752782E+01     1.757343E-02
   4.481667E-01     2.583850E+00     1.752783E+01     1.758508E-02
