# Tabla NEST para RED-100 con ARGON  (Ar, retroceso ELECTRONICO)
# Uso: fondo beta de 39Ar (39Ar -> 39K + e- + nubar).  El espectro
#      beta y la actividad viven en chi2_bkg_nest.f90.
# Modelo: nestpy.LArNEST get_er_yields, E_drift=218.0 V/cm, rho=1.4
# F_er = 0.3 constante (get_fano_er no disponible) - sistematico
# E_er < 0.2 keV: EXTRAPOLACION DE MODELO (sin datos ER de LAr a esa energia)
# E_er[keV]   Qy_er[e-/keV]   F_er
# N_puntos = 4000
1.180711e+00   24.409002   0.300000
1.182872e+00   24.377625   0.300000
1.185038e+00   24.346287   0.300000
1.187207e+00   24.314987   0.300000
1.189380e+00   24.283725   0.300000
1.191557e+00   24.252502   0.300000
1.193738e+00   24.221318   0.300000
1.195923e+00   24.190171   0.300000
1.198112e+00   24.159063   0.300000
1.200305e+00   24.127994   0.300000
1.202502e+00   24.096963   0.300000
1.204703e+00   24.065971   0.300000
1.206908e+00   24.035017   0.300000
1.209118e+00   24.004101   0.300000
1.211331e+00   23.973224   0.300000
1.213548e+00   23.942385   0.300000
1.215769e+00   23.911585   0.300000
1.217995e+00   23.880823   0.300000
1.220224e+00   23.850100   0.300000
1.222458e+00   23.819415   0.300000
1.224695e+00   23.788769   0.300000
1.226937e+00   23.758161   0.300000
1.229183e+00   23.727592   0.300000
1.231433e+00   23.697061   0.300000
1.233687e+00   23.666568   0.300000
1.235945e+00   23.636115   0.300000
1.238207e+00   23.605699   0.300000
1.240474e+00   23.575322   0.300000
1.242744e+00   23.544984   0.300000
1.245019e+00   23.514684   0.300000
1.247298e+00   23.484422   0.300000
1.249581e+00   23.454200   0.300000
1.251869e+00   23.424015   0.300000
1.254160e+00   23.393869   0.300000
1.256456e+00   23.363762   0.300000
1.258756e+00   23.333693   0.300000
1.261060e+00   23.303662   0.300000
1.263368e+00   23.273670   0.300000
1.265680e+00   23.243717   0.300000
1.267997e+00   23.213802   0.300000
1.270318e+00   23.183926   0.300000
1.272643e+00   23.154088   0.300000
1.274973e+00   23.124288   0.300000
1.277307e+00   23.094527   0.300000
1.279645e+00   23.064805   0.300000
1.281987e+00   23.035121   0.300000
1.284334e+00   23.005475   0.300000
1.286684e+00   22.975868   0.300000
1.289040e+00   22.946300   0.300000
1.291399e+00   22.916770   0.300000
1.293763e+00   22.887278   0.300000
1.296131e+00   22.857825   0.300000
1.298504e+00   22.828410   0.300000
1.300880e+00   22.799034   0.300000
1.303262e+00   22.769697   0.300000
1.305647e+00   22.740398   0.300000
1.308037e+00   22.711137   0.300000
1.310431e+00   22.681915   0.300000
1.312830e+00   22.652731   0.300000
1.315233e+00   22.623585   0.300000
1.317640e+00   22.594479   0.300000
1.320052e+00   22.565410   0.300000
1.322469e+00   22.536380   0.300000
1.324889e+00   22.507388   0.300000
1.327314e+00   22.478435   0.300000
1.329744e+00   22.449521   0.300000
1.332178e+00   22.420644   0.300000
1.334616e+00   22.391806   0.300000
1.337059e+00   22.363007   0.300000
1.339507e+00   22.334246   0.300000
1.341959e+00   22.305523   0.300000
1.344415e+00   22.276839   0.300000
1.346876e+00   22.248193   0.300000
1.349341e+00   22.219586   0.300000
1.351811e+00   22.191016   0.300000
1.354286e+00   22.162486   0.300000
1.356765e+00   22.133993   0.300000
1.359248e+00   22.105539   0.300000
1.361736e+00   22.077124   0.300000
1.364229e+00   22.048746   0.300000
1.366726e+00   22.020407   0.300000
1.369227e+00   21.992107   0.300000
1.371734e+00   21.963844   0.300000
1.374245e+00   21.935620   0.300000
1.376760e+00   21.907434   0.300000
1.379280e+00   21.879287   0.300000
1.381805e+00   21.851178   0.300000
1.384334e+00   21.823107   0.300000
1.386868e+00   21.795074   0.300000
1.389407e+00   21.767080   0.300000
1.391950e+00   21.739124   0.300000
1.394498e+00   21.711206   0.300000
1.397050e+00   21.683327   0.300000
1.399607e+00   21.655485   0.300000
1.402169e+00   21.627682   0.300000
1.404736e+00   21.599917   0.300000
1.407307e+00   21.572191   0.300000
1.409883e+00   21.544502   0.300000
1.412464e+00   21.516852   0.300000
1.415049e+00   21.489239   0.300000
1.417639e+00   21.461665   0.300000
1.420234e+00   21.434130   0.300000
1.422834e+00   21.406632   0.300000
1.425438e+00   21.379172   0.300000
1.428048e+00   21.351751   0.300000
1.430662e+00   21.324367   0.300000
1.433280e+00   21.297022   0.300000
1.435904e+00   21.269715   0.300000
1.438532e+00   21.242446   0.300000
1.441165e+00   21.215215   0.300000
1.443803e+00   21.188022   0.300000
1.446446e+00   21.160867   0.300000
1.449094e+00   21.133750   0.300000
1.451746e+00   21.106671   0.300000
1.454403e+00   21.079630   0.300000
1.457066e+00   21.052628   0.300000
1.459733e+00   21.025663   0.300000
1.462405e+00   20.998736   0.300000
1.465081e+00   20.971847   0.300000
1.467763e+00   20.944996   0.300000
1.470450e+00   20.918183   0.300000
1.473141e+00   20.891407   0.300000
1.475838e+00   20.864670   0.300000
1.478539e+00   20.837971   0.300000
1.481246e+00   20.811309   0.300000
1.483957e+00   20.784686   0.300000
1.486673e+00   20.758100   0.300000
1.489395e+00   20.731552   0.300000
1.492121e+00   20.705042   0.300000
1.494852e+00   20.678569   0.300000
1.497588e+00   20.652135   0.300000
1.500330e+00   20.625738   0.300000
1.503076e+00   20.599379   0.300000
1.505827e+00   20.573058   0.300000
1.508583e+00   20.546775   0.300000
1.511345e+00   20.520529   0.300000
1.514111e+00   20.494321   0.300000
1.516883e+00   20.468150   0.300000
1.519659e+00   20.442018   0.300000
1.522441e+00   20.415923   0.300000
1.525228e+00   20.389865   0.300000
1.528019e+00   20.363846   0.300000
1.530816e+00   20.337863   0.300000
1.533618e+00   20.311919   0.300000
1.536426e+00   20.286012   0.300000
1.539238e+00   20.260143   0.300000
1.542055e+00   20.234311   0.300000
1.544878e+00   20.208517   0.300000
1.547706e+00   20.182760   0.300000
1.550539e+00   20.157040   0.300000
1.553377e+00   20.131359   0.300000
1.556220e+00   20.105714   0.300000
1.559069e+00   20.080108   0.300000
1.561923e+00   20.054538   0.300000
1.564782e+00   20.029006   0.300000
1.567646e+00   20.003511   0.300000
1.570515e+00   19.978054   0.300000
1.573390e+00   19.952634   0.300000
1.576270e+00   19.927252   0.300000
1.579155e+00   19.901907   0.300000
1.582046e+00   19.876599   0.300000
1.584942e+00   19.851328   0.300000
1.587843e+00   19.826095   0.300000
1.590749e+00   19.800899   0.300000
1.593661e+00   19.775740   0.300000
1.596578e+00   19.750618   0.300000
1.599501e+00   19.725534   0.300000
1.602428e+00   19.700487   0.300000
1.605361e+00   19.675477   0.300000
1.608300e+00   19.650504   0.300000
1.611244e+00   19.625568   0.300000
1.614193e+00   19.600669   0.300000
1.617148e+00   19.575808   0.300000
1.620108e+00   19.550983   0.300000
1.623073e+00   19.526196   0.300000
1.626044e+00   19.501445   0.300000
1.629021e+00   19.476732   0.300000
1.632003e+00   19.452056   0.300000
1.634990e+00   19.427416   0.300000
1.637983e+00   19.402814   0.300000
1.640981e+00   19.378248   0.300000
1.643985e+00   19.353719   0.300000
1.646994e+00   19.329228   0.300000
1.650008e+00   19.304773   0.300000
1.653029e+00   19.280355   0.300000
1.656054e+00   19.255973   0.300000
1.659086e+00   19.231629   0.300000
1.662123e+00   19.207321   0.300000
1.665165e+00   19.183050   0.300000
1.668213e+00   19.158816   0.300000
1.671267e+00   19.134619   0.300000
1.674326e+00   19.110458   0.300000
1.677390e+00   19.086334   0.300000
1.680461e+00   19.062247   0.300000
1.683537e+00   19.038196   0.300000
1.686618e+00   19.014182   0.300000
1.689706e+00   18.990204   0.300000
1.692798e+00   18.966263   0.300000
1.695897e+00   18.942359   0.300000
1.699001e+00   18.918491   0.300000
1.702111e+00   18.894659   0.300000
1.705227e+00   18.870865   0.300000
1.708348e+00   18.847106   0.300000
1.711475e+00   18.823384   0.300000
1.714608e+00   18.799698   0.300000
1.717746e+00   18.776049   0.300000
1.720891e+00   18.752436   0.300000
1.724041e+00   18.728860   0.300000
1.727196e+00   18.705320   0.300000
1.730358e+00   18.681816   0.300000
1.733525e+00   18.658348   0.300000
1.736698e+00   18.634917   0.300000
1.739877e+00   18.611522   0.300000
1.743062e+00   18.588163   0.300000
1.746252e+00   18.564840   0.300000
1.749449e+00   18.541553   0.300000
1.752651e+00   18.518303   0.300000
1.755859e+00   18.495089   0.300000
1.759073e+00   18.471910   0.300000
1.762293e+00   18.448768   0.300000
1.765519e+00   18.425662   0.300000
1.768750e+00   18.402592   0.300000
1.771988e+00   18.379558   0.300000
1.775232e+00   18.356559   0.300000
1.778481e+00   18.333597   0.300000
1.781736e+00   18.310671   0.300000
1.784998e+00   18.287780   0.300000
1.788265e+00   18.264926   0.300000
1.791538e+00   18.242107   0.300000
1.794818e+00   18.219324   0.300000
1.798103e+00   18.196577   0.300000
1.801394e+00   18.173866   0.300000
1.804692e+00   18.151190   0.300000
1.807995e+00   18.128550   0.300000
1.811304e+00   18.105946   0.300000
1.814620e+00   18.083377   0.300000
1.817941e+00   18.060844   0.300000
1.821269e+00   18.038347   0.300000
1.824603e+00   18.015885   0.300000
1.827943e+00   17.993459   0.300000
1.831289e+00   17.971068   0.300000
1.834641e+00   17.948713   0.300000
1.837999e+00   17.926394   0.300000
1.841363e+00   17.904110   0.300000
1.844734e+00   17.881861   0.300000
1.848110e+00   17.859647   0.300000
1.851493e+00   17.837469   0.300000
1.854882e+00   17.815327   0.300000
1.858277e+00   17.793219   0.300000
1.861679e+00   17.771147   0.300000
1.865087e+00   17.749111   0.300000
1.868500e+00   17.727109   0.300000
1.871921e+00   17.705143   0.300000
1.875347e+00   17.683212   0.300000
1.878780e+00   17.661316   0.300000
1.882219e+00   17.639455   0.300000
1.885664e+00   17.617629   0.300000
1.889116e+00   17.595839   0.300000
1.892574e+00   17.574083   0.300000
1.896038e+00   17.552363   0.300000
1.899508e+00   17.530677   0.300000
1.902985e+00   17.509026   0.300000
1.906469e+00   17.487411   0.300000
1.909958e+00   17.465830   0.300000
1.913454e+00   17.444284   0.300000
1.916957e+00   17.422773   0.300000
1.920466e+00   17.401297   0.300000
1.923981e+00   17.379856   0.300000
1.927503e+00   17.358449   0.300000
1.931031e+00   17.337077   0.300000
1.934565e+00   17.315740   0.300000
1.938107e+00   17.294438   0.300000
1.941654e+00   17.273170   0.300000
1.945208e+00   17.251937   0.300000
1.948769e+00   17.230738   0.300000
1.952336e+00   17.209574   0.300000
1.955909e+00   17.188445   0.300000
1.959490e+00   17.167350   0.300000
1.963076e+00   17.146290   0.300000
1.966670e+00   17.125264   0.300000
1.970270e+00   17.104272   0.300000
1.973876e+00   17.083315   0.300000
1.977489e+00   17.062392   0.300000
1.981109e+00   17.041504   0.300000
1.984735e+00   17.020650   0.300000
1.988368e+00   16.999830   0.300000
1.992007e+00   16.979044   0.300000
1.995654e+00   16.958293   0.300000
1.999307e+00   16.937576   0.300000
2.002966e+00   16.916893   0.300000
2.006633e+00   16.896244   0.300000
2.010306e+00   16.875629   0.300000
2.013985e+00   16.855048   0.300000
2.017672e+00   16.834502   0.300000
2.021365e+00   16.813989   0.300000
2.025065e+00   16.793510   0.300000
2.028772e+00   16.773066   0.300000
2.032485e+00   16.752655   0.300000
2.036206e+00   16.732278   0.300000
2.039933e+00   16.711935   0.300000
2.043667e+00   16.691626   0.300000
2.047407e+00   16.671351   0.300000
2.051155e+00   16.651109   0.300000
2.054910e+00   16.630901   0.300000
2.058671e+00   16.610727   0.300000
2.062439e+00   16.590586   0.300000
2.066214e+00   16.570480   0.300000
2.069997e+00   16.550406   0.300000
2.073785e+00   16.530367   0.300000
2.077581e+00   16.510361   0.300000
2.081384e+00   16.490388   0.300000
2.085194e+00   16.470449   0.300000
2.089011e+00   16.450544   0.300000
2.092835e+00   16.430671   0.300000
2.096666e+00   16.410833   0.300000
2.100503e+00   16.391027   0.300000
2.104348e+00   16.371255   0.300000
2.108200e+00   16.351517   0.300000
2.112059e+00   16.331811   0.300000
2.115925e+00   16.312139   0.300000
2.119798e+00   16.292500   0.300000
2.123678e+00   16.272894   0.300000
2.127565e+00   16.253321   0.300000
2.131460e+00   16.233782   0.300000
2.135361e+00   16.214275   0.300000
2.139270e+00   16.194802   0.300000
2.143186e+00   16.175362   0.300000
2.147109e+00   16.155954   0.300000
2.151039e+00   16.136580   0.300000
2.154976e+00   16.117238   0.300000
2.158921e+00   16.097929   0.300000
2.162873e+00   16.078654   0.300000
2.166832e+00   16.059411   0.300000
2.170798e+00   16.040201   0.300000
2.174771e+00   16.021023   0.300000
2.178752e+00   16.001879   0.300000
2.182740e+00   15.982767   0.300000
2.186735e+00   15.963687   0.300000
2.190738e+00   15.944641   0.300000
2.194748e+00   15.925627   0.300000
2.198766e+00   15.906645   0.300000
2.202790e+00   15.887696   0.300000
2.206822e+00   15.868780   0.300000
2.210862e+00   15.849896   0.300000
2.214909e+00   15.831044   0.300000
2.218963e+00   15.812225   0.300000
2.223024e+00   15.793438   0.300000
2.227094e+00   15.774684   0.300000
2.231170e+00   15.755962   0.300000
2.235254e+00   15.737272   0.300000
2.239346e+00   15.718614   0.300000
2.243445e+00   15.699989   0.300000
2.247551e+00   15.681396   0.300000
2.251665e+00   15.662835   0.300000
2.255787e+00   15.644306   0.300000
2.259916e+00   15.625809   0.300000
2.264052e+00   15.607344   0.300000
2.268197e+00   15.588911   0.300000
2.272348e+00   15.570510   0.300000
2.276508e+00   15.552141   0.300000
2.280675e+00   15.533804   0.300000
2.284849e+00   15.515499   0.300000
2.289032e+00   15.497226   0.300000
2.293222e+00   15.478985   0.300000
2.297419e+00   15.460775   0.300000
2.301624e+00   15.442597   0.300000
2.305837e+00   15.424451   0.300000
2.310058e+00   15.406336   0.300000
2.314286e+00   15.388253   0.300000
2.318523e+00   15.370202   0.300000
2.322767e+00   15.352182   0.300000
2.327018e+00   15.334194   0.300000
2.331278e+00   15.316237   0.300000
2.335545e+00   15.298312   0.300000
2.339820e+00   15.280418   0.300000
2.344103e+00   15.262555   0.300000
2.348394e+00   15.244724   0.300000
2.352692e+00   15.226924   0.300000
2.356999e+00   15.209156   0.300000
2.361313e+00   15.191419   0.300000
2.365635e+00   15.173713   0.300000
2.369965e+00   15.156038   0.300000
2.374303e+00   15.138395   0.300000
2.378649e+00   15.120782   0.300000
2.383003e+00   15.103201   0.300000
2.387365e+00   15.085650   0.300000
2.391735e+00   15.068131   0.300000
2.396113e+00   15.050643   0.300000
2.400499e+00   15.033185   0.300000
2.404893e+00   15.015759   0.300000
2.409295e+00   14.998363   0.300000
2.413705e+00   14.980999   0.300000
2.418123e+00   14.963665   0.300000
2.422549e+00   14.946362   0.300000
2.426984e+00   14.929089   0.300000
2.431426e+00   14.911848   0.300000
2.435877e+00   14.894637   0.300000
2.440335e+00   14.877456   0.300000
2.444802e+00   14.860307   0.300000
2.449277e+00   14.843188   0.300000
2.453761e+00   14.826099   0.300000
2.458252e+00   14.809041   0.300000
2.462752e+00   14.792013   0.300000
2.467260e+00   14.775016   0.300000
2.471776e+00   14.758049   0.300000
2.476300e+00   14.741113   0.300000
2.480833e+00   14.724207   0.300000
2.485374e+00   14.707331   0.300000
2.489923e+00   14.690485   0.300000
2.494481e+00   14.673670   0.300000
2.499047e+00   14.656885   0.300000
2.503621e+00   14.640130   0.300000
2.508204e+00   14.623405   0.300000
2.512795e+00   14.606710   0.300000
2.517395e+00   14.590045   0.300000
2.522003e+00   14.573411   0.300000
2.526619e+00   14.556806   0.300000
2.531244e+00   14.540231   0.300000
2.535877e+00   14.523686   0.300000
2.540519e+00   14.507171   0.300000
2.545169e+00   14.490686   0.300000
2.549828e+00   14.474231   0.300000
2.554495e+00   14.457805   0.300000
2.559171e+00   14.441409   0.300000
2.563855e+00   14.425043   0.300000
2.568548e+00   14.408706   0.300000
2.573250e+00   14.392399   0.300000
2.577960e+00   14.376122   0.300000
2.582679e+00   14.359874   0.300000
2.587406e+00   14.343656   0.300000
2.592142e+00   14.327467   0.300000
2.596887e+00   14.311308   0.300000
2.601640e+00   14.295178   0.300000
2.606403e+00   14.279077   0.300000
2.611173e+00   14.263006   0.300000
2.615953e+00   14.246964   0.300000
2.620741e+00   14.230951   0.300000
2.625538e+00   14.214968   0.300000
2.630344e+00   14.199014   0.300000
2.635159e+00   14.183089   0.300000
2.639983e+00   14.167193   0.300000
2.644815e+00   14.151326   0.300000
2.649656e+00   14.135488   0.300000
2.654506e+00   14.119679   0.300000
2.659365e+00   14.103899   0.300000
2.664233e+00   14.088148   0.300000
2.669109e+00   14.072426   0.300000
2.673995e+00   14.056733   0.300000
2.678890e+00   14.041069   0.300000
2.683793e+00   14.025434   0.300000
2.688706e+00   14.009827   0.300000
2.693627e+00   13.994249   0.300000
2.698558e+00   13.978700   0.300000
2.703497e+00   13.963179   0.300000
2.708446e+00   13.947687   0.300000
2.713403e+00   13.932224   0.300000
2.718370e+00   13.916789   0.300000
2.723346e+00   13.901382   0.300000
2.728331e+00   13.886004   0.300000
2.733325e+00   13.870655   0.300000
2.738328e+00   13.855334   0.300000
2.743340e+00   13.840041   0.300000
2.748362e+00   13.824777   0.300000
2.753393e+00   13.809541   0.300000
2.758433e+00   13.794333   0.300000
2.763482e+00   13.779154   0.300000
2.768540e+00   13.764002   0.300000
2.773608e+00   13.748879   0.300000
2.778685e+00   13.733784   0.300000
2.783771e+00   13.718717   0.300000
2.788866e+00   13.703678   0.300000
2.793971e+00   13.688667   0.300000
2.799085e+00   13.673684   0.300000
2.804209e+00   13.658729   0.300000
2.809342e+00   13.643802   0.300000
2.814484e+00   13.628903   0.300000
2.819636e+00   13.614031   0.300000
2.824797e+00   13.599188   0.300000
2.829968e+00   13.584372   0.300000
2.835148e+00   13.569583   0.300000
2.840337e+00   13.554823   0.300000
2.845536e+00   13.540090   0.300000
2.850745e+00   13.525385   0.300000
2.855963e+00   13.510707   0.300000
2.861191e+00   13.496057   0.300000
2.866428e+00   13.481434   0.300000
2.871675e+00   13.466839   0.300000
2.876931e+00   13.452271   0.300000
2.882197e+00   13.437731   0.300000
2.887473e+00   13.423218   0.300000
2.892758e+00   13.408732   0.300000
2.898053e+00   13.394274   0.300000
2.903358e+00   13.379843   0.300000
2.908672e+00   13.365439   0.300000
2.913996e+00   13.351062   0.300000
2.919330e+00   13.336712   0.300000
2.924674e+00   13.322390   0.300000
2.930027e+00   13.308094   0.300000
2.935391e+00   13.293826   0.300000
2.940764e+00   13.279585   0.300000
2.946146e+00   13.265370   0.300000
2.951539e+00   13.251183   0.300000
2.956942e+00   13.237022   0.300000
2.962354e+00   13.222888   0.300000
2.967777e+00   13.208781   0.300000
2.973209e+00   13.194701   0.300000
2.978651e+00   13.180647   0.300000
2.984104e+00   13.166621   0.300000
2.989566e+00   13.152620   0.300000
2.995038e+00   13.138647   0.300000
3.000520e+00   13.124700   0.300000
3.006012e+00   13.110780   0.300000
3.011515e+00   13.096886   0.300000
3.017027e+00   13.083019   0.300000
3.022550e+00   13.069178   0.300000
3.028082e+00   13.055363   0.300000
3.033625e+00   13.041575   0.300000
3.039178e+00   13.027813   0.300000
3.044741e+00   13.014078   0.300000
3.050314e+00   13.000369   0.300000
3.055897e+00   12.986686   0.300000
3.061491e+00   12.973029   0.300000
3.067095e+00   12.959399   0.300000
3.072709e+00   12.945794   0.300000
3.078333e+00   12.932216   0.300000
3.083968e+00   12.918663   0.300000
3.089613e+00   12.905137   0.300000
3.095268e+00   12.891637   0.300000
3.100934e+00   12.878162   0.300000
3.106610e+00   12.864714   0.300000
3.112297e+00   12.851291   0.300000
3.117993e+00   12.837894   0.300000
3.123701e+00   12.824523   0.300000
3.129418e+00   12.811178   0.300000
3.135147e+00   12.797859   0.300000
3.140885e+00   12.784565   0.300000
3.146635e+00   12.771297   0.300000
3.152394e+00   12.758054   0.300000
3.158165e+00   12.744837   0.300000
3.163945e+00   12.731646   0.300000
3.169737e+00   12.718480   0.300000
3.175539e+00   12.705339   0.300000
3.181351e+00   12.692224   0.300000
3.187175e+00   12.679135   0.300000
3.193009e+00   12.666071   0.300000
3.198853e+00   12.653032   0.300000
3.204708e+00   12.640018   0.300000
3.210574e+00   12.627030   0.300000
3.216451e+00   12.614067   0.300000
3.222339e+00   12.601129   0.300000
3.228237e+00   12.588216   0.300000
3.234146e+00   12.575328   0.300000
3.240066e+00   12.562465   0.300000
3.245997e+00   12.549628   0.300000
3.251938e+00   12.536815   0.300000
3.257891e+00   12.524028   0.300000
3.263854e+00   12.511265   0.300000
3.269828e+00   12.498527   0.300000
3.275814e+00   12.485814   0.300000
3.281810e+00   12.473126   0.300000
3.287817e+00   12.460463   0.300000
3.293835e+00   12.447824   0.300000
3.299864e+00   12.435210   0.300000
3.305904e+00   12.422621   0.300000
3.311956e+00   12.410057   0.300000
3.318018e+00   12.397517   0.300000
3.324091e+00   12.385001   0.300000
3.330176e+00   12.372510   0.300000
3.336272e+00   12.360044   0.300000
3.342378e+00   12.347602   0.300000
3.348496e+00   12.335185   0.300000
3.354626e+00   12.322792   0.300000
3.360766e+00   12.310423   0.300000
3.366918e+00   12.298079   0.300000
3.373081e+00   12.285759   0.300000
3.379255e+00   12.273463   0.300000
3.385440e+00   12.261191   0.300000
3.391637e+00   12.248944   0.300000
3.397845e+00   12.236720   0.300000
3.404065e+00   12.224521   0.300000
3.410296e+00   12.212346   0.300000
3.416538e+00   12.200195   0.300000
3.422792e+00   12.188068   0.300000
3.429057e+00   12.175965   0.300000
3.435334e+00   12.163886   0.300000
3.441622e+00   12.151830   0.300000
3.447922e+00   12.139799   0.300000
3.454233e+00   12.127791   0.300000
3.460555e+00   12.115807   0.300000
3.466890e+00   12.103847   0.300000
3.473236e+00   12.091911   0.300000
3.479593e+00   12.079998   0.300000
3.485962e+00   12.068109   0.300000
3.492343e+00   12.056244   0.300000
3.498736e+00   12.044402   0.300000
3.505140e+00   12.032583   0.300000
3.511556e+00   12.020789   0.300000
3.517984e+00   12.009017   0.300000
3.524423e+00   11.997269   0.300000
3.530874e+00   11.985545   0.300000
3.537337e+00   11.973843   0.300000
3.543812e+00   11.962166   0.300000
3.550299e+00   11.950511   0.300000
3.556797e+00   11.938880   0.300000
3.563308e+00   11.927272   0.300000
3.569830e+00   11.915687   0.300000
3.576365e+00   11.904125   0.300000
3.582911e+00   11.892586   0.300000
3.589469e+00   11.881071   0.300000
3.596040e+00   11.869578   0.300000
3.602622e+00   11.858109   0.300000
3.609216e+00   11.846662   0.300000
3.615823e+00   11.835238   0.300000
3.622441e+00   11.823838   0.300000
3.629072e+00   11.812460   0.300000
3.635715e+00   11.801105   0.300000
3.642370e+00   11.789773   0.300000
3.649037e+00   11.778463   0.300000
3.655716e+00   11.767176   0.300000
3.662408e+00   11.755912   0.300000
3.669111e+00   11.744671   0.300000
3.675827e+00   11.733452   0.300000
3.682556e+00   11.722256   0.300000
3.689297e+00   11.711083   0.300000
3.696050e+00   11.699931   0.300000
3.702815e+00   11.688803   0.300000
3.709593e+00   11.677697   0.300000
3.716383e+00   11.666613   0.300000
3.723185e+00   11.655552   0.300000
3.730001e+00   11.644512   0.300000
3.736828e+00   11.633496   0.300000
3.743668e+00   11.622501   0.300000
3.750521e+00   11.611529   0.300000
3.757386e+00   11.600579   0.300000
3.764263e+00   11.589651   0.300000
3.771154e+00   11.578746   0.300000
3.778056e+00   11.567862   0.300000
3.784972e+00   11.557000   0.300000
3.791900e+00   11.546161   0.300000
3.798841e+00   11.535343   0.300000
3.805794e+00   11.524548   0.300000
3.812761e+00   11.513774   0.300000
3.819740e+00   11.503023   0.300000
3.826732e+00   11.492293   0.300000
3.833736e+00   11.481585   0.300000
3.840753e+00   11.470898   0.300000
3.847784e+00   11.460234   0.300000
3.854827e+00   11.449591   0.300000
3.861883e+00   11.438970   0.300000
3.868952e+00   11.428371   0.300000
3.876034e+00   11.417793   0.300000
3.883129e+00   11.407237   0.300000
3.890236e+00   11.396702   0.300000
3.897357e+00   11.386189   0.300000
3.904491e+00   11.375697   0.300000
3.911638e+00   11.365227   0.300000
3.918798e+00   11.354778   0.300000
3.925971e+00   11.344351   0.300000
3.933157e+00   11.333945   0.300000
3.940357e+00   11.323560   0.300000
3.947569e+00   11.313196   0.300000
3.954795e+00   11.302854   0.300000
3.962034e+00   11.292533   0.300000
3.969286e+00   11.282233   0.300000
3.976552e+00   11.271955   0.300000
3.983831e+00   11.261697   0.300000
3.991123e+00   11.251461   0.300000
3.998428e+00   11.241245   0.300000
4.005747e+00   11.231051   0.300000
4.013079e+00   11.220877   0.300000
4.020425e+00   11.210725   0.300000
4.027784e+00   11.200593   0.300000
4.035157e+00   11.190482   0.300000
4.042543e+00   11.180392   0.300000
4.049942e+00   11.170323   0.300000
4.057356e+00   11.160275   0.300000
4.064782e+00   11.150247   0.300000
4.072223e+00   11.140240   0.300000
4.079677e+00   11.130254   0.300000
4.087144e+00   11.120288   0.300000
4.094625e+00   11.110343   0.300000
4.102120e+00   11.100419   0.300000
4.109629e+00   11.090515   0.300000
4.117151e+00   11.080632   0.300000
4.124688e+00   11.070769   0.300000
4.132238e+00   11.060926   0.300000
4.139801e+00   11.051104   0.300000
4.147379e+00   11.041302   0.300000
4.154971e+00   11.031521   0.300000
4.162576e+00   11.021760   0.300000
4.170195e+00   11.012019   0.300000
4.177829e+00   11.002299   0.300000
4.185476e+00   10.992598   0.300000
4.193137e+00   10.982918   0.300000
4.200812e+00   10.973258   0.300000
4.208502e+00   10.963618   0.300000
4.216205e+00   10.953998   0.300000
4.223923e+00   10.944399   0.300000
4.231654e+00   10.934819   0.300000
4.239400e+00   10.925259   0.300000
4.247160e+00   10.915719   0.300000
4.254934e+00   10.906199   0.300000
4.262722e+00   10.896699   0.300000
4.270525e+00   10.887219   0.300000
4.278342e+00   10.877758   0.300000
4.286173e+00   10.868318   0.300000
4.294019e+00   10.858897   0.300000
4.301879e+00   10.849496   0.300000
4.309753e+00   10.840114   0.300000
4.317642e+00   10.830752   0.300000
4.325545e+00   10.821410   0.300000
4.333463e+00   10.812087   0.300000
4.341395e+00   10.802784   0.300000
4.349341e+00   10.793501   0.300000
4.357302e+00   10.784237   0.300000
4.365278e+00   10.774992   0.300000
4.373269e+00   10.765767   0.300000
4.381274e+00   10.756561   0.300000
4.389293e+00   10.747374   0.300000
4.397328e+00   10.738207   0.300000
4.405377e+00   10.729059   0.300000
4.413440e+00   10.719931   0.300000
4.421519e+00   10.710821   0.300000
4.429612e+00   10.701731   0.300000
4.437720e+00   10.692660   0.300000
4.445843e+00   10.683608   0.300000
4.453981e+00   10.674576   0.300000
4.462134e+00   10.665562   0.300000
4.470301e+00   10.656567   0.300000
4.478484e+00   10.647592   0.300000
4.486682e+00   10.638635   0.300000
4.494894e+00   10.629697   0.300000
4.503122e+00   10.620778   0.300000
4.511364e+00   10.611879   0.300000
4.519622e+00   10.602997   0.300000
4.527895e+00   10.594135   0.300000
4.536183e+00   10.585292   0.300000
4.544486e+00   10.576467   0.300000
4.552805e+00   10.567661   0.300000
4.561138e+00   10.558874   0.300000
4.569487e+00   10.550105   0.300000
4.577851e+00   10.541355   0.300000
4.586231e+00   10.532623   0.300000
4.594626e+00   10.523910   0.300000
4.603036e+00   10.515216   0.300000
4.611461e+00   10.506540   0.300000
4.619902e+00   10.497883   0.300000
4.628359e+00   10.489244   0.300000
4.636831e+00   10.480623   0.300000
4.645318e+00   10.472021   0.300000
4.653821e+00   10.463437   0.300000
4.662340e+00   10.454872   0.300000
4.670874e+00   10.446325   0.300000
4.679423e+00   10.437796   0.300000
4.687989e+00   10.429285   0.300000
4.696570e+00   10.420792   0.300000
4.705167e+00   10.412318   0.300000
4.713779e+00   10.403862   0.300000
4.722407e+00   10.395424   0.300000
4.731051e+00   10.387003   0.300000
4.739711e+00   10.378601   0.300000
4.748387e+00   10.370217   0.300000
4.757079e+00   10.361851   0.300000
