# A   chi2_sinNuisance   chi2_conNuisance
  5.856586E+01    4.225019E+04    4.110832E+01
  5.859586E+01    4.229427E+04    4.110897E+01
  5.862586E+01    4.233836E+04    4.110961E+01
  5.865587E+01    4.238248E+04    4.111026E+01
  5.868587E+01    4.242662E+04    4.111091E+01
  5.871587E+01    4.247078E+04    4.111156E+01
  5.874587E+01    4.251497E+04    4.111220E+01
  5.877588E+01    4.255918E+04    4.111285E+01
  5.880588E+01    4.260341E+04    4.111349E+01
  5.883588E+01    4.264767E+04    4.111414E+01
  5.886589E+01    4.269195E+04    4.111478E+01
  5.889589E+01    4.273625E+04    4.111542E+01
  5.892589E+01    4.278057E+04    4.111607E+01
  5.895590E+01    4.282492E+04    4.111671E+01
  5.898590E+01    4.286929E+04    4.111735E+01
  5.901590E+01    4.291368E+04    4.111799E+01
  5.904590E+01    4.295810E+04    4.111863E+01
  5.907591E+01    4.300254E+04    4.111927E+01
  5.910591E+01    4.304700E+04    4.111991E+01
  5.913591E+01    4.309149E+04    4.112054E+01
  5.916592E+01    4.313599E+04    4.112118E+01
  5.919592E+01    4.318053E+04    4.112182E+01
  5.922592E+01    4.322508E+04    4.112245E+01
  5.925593E+01    4.326966E+04    4.112309E+01
  5.928593E+01    4.331426E+04    4.112372E+01
  5.931593E+01    4.335888E+04    4.112435E+01
  5.934593E+01    4.340353E+04    4.112499E+01
  5.937594E+01    4.344820E+04    4.112562E+01
  5.940594E+01    4.349289E+04    4.112625E+01
  5.943594E+01    4.353760E+04    4.112688E+01
  5.946595E+01    4.358234E+04    4.112751E+01
  5.949595E+01    4.362710E+04    4.112814E+01
  5.952595E+01    4.367189E+04    4.112877E+01
  5.955596E+01    4.371669E+04    4.112940E+01
  5.958596E+01    4.376152E+04    4.113003E+01
  5.961596E+01    4.380638E+04    4.113066E+01
  5.964596E+01    4.385125E+04    4.113128E+01
  5.967597E+01    4.389615E+04    4.113191E+01
  5.970597E+01    4.394107E+04    4.113253E+01
  5.973597E+01    4.398602E+04    4.113316E+01
  5.976598E+01    4.403098E+04    4.113378E+01
  5.979598E+01    4.407598E+04    4.113441E+01
  5.982598E+01    4.412099E+04    4.113503E+01
  5.985599E+01    4.416603E+04    4.113565E+01
  5.988599E+01    4.421109E+04    4.113627E+01
  5.991599E+01    4.425617E+04    4.113689E+01
  5.994599E+01    4.430127E+04    4.113751E+01
  5.997600E+01    4.434640E+04    4.113813E+01
  6.000600E+01    4.439155E+04    4.113875E+01
  6.003600E+01    4.443673E+04    4.113937E+01
  6.006601E+01    4.448193E+04    4.113999E+01
  6.009601E+01    4.452715E+04    4.114061E+01
  6.012601E+01    4.457239E+04    4.114122E+01
  6.015602E+01    4.461766E+04    4.114184E+01
  6.018602E+01    4.466295E+04    4.114245E+01
  6.021602E+01    4.470826E+04    4.114307E+01
  6.024602E+01    4.475359E+04    4.114368E+01
  6.027603E+01    4.479895E+04    4.114430E+01
  6.030603E+01    4.484433E+04    4.114491E+01
  6.033603E+01    4.488974E+04    4.114552E+01
  6.036604E+01    4.493517E+04    4.114613E+01
  6.039604E+01    4.498062E+04    4.114674E+01
  6.042604E+01    4.502609E+04    4.114735E+01
  6.045605E+01    4.507159E+04    4.114796E+01
  6.048605E+01    4.511711E+04    4.114857E+01
  6.051605E+01    4.516265E+04    4.114918E+01
  6.054605E+01    4.520821E+04    4.114979E+01
  6.057606E+01    4.525380E+04    4.115040E+01
  6.060606E+01    4.529941E+04    4.115100E+01
  6.063606E+01    4.534505E+04    4.115161E+01
  6.066607E+01    4.539070E+04    4.115221E+01
  6.069607E+01    4.543638E+04    4.115282E+01
  6.072607E+01    4.548209E+04    4.115342E+01
  6.075608E+01    4.552781E+04    4.115403E+01
  6.078608E+01    4.557356E+04    4.115463E+01
  6.081608E+01    4.561933E+04    4.115523E+01
  6.084608E+01    4.566513E+04    4.115583E+01
  6.087609E+01    4.571095E+04    4.115644E+01
  6.090609E+01    4.575679E+04    4.115704E+01
  6.093609E+01    4.580265E+04    4.115764E+01
  6.096610E+01    4.584854E+04    4.115824E+01
  6.099610E+01    4.589445E+04    4.115884E+01
  6.102610E+01    4.594038E+04    4.115943E+01
  6.105611E+01    4.598634E+04    4.116003E+01
  6.108611E+01    4.603232E+04    4.116063E+01
  6.111611E+01    4.607832E+04    4.116122E+01
  6.114611E+01    4.612434E+04    4.116182E+01
  6.117612E+01    4.617039E+04    4.116242E+01
  6.120612E+01    4.621646E+04    4.116301E+01
  6.123612E+01    4.626255E+04    4.116360E+01
  6.126613E+01    4.630867E+04    4.116420E+01
  6.129613E+01    4.635481E+04    4.116479E+01
  6.132613E+01    4.640097E+04    4.116538E+01
  6.135614E+01    4.644716E+04    4.116598E+01
  6.138614E+01    4.649337E+04    4.116657E+01
  6.141614E+01    4.653960E+04    4.116716E+01
  6.144614E+01    4.658585E+04    4.116775E+01
  6.147615E+01    4.663213E+04    4.116834E+01
  6.150615E+01    4.667843E+04    4.116893E+01
  6.153615E+01    4.672476E+04    4.116951E+01
  6.156616E+01    4.677110E+04    4.117010E+01
  6.159616E+01    4.681747E+04    4.117069E+01
  6.162616E+01    4.686386E+04    4.117128E+01
  6.165617E+01    4.691028E+04    4.117186E+01
  6.168617E+01    4.695672E+04    4.117245E+01
  6.171617E+01    4.700318E+04    4.117303E+01
  6.174617E+01    4.704966E+04    4.117362E+01
  6.177618E+01    4.709617E+04    4.117420E+01
  6.180618E+01    4.714270E+04    4.117478E+01
  6.183618E+01    4.718925E+04    4.117537E+01
  6.186619E+01    4.723583E+04    4.117595E+01
  6.189619E+01    4.728243E+04    4.117653E+01
  6.192619E+01    4.732905E+04    4.117711E+01
  6.195620E+01    4.737570E+04    4.117769E+01
  6.198620E+01    4.742237E+04    4.117827E+01
  6.201620E+01    4.746906E+04    4.117885E+01
  6.204620E+01    4.751577E+04    4.117943E+01
  6.207621E+01    4.756251E+04    4.118000E+01
  6.210621E+01    4.760927E+04    4.118058E+01
  6.213621E+01    4.765605E+04    4.118116E+01
  6.216622E+01    4.770286E+04    4.118174E+01
  6.219622E+01    4.774969E+04    4.118231E+01
  6.222622E+01    4.779654E+04    4.118289E+01
  6.225623E+01    4.784341E+04    4.118346E+01
  6.228623E+01    4.789031E+04    4.118404E+01
  6.231623E+01    4.793723E+04    4.118461E+01
  6.234623E+01    4.798418E+04    4.118518E+01
  6.237624E+01    4.803114E+04    4.118575E+01
  6.240624E+01    4.807813E+04    4.118633E+01
  6.243624E+01    4.812515E+04    4.118690E+01
  6.246625E+01    4.817218E+04    4.118747E+01
  6.249625E+01    4.821924E+04    4.118804E+01
  6.252625E+01    4.826632E+04    4.118861E+01
  6.255626E+01    4.831343E+04    4.118918E+01
  6.258626E+01    4.836055E+04    4.118975E+01
  6.261626E+01    4.840771E+04    4.119031E+01
  6.264626E+01    4.845488E+04    4.119088E+01
  6.267627E+01    4.850208E+04    4.119145E+01
  6.270627E+01    4.854930E+04    4.119201E+01
  6.273627E+01    4.859654E+04    4.119258E+01
  6.276628E+01    4.864380E+04    4.119314E+01
  6.279628E+01    4.869109E+04    4.119371E+01
  6.282628E+01    4.873840E+04    4.119427E+01
  6.285629E+01    4.878574E+04    4.119484E+01
  6.288629E+01    4.883310E+04    4.119540E+01
  6.291629E+01    4.888048E+04    4.119596E+01
  6.294629E+01    4.892788E+04    4.119652E+01
  6.297630E+01    4.897531E+04    4.119709E+01
  6.300630E+01    4.902276E+04    4.119765E+01
  6.303630E+01    4.907023E+04    4.119821E+01
  6.306631E+01    4.911772E+04    4.119877E+01
  6.309631E+01    4.916524E+04    4.119933E+01
  6.312631E+01    4.921278E+04    4.119989E+01
  6.315632E+01    4.926035E+04    4.120044E+01
  6.318632E+01    4.930793E+04    4.120100E+01
  6.321632E+01    4.935554E+04    4.120156E+01
  6.324632E+01    4.940318E+04    4.120211E+01
  6.327633E+01    4.945083E+04    4.120267E+01
  6.330633E+01    4.949851E+04    4.120323E+01
  6.333633E+01    4.954622E+04    4.120378E+01
  6.336634E+01    4.959394E+04    4.120434E+01
  6.339634E+01    4.964169E+04    4.120489E+01
  6.342634E+01    4.968946E+04    4.120544E+01
  6.345635E+01    4.973725E+04    4.120600E+01
  6.348635E+01    4.978507E+04    4.120655E+01
  6.351635E+01    4.983291E+04    4.120710E+01
  6.354635E+01    4.988077E+04    4.120765E+01
  6.357636E+01    4.992866E+04    4.120820E+01
  6.360636E+01    4.997657E+04    4.120875E+01
  6.363636E+01    5.002450E+04    4.120930E+01
  6.366637E+01    5.007246E+04    4.120985E+01
  6.369637E+01    5.012043E+04    4.121040E+01
  6.372637E+01    5.016843E+04    4.121095E+01
  6.375638E+01    5.021646E+04    4.121150E+01
  6.378638E+01    5.026451E+04    4.121204E+01
  6.381638E+01    5.031258E+04    4.121259E+01
  6.384638E+01    5.036067E+04    4.121314E+01
  6.387639E+01    5.040878E+04    4.121368E+01
  6.390639E+01    5.045692E+04    4.121423E+01
  6.393639E+01    5.050508E+04    4.121477E+01
  6.396640E+01    5.055327E+04    4.121531E+01
  6.399640E+01    5.060148E+04    4.121586E+01
  6.402640E+01    5.064971E+04    4.121640E+01
  6.405641E+01    5.069796E+04    4.121694E+01
  6.408641E+01    5.074624E+04    4.121749E+01
  6.411641E+01    5.079454E+04    4.121803E+01
  6.414641E+01    5.084286E+04    4.121857E+01
  6.417642E+01    5.089121E+04    4.121911E+01
  6.420642E+01    5.093957E+04    4.121965E+01
  6.423642E+01    5.098797E+04    4.122019E+01
  6.426643E+01    5.103638E+04    4.122073E+01
  6.429643E+01    5.108482E+04    4.122126E+01
  6.432643E+01    5.113328E+04    4.122180E+01
  6.435644E+01    5.118176E+04    4.122234E+01
  6.438644E+01    5.123027E+04    4.122288E+01
  6.441644E+01    5.127880E+04    4.122341E+01
  6.444644E+01    5.132735E+04    4.122395E+01
  6.447645E+01    5.137592E+04    4.122448E+01
  6.450645E+01    5.142452E+04    4.122502E+01
  6.453645E+01    5.147314E+04    4.122555E+01
  6.456646E+01    5.152179E+04    4.122609E+01
  6.459646E+01    5.157046E+04    4.122662E+01
  6.462646E+01    5.161915E+04    4.122715E+01
  6.465647E+01    5.166786E+04    4.122769E+01
  6.468647E+01    5.171660E+04    4.122822E+01
  6.471647E+01    5.176535E+04    4.122875E+01
  6.474647E+01    5.181414E+04    4.122928E+01
  6.477648E+01    5.186294E+04    4.122981E+01
  6.480648E+01    5.191177E+04    4.123034E+01
  6.483648E+01    5.196062E+04    4.123087E+01
  6.486649E+01    5.200949E+04    4.123140E+01
  6.489649E+01    5.205839E+04    4.123193E+01
  6.492649E+01    5.210731E+04    4.123245E+01
  6.495650E+01    5.215625E+04    4.123298E+01
  6.498650E+01    5.220522E+04    4.123351E+01
  6.501650E+01    5.225421E+04    4.123403E+01
  6.504650E+01    5.230322E+04    4.123456E+01
  6.507651E+01    5.235226E+04    4.123509E+01
  6.510651E+01    5.240131E+04    4.123561E+01
  6.513651E+01    5.245040E+04    4.123614E+01
  6.516652E+01    5.249950E+04    4.123666E+01
  6.519652E+01    5.254863E+04    4.123718E+01
  6.522652E+01    5.259778E+04    4.123771E+01
  6.525653E+01    5.264695E+04    4.123823E+01
  6.528653E+01    5.269614E+04    4.123875E+01
  6.531653E+01    5.274536E+04    4.123927E+01
  6.534653E+01    5.279460E+04    4.123979E+01
  6.537654E+01    5.284387E+04    4.124031E+01
  6.540654E+01    5.289316E+04    4.124083E+01
  6.543654E+01    5.294247E+04    4.124135E+01
  6.546655E+01    5.299180E+04    4.124187E+01
  6.549655E+01    5.304116E+04    4.124239E+01
  6.552655E+01    5.309054E+04    4.124291E+01
  6.555656E+01    5.313994E+04    4.124343E+01
  6.558656E+01    5.318937E+04    4.124394E+01
  6.561656E+01    5.323881E+04    4.124446E+01
  6.564656E+01    5.328829E+04    4.124498E+01
  6.567657E+01    5.333778E+04    4.124549E+01
  6.570657E+01    5.338730E+04    4.124601E+01
  6.573657E+01    5.343684E+04    4.124652E+01
  6.576658E+01    5.348640E+04    4.124704E+01
  6.579658E+01    5.353599E+04    4.124755E+01
  6.582658E+01    5.358560E+04    4.124806E+01
  6.585659E+01    5.363523E+04    4.124858E+01
  6.588659E+01    5.368488E+04    4.124909E+01
  6.591659E+01    5.373456E+04    4.124960E+01
  6.594659E+01    5.378426E+04    4.125011E+01
  6.597660E+01    5.383399E+04    4.125062E+01
  6.600660E+01    5.388374E+04    4.125113E+01
  6.603660E+01    5.393351E+04    4.125164E+01
  6.606661E+01    5.398330E+04    4.125215E+01
  6.609661E+01    5.403311E+04    4.125266E+01
  6.612661E+01    5.408295E+04    4.125317E+01
  6.615662E+01    5.413282E+04    4.125368E+01
  6.618662E+01    5.418270E+04    4.125419E+01
  6.621662E+01    5.423261E+04    4.125469E+01
  6.624662E+01    5.428254E+04    4.125520E+01
  6.627663E+01    5.433249E+04    4.125571E+01
  6.630663E+01    5.438247E+04    4.125621E+01
  6.633663E+01    5.443247E+04    4.125672E+01
  6.636664E+01    5.448249E+04    4.125722E+01
  6.639664E+01    5.453254E+04    4.125773E+01
  6.642664E+01    5.458261E+04    4.125823E+01
  6.645665E+01    5.463270E+04    4.125874E+01
  6.648665E+01    5.468282E+04    4.125924E+01
  6.651665E+01    5.473295E+04    4.125974E+01
  6.654665E+01    5.478311E+04    4.126024E+01
  6.657666E+01    5.483330E+04    4.126075E+01
  6.660666E+01    5.488350E+04    4.126125E+01
  6.663666E+01    5.493373E+04    4.126175E+01
  6.666667E+01    5.498399E+04    4.126225E+01
  6.669667E+01    5.503426E+04    4.126275E+01
  6.672667E+01    5.508456E+04    4.126325E+01
  6.675668E+01    5.513488E+04    4.126375E+01
  6.678668E+01    5.518523E+04    4.126425E+01
  6.681668E+01    5.523560E+04    4.126474E+01
  6.684668E+01    5.528599E+04    4.126524E+01
  6.687669E+01    5.533640E+04    4.126574E+01
  6.690669E+01    5.538684E+04    4.126624E+01
  6.693669E+01    5.543730E+04    4.126673E+01
  6.696670E+01    5.548778E+04    4.126723E+01
  6.699670E+01    5.553828E+04    4.126772E+01
  6.702670E+01    5.558881E+04    4.126822E+01
  6.705671E+01    5.563936E+04    4.126871E+01
  6.708671E+01    5.568994E+04    4.126921E+01
  6.711671E+01    5.574054E+04    4.126970E+01
  6.714671E+01    5.579116E+04    4.127019E+01
  6.717672E+01    5.584180E+04    4.127069E+01
  6.720672E+01    5.589247E+04    4.127118E+01
  6.723672E+01    5.594315E+04    4.127167E+01
  6.726673E+01    5.599387E+04    4.127216E+01
  6.729673E+01    5.604460E+04    4.127265E+01
  6.732673E+01    5.609536E+04    4.127314E+01
  6.735674E+01    5.614614E+04    4.127363E+01
  6.738674E+01    5.619695E+04    4.127412E+01
  6.741674E+01    5.624777E+04    4.127461E+01
  6.744674E+01    5.629862E+04    4.127510E+01
  6.747675E+01    5.634950E+04    4.127559E+01
  6.750675E+01    5.640039E+04    4.127608E+01
  6.753675E+01    5.645131E+04    4.127656E+01
  6.756676E+01    5.650225E+04    4.127705E+01
  6.759676E+01    5.655322E+04    4.127754E+01
  6.762676E+01    5.660421E+04    4.127802E+01
  6.765677E+01    5.665522E+04    4.127851E+01
  6.768677E+01    5.670625E+04    4.127900E+01
  6.771677E+01    5.675731E+04    4.127948E+01
  6.774677E+01    5.680839E+04    4.127996E+01
  6.777678E+01    5.685949E+04    4.128045E+01
  6.780678E+01    5.691062E+04    4.128093E+01
  6.783678E+01    5.696177E+04    4.128142E+01
  6.786679E+01    5.701294E+04    4.128190E+01
  6.789679E+01    5.706413E+04    4.128238E+01
  6.792679E+01    5.711535E+04    4.128286E+01
  6.795680E+01    5.716659E+04    4.128334E+01
  6.798680E+01    5.721785E+04    4.128382E+01
  6.801680E+01    5.726914E+04    4.128430E+01
  6.804680E+01    5.732045E+04    4.128478E+01
  6.807681E+01    5.737178E+04    4.128526E+01
  6.810681E+01    5.742314E+04    4.128574E+01
  6.813681E+01    5.747452E+04    4.128622E+01
  6.816682E+01    5.752592E+04    4.128670E+01
  6.819682E+01    5.757734E+04    4.128718E+01
  6.822682E+01    5.762879E+04    4.128766E+01
  6.825683E+01    5.768026E+04    4.128813E+01
  6.828683E+01    5.773176E+04    4.128861E+01
  6.831683E+01    5.778327E+04    4.128909E+01
  6.834683E+01    5.783481E+04    4.128956E+01
  6.837684E+01    5.788637E+04    4.129004E+01
  6.840684E+01    5.793796E+04    4.129051E+01
  6.843684E+01    5.798957E+04    4.129099E+01
  6.846685E+01    5.804120E+04    4.129146E+01
  6.849685E+01    5.809285E+04    4.129194E+01
  6.852685E+01    5.814453E+04    4.129241E+01
  6.855686E+01    5.819623E+04    4.129288E+01
  6.858686E+01    5.824795E+04    4.129335E+01
  6.861686E+01    5.829970E+04    4.129383E+01
  6.864686E+01    5.835147E+04    4.129430E+01
  6.867687E+01    5.840326E+04    4.129477E+01
  6.870687E+01    5.845508E+04    4.129524E+01
  6.873687E+01    5.850692E+04    4.129571E+01
  6.876688E+01    5.855878E+04    4.129618E+01
  6.879688E+01    5.861066E+04    4.129665E+01
  6.882688E+01    5.866257E+04    4.129712E+01
  6.885689E+01    5.871450E+04    4.129759E+01
  6.888689E+01    5.876645E+04    4.129806E+01
  6.891689E+01    5.881843E+04    4.129852E+01
  6.894689E+01    5.887043E+04    4.129899E+01
  6.897690E+01    5.892245E+04    4.129946E+01
  6.900690E+01    5.897449E+04    4.129993E+01
  6.903690E+01    5.902656E+04    4.130039E+01
  6.906691E+01    5.907865E+04    4.130086E+01
  6.909691E+01    5.913077E+04    4.130132E+01
  6.912691E+01    5.918290E+04    4.130179E+01
  6.915692E+01    5.923506E+04    4.130225E+01
  6.918692E+01    5.928725E+04    4.130272E+01
  6.921692E+01    5.933945E+04    4.130318E+01
  6.924692E+01    5.939168E+04    4.130364E+01
  6.927693E+01    5.944393E+04    4.130411E+01
  6.930693E+01    5.949621E+04    4.130457E+01
  6.933693E+01    5.954851E+04    4.130503E+01
  6.936694E+01    5.960083E+04    4.130549E+01
  6.939694E+01    5.965317E+04    4.130596E+01
  6.942694E+01    5.970554E+04    4.130642E+01
  6.945695E+01    5.975793E+04    4.130688E+01
  6.948695E+01    5.981034E+04    4.130734E+01
  6.951695E+01    5.986277E+04    4.130780E+01
  6.954695E+01    5.991523E+04    4.130826E+01
  6.957696E+01    5.996771E+04    4.130872E+01
  6.960696E+01    6.002022E+04    4.130917E+01
  6.963696E+01    6.007275E+04    4.130963E+01
  6.966697E+01    6.012530E+04    4.131009E+01
  6.969697E+01    6.017787E+04    4.131055E+01
  6.972697E+01    6.023047E+04    4.131100E+01
  6.975698E+01    6.028309E+04    4.131146E+01
  6.978698E+01    6.033573E+04    4.131192E+01
  6.981698E+01    6.038839E+04    4.131237E+01
  6.984698E+01    6.044108E+04    4.131283E+01
  6.987699E+01    6.049379E+04    4.131328E+01
  6.990699E+01    6.054653E+04    4.131374E+01
  6.993699E+01    6.059929E+04    4.131419E+01
  6.996700E+01    6.065207E+04    4.131465E+01
  6.999700E+01    6.070487E+04    4.131510E+01
  7.002700E+01    6.075770E+04    4.131555E+01
  7.005701E+01    6.081054E+04    4.131601E+01
  7.008701E+01    6.086342E+04    4.131646E+01
  7.011701E+01    6.091631E+04    4.131691E+01
  7.014701E+01    6.096923E+04    4.131736E+01
  7.017702E+01    6.102217E+04    4.131781E+01
  7.020702E+01    6.107513E+04    4.131826E+01
  7.023702E+01    6.112812E+04    4.131871E+01
  7.026703E+01    6.118113E+04    4.131916E+01
  7.029703E+01    6.123417E+04    4.131961E+01
  7.032703E+01    6.128722E+04    4.132006E+01
  7.035704E+01    6.134030E+04    4.132051E+01
  7.038704E+01    6.139340E+04    4.132096E+01
  7.041704E+01    6.144653E+04    4.132141E+01
  7.044704E+01    6.149968E+04    4.132185E+01
  7.047705E+01    6.155285E+04    4.132230E+01
  7.050705E+01    6.160604E+04    4.132275E+01
