# A   chi2(A)
  1.024902E+02    2.000814E+01
  1.025203E+02    2.000940E+01
  1.025503E+02    2.001067E+01
  1.025803E+02    2.001193E+01
  1.026103E+02    2.001320E+01
  1.026403E+02    2.001446E+01
  1.026703E+02    2.001573E+01
  1.027003E+02    2.001700E+01
  1.027303E+02    2.001826E+01
  1.027603E+02    2.001953E+01
  1.027903E+02    2.002080E+01
  1.028203E+02    2.002207E+01
  1.028503E+02    2.002334E+01
  1.028803E+02    2.002461E+01
  1.029103E+02    2.002587E+01
  1.029403E+02    2.002714E+01
  1.029703E+02    2.002841E+01
  1.030003E+02    2.002968E+01
  1.030303E+02    2.003095E+01
  1.030603E+02    2.003222E+01
  1.030903E+02    2.003349E+01
  1.031203E+02    2.003477E+01
  1.031503E+02    2.003604E+01
  1.031803E+02    2.003731E+01
  1.032103E+02    2.003858E+01
  1.032403E+02    2.003985E+01
  1.032703E+02    2.004113E+01
  1.033003E+02    2.004240E+01
  1.033303E+02    2.004367E+01
  1.033603E+02    2.004495E+01
  1.033903E+02    2.004622E+01
  1.034203E+02    2.004749E+01
  1.034503E+02    2.004877E+01
  1.034803E+02    2.005004E+01
  1.035104E+02    2.005132E+01
  1.035404E+02    2.005260E+01
  1.035704E+02    2.005387E+01
  1.036004E+02    2.005515E+01
  1.036304E+02    2.005642E+01
  1.036604E+02    2.005770E+01
  1.036904E+02    2.005898E+01
  1.037204E+02    2.006025E+01
  1.037504E+02    2.006153E+01
  1.037804E+02    2.006281E+01
  1.038104E+02    2.006409E+01
  1.038404E+02    2.006537E+01
  1.038704E+02    2.006665E+01
  1.039004E+02    2.006793E+01
  1.039304E+02    2.006921E+01
  1.039604E+02    2.007049E+01
  1.039904E+02    2.007177E+01
  1.040204E+02    2.007305E+01
  1.040504E+02    2.007433E+01
  1.040804E+02    2.007561E+01
  1.041104E+02    2.007689E+01
  1.041404E+02    2.007817E+01
  1.041704E+02    2.007945E+01
  1.042004E+02    2.008074E+01
  1.042304E+02    2.008202E+01
  1.042604E+02    2.008330E+01
  1.042904E+02    2.008459E+01
  1.043204E+02    2.008587E+01
  1.043504E+02    2.008715E+01
  1.043804E+02    2.008844E+01
  1.044104E+02    2.008972E+01
  1.044404E+02    2.009101E+01
  1.044704E+02    2.009229E+01
  1.045005E+02    2.009358E+01
  1.045305E+02    2.009486E+01
  1.045605E+02    2.009615E+01
  1.045905E+02    2.009744E+01
  1.046205E+02    2.009872E+01
  1.046505E+02    2.010001E+01
  1.046805E+02    2.010130E+01
  1.047105E+02    2.010258E+01
  1.047405E+02    2.010387E+01
  1.047705E+02    2.010516E+01
  1.048005E+02    2.010645E+01
  1.048305E+02    2.010774E+01
  1.048605E+02    2.010903E+01
  1.048905E+02    2.011032E+01
  1.049205E+02    2.011161E+01
  1.049505E+02    2.011290E+01
  1.049805E+02    2.011419E+01
  1.050105E+02    2.011548E+01
  1.050405E+02    2.011677E+01
  1.050705E+02    2.011806E+01
  1.051005E+02    2.011935E+01
  1.051305E+02    2.012065E+01
  1.051605E+02    2.012194E+01
  1.051905E+02    2.012323E+01
  1.052205E+02    2.012452E+01
  1.052505E+02    2.012582E+01
  1.052805E+02    2.012711E+01
  1.053105E+02    2.012840E+01
  1.053405E+02    2.012970E+01
  1.053705E+02    2.013099E+01
  1.054005E+02    2.013229E+01
  1.054305E+02    2.013358E+01
  1.054605E+02    2.013488E+01
  1.054905E+02    2.013618E+01
  1.055206E+02    2.013747E+01
  1.055506E+02    2.013877E+01
  1.055806E+02    2.014006E+01
  1.056106E+02    2.014136E+01
  1.056406E+02    2.014266E+01
  1.056706E+02    2.014396E+01
  1.057006E+02    2.014525E+01
  1.057306E+02    2.014655E+01
  1.057606E+02    2.014785E+01
  1.057906E+02    2.014915E+01
  1.058206E+02    2.015045E+01
  1.058506E+02    2.015175E+01
  1.058806E+02    2.015305E+01
  1.059106E+02    2.015435E+01
  1.059406E+02    2.015565E+01
  1.059706E+02    2.015695E+01
  1.060006E+02    2.015825E+01
  1.060306E+02    2.015955E+01
  1.060606E+02    2.016086E+01
  1.060906E+02    2.016216E+01
  1.061206E+02    2.016346E+01
  1.061506E+02    2.016476E+01
  1.061806E+02    2.016607E+01
  1.062106E+02    2.016737E+01
  1.062406E+02    2.016867E+01
  1.062706E+02    2.016998E+01
  1.063006E+02    2.017128E+01
  1.063306E+02    2.017259E+01
  1.063606E+02    2.017389E+01
  1.063906E+02    2.017520E+01
  1.064206E+02    2.017650E+01
  1.064506E+02    2.017781E+01
  1.064806E+02    2.017911E+01
  1.065107E+02    2.018042E+01
  1.065407E+02    2.018173E+01
  1.065707E+02    2.018303E+01
  1.066007E+02    2.018434E+01
  1.066307E+02    2.018565E+01
  1.066607E+02    2.018696E+01
  1.066907E+02    2.018826E+01
  1.067207E+02    2.018957E+01
  1.067507E+02    2.019088E+01
  1.067807E+02    2.019219E+01
  1.068107E+02    2.019350E+01
  1.068407E+02    2.019481E+01
  1.068707E+02    2.019612E+01
  1.069007E+02    2.019743E+01
  1.069307E+02    2.019874E+01
  1.069607E+02    2.020005E+01
  1.069907E+02    2.020137E+01
  1.070207E+02    2.020268E+01
  1.070507E+02    2.020399E+01
  1.070807E+02    2.020530E+01
  1.071107E+02    2.020661E+01
  1.071407E+02    2.020793E+01
  1.071707E+02    2.020924E+01
  1.072007E+02    2.021055E+01
  1.072307E+02    2.021187E+01
  1.072607E+02    2.021318E+01
  1.072907E+02    2.021450E+01
  1.073207E+02    2.021581E+01
  1.073507E+02    2.021713E+01
  1.073807E+02    2.021844E+01
  1.074107E+02    2.021976E+01
  1.074407E+02    2.022107E+01
  1.074707E+02    2.022239E+01
  1.075008E+02    2.022371E+01
  1.075308E+02    2.022502E+01
  1.075608E+02    2.022634E+01
  1.075908E+02    2.022766E+01
  1.076208E+02    2.022898E+01
  1.076508E+02    2.023030E+01
  1.076808E+02    2.023161E+01
  1.077108E+02    2.023293E+01
  1.077408E+02    2.023425E+01
  1.077708E+02    2.023557E+01
  1.078008E+02    2.023689E+01
  1.078308E+02    2.023821E+01
  1.078608E+02    2.023953E+01
  1.078908E+02    2.024085E+01
  1.079208E+02    2.024218E+01
  1.079508E+02    2.024350E+01
  1.079808E+02    2.024482E+01
  1.080108E+02    2.024614E+01
  1.080408E+02    2.024746E+01
  1.080708E+02    2.024879E+01
  1.081008E+02    2.025011E+01
  1.081308E+02    2.025143E+01
  1.081608E+02    2.025276E+01
  1.081908E+02    2.025408E+01
  1.082208E+02    2.025540E+01
  1.082508E+02    2.025673E+01
  1.082808E+02    2.025805E+01
  1.083108E+02    2.025938E+01
  1.083408E+02    2.026070E+01
  1.083708E+02    2.026203E+01
  1.084008E+02    2.026336E+01
  1.084308E+02    2.026468E+01
  1.084608E+02    2.026601E+01
  1.084908E+02    2.026734E+01
  1.085209E+02    2.026866E+01
  1.085509E+02    2.026999E+01
  1.085809E+02    2.027132E+01
  1.086109E+02    2.027265E+01
  1.086409E+02    2.027398E+01
  1.086709E+02    2.027531E+01
  1.087009E+02    2.027663E+01
  1.087309E+02    2.027796E+01
  1.087609E+02    2.027929E+01
  1.087909E+02    2.028062E+01
  1.088209E+02    2.028195E+01
  1.088509E+02    2.028329E+01
  1.088809E+02    2.028462E+01
  1.089109E+02    2.028595E+01
  1.089409E+02    2.028728E+01
  1.089709E+02    2.028861E+01
  1.090009E+02    2.028994E+01
  1.090309E+02    2.029128E+01
  1.090609E+02    2.029261E+01
  1.090909E+02    2.029394E+01
  1.091209E+02    2.029528E+01
  1.091509E+02    2.029661E+01
  1.091809E+02    2.029794E+01
  1.092109E+02    2.029928E+01
  1.092409E+02    2.030061E+01
  1.092709E+02    2.030195E+01
  1.093009E+02    2.030328E+01
  1.093309E+02    2.030462E+01
  1.093609E+02    2.030596E+01
  1.093909E+02    2.030729E+01
  1.094209E+02    2.030863E+01
  1.094509E+02    2.030997E+01
  1.094809E+02    2.031130E+01
  1.095110E+02    2.031264E+01
  1.095410E+02    2.031398E+01
  1.095710E+02    2.031532E+01
  1.096010E+02    2.031666E+01
  1.096310E+02    2.031800E+01
  1.096610E+02    2.031934E+01
  1.096910E+02    2.032067E+01
  1.097210E+02    2.032201E+01
  1.097510E+02    2.032335E+01
  1.097810E+02    2.032470E+01
  1.098110E+02    2.032604E+01
  1.098410E+02    2.032738E+01
  1.098710E+02    2.032872E+01
  1.099010E+02    2.033006E+01
  1.099310E+02    2.033140E+01
  1.099610E+02    2.033274E+01
  1.099910E+02    2.033409E+01
  1.100210E+02    2.033543E+01
  1.100510E+02    2.033677E+01
  1.100810E+02    2.033812E+01
  1.101110E+02    2.033946E+01
  1.101410E+02    2.034081E+01
  1.101710E+02    2.034215E+01
  1.102010E+02    2.034350E+01
  1.102310E+02    2.034484E+01
  1.102610E+02    2.034619E+01
  1.102910E+02    2.034753E+01
  1.103210E+02    2.034888E+01
  1.103510E+02    2.035022E+01
  1.103810E+02    2.035157E+01
  1.104110E+02    2.035292E+01
  1.104410E+02    2.035427E+01
  1.104710E+02    2.035561E+01
  1.105011E+02    2.035696E+01
  1.105311E+02    2.035831E+01
  1.105611E+02    2.035966E+01
  1.105911E+02    2.036101E+01
  1.106211E+02    2.036236E+01
  1.106511E+02    2.036371E+01
  1.106811E+02    2.036506E+01
  1.107111E+02    2.036641E+01
  1.107411E+02    2.036776E+01
  1.107711E+02    2.036911E+01
  1.108011E+02    2.037046E+01
  1.108311E+02    2.037181E+01
  1.108611E+02    2.037316E+01
  1.108911E+02    2.037451E+01
  1.109211E+02    2.037587E+01
  1.109511E+02    2.037722E+01
  1.109811E+02    2.037857E+01
  1.110111E+02    2.037992E+01
  1.110411E+02    2.038128E+01
  1.110711E+02    2.038263E+01
  1.111011E+02    2.038399E+01
  1.111311E+02    2.038534E+01
  1.111611E+02    2.038670E+01
  1.111911E+02    2.038805E+01
  1.112211E+02    2.038941E+01
  1.112511E+02    2.039076E+01
  1.112811E+02    2.039212E+01
  1.113111E+02    2.039347E+01
  1.113411E+02    2.039483E+01
  1.113711E+02    2.039619E+01
  1.114011E+02    2.039755E+01
  1.114311E+02    2.039890E+01
  1.114611E+02    2.040026E+01
  1.114911E+02    2.040162E+01
  1.115212E+02    2.040298E+01
  1.115512E+02    2.040434E+01
  1.115812E+02    2.040570E+01
  1.116112E+02    2.040706E+01
  1.116412E+02    2.040842E+01
  1.116712E+02    2.040978E+01
  1.117012E+02    2.041114E+01
  1.117312E+02    2.041250E+01
  1.117612E+02    2.041386E+01
  1.117912E+02    2.041522E+01
  1.118212E+02    2.041658E+01
  1.118512E+02    2.041794E+01
  1.118812E+02    2.041931E+01
  1.119112E+02    2.042067E+01
  1.119412E+02    2.042203E+01
  1.119712E+02    2.042339E+01
  1.120012E+02    2.042476E+01
  1.120312E+02    2.042612E+01
  1.120612E+02    2.042749E+01
  1.120912E+02    2.042885E+01
  1.121212E+02    2.043022E+01
  1.121512E+02    2.043158E+01
  1.121812E+02    2.043295E+01
  1.122112E+02    2.043431E+01
  1.122412E+02    2.043568E+01
  1.122712E+02    2.043704E+01
  1.123012E+02    2.043841E+01
  1.123312E+02    2.043978E+01
  1.123612E+02    2.044115E+01
  1.123912E+02    2.044251E+01
  1.124212E+02    2.044388E+01
  1.124512E+02    2.044525E+01
  1.124812E+02    2.044662E+01
  1.125113E+02    2.044799E+01
  1.125413E+02    2.044936E+01
  1.125713E+02    2.045073E+01
  1.126013E+02    2.045210E+01
  1.126313E+02    2.045347E+01
  1.126613E+02    2.045484E+01
  1.126913E+02    2.045621E+01
  1.127213E+02    2.045758E+01
  1.127513E+02    2.045895E+01
  1.127813E+02    2.046032E+01
  1.128113E+02    2.046169E+01
  1.128413E+02    2.046307E+01
  1.128713E+02    2.046444E+01
  1.129013E+02    2.046581E+01
  1.129313E+02    2.046719E+01
  1.129613E+02    2.046856E+01
  1.129913E+02    2.046993E+01
  1.130213E+02    2.047131E+01
  1.130513E+02    2.047268E+01
  1.130813E+02    2.047406E+01
  1.131113E+02    2.047543E+01
  1.131413E+02    2.047681E+01
  1.131713E+02    2.047818E+01
  1.132013E+02    2.047956E+01
  1.132313E+02    2.048094E+01
  1.132613E+02    2.048231E+01
  1.132913E+02    2.048369E+01
  1.133213E+02    2.048507E+01
  1.133513E+02    2.048644E+01
  1.133813E+02    2.048782E+01
  1.134113E+02    2.048920E+01
  1.134413E+02    2.049058E+01
  1.134713E+02    2.049196E+01
  1.135014E+02    2.049334E+01
  1.135314E+02    2.049472E+01
  1.135614E+02    2.049610E+01
  1.135914E+02    2.049748E+01
  1.136214E+02    2.049886E+01
  1.136514E+02    2.050024E+01
  1.136814E+02    2.050162E+01
  1.137114E+02    2.050300E+01
  1.137414E+02    2.050438E+01
  1.137714E+02    2.050576E+01
  1.138014E+02    2.050715E+01
  1.138314E+02    2.050853E+01
  1.138614E+02    2.050991E+01
  1.138914E+02    2.051129E+01
  1.139214E+02    2.051268E+01
  1.139514E+02    2.051406E+01
  1.139814E+02    2.051545E+01
  1.140114E+02    2.051683E+01
  1.140414E+02    2.051822E+01
  1.140714E+02    2.051960E+01
  1.141014E+02    2.052099E+01
  1.141314E+02    2.052237E+01
  1.141614E+02    2.052376E+01
  1.141914E+02    2.052514E+01
  1.142214E+02    2.052653E+01
  1.142514E+02    2.052792E+01
  1.142814E+02    2.052931E+01
  1.143114E+02    2.053069E+01
  1.143414E+02    2.053208E+01
  1.143714E+02    2.053347E+01
  1.144014E+02    2.053486E+01
  1.144314E+02    2.053625E+01
  1.144614E+02    2.053764E+01
  1.144914E+02    2.053903E+01
  1.145215E+02    2.054042E+01
  1.145515E+02    2.054181E+01
  1.145815E+02    2.054320E+01
  1.146115E+02    2.054459E+01
  1.146415E+02    2.054598E+01
  1.146715E+02    2.054737E+01
  1.147015E+02    2.054876E+01
  1.147315E+02    2.055015E+01
  1.147615E+02    2.055155E+01
  1.147915E+02    2.055294E+01
  1.148215E+02    2.055433E+01
  1.148515E+02    2.055572E+01
  1.148815E+02    2.055712E+01
  1.149115E+02    2.055851E+01
  1.149415E+02    2.055991E+01
  1.149715E+02    2.056130E+01
  1.150015E+02    2.056270E+01
  1.150315E+02    2.056409E+01
  1.150615E+02    2.056549E+01
  1.150915E+02    2.056688E+01
  1.151215E+02    2.056828E+01
  1.151515E+02    2.056967E+01
  1.151815E+02    2.057107E+01
  1.152115E+02    2.057247E+01
  1.152415E+02    2.057387E+01
  1.152715E+02    2.057526E+01
  1.153015E+02    2.057666E+01
  1.153315E+02    2.057806E+01
  1.153615E+02    2.057946E+01
  1.153915E+02    2.058086E+01
  1.154215E+02    2.058226E+01
  1.154515E+02    2.058366E+01
  1.154815E+02    2.058506E+01
  1.155116E+02    2.058646E+01
  1.155416E+02    2.058786E+01
  1.155716E+02    2.058926E+01
  1.156016E+02    2.059066E+01
  1.156316E+02    2.059206E+01
  1.156616E+02    2.059346E+01
  1.156916E+02    2.059486E+01
  1.157216E+02    2.059627E+01
  1.157516E+02    2.059767E+01
  1.157816E+02    2.059907E+01
  1.158116E+02    2.060047E+01
  1.158416E+02    2.060188E+01
  1.158716E+02    2.060328E+01
  1.159016E+02    2.060469E+01
  1.159316E+02    2.060609E+01
  1.159616E+02    2.060750E+01
  1.159916E+02    2.060890E+01
  1.160216E+02    2.061031E+01
  1.160516E+02    2.061171E+01
  1.160816E+02    2.061312E+01
  1.161116E+02    2.061452E+01
  1.161416E+02    2.061593E+01
  1.161716E+02    2.061734E+01
  1.162016E+02    2.061874E+01
  1.162316E+02    2.062015E+01
  1.162616E+02    2.062156E+01
  1.162916E+02    2.062297E+01
  1.163216E+02    2.062438E+01
  1.163516E+02    2.062579E+01
  1.163816E+02    2.062720E+01
  1.164116E+02    2.062860E+01
  1.164416E+02    2.063001E+01
  1.164716E+02    2.063142E+01
  1.165017E+02    2.063284E+01
  1.165317E+02    2.063425E+01
  1.165617E+02    2.063566E+01
  1.165917E+02    2.063707E+01
  1.166217E+02    2.063848E+01
  1.166517E+02    2.063989E+01
  1.166817E+02    2.064130E+01
  1.167117E+02    2.064272E+01
  1.167417E+02    2.064413E+01
  1.167717E+02    2.064554E+01
  1.168017E+02    2.064696E+01
  1.168317E+02    2.064837E+01
  1.168617E+02    2.064978E+01
  1.168917E+02    2.065120E+01
  1.169217E+02    2.065261E+01
  1.169517E+02    2.065403E+01
  1.169817E+02    2.065544E+01
  1.170117E+02    2.065686E+01
  1.170417E+02    2.065828E+01
  1.170717E+02    2.065969E+01
  1.171017E+02    2.066111E+01
  1.171317E+02    2.066253E+01
  1.171617E+02    2.066394E+01
  1.171917E+02    2.066536E+01
  1.172217E+02    2.066678E+01
  1.172517E+02    2.066820E+01
  1.172817E+02    2.066962E+01
  1.173117E+02    2.067104E+01
  1.173417E+02    2.067245E+01
  1.173717E+02    2.067387E+01
  1.174017E+02    2.067529E+01
  1.174317E+02    2.067671E+01
  1.174617E+02    2.067813E+01
  1.174917E+02    2.067956E+01
  1.175218E+02    2.068098E+01
  1.175518E+02    2.068240E+01
  1.175818E+02    2.068382E+01
  1.176118E+02    2.068524E+01
  1.176418E+02    2.068666E+01
  1.176718E+02    2.068809E+01
  1.177018E+02    2.068951E+01
  1.177318E+02    2.069093E+01
  1.177618E+02    2.069236E+01
  1.177918E+02    2.069378E+01
  1.178218E+02    2.069520E+01
  1.178518E+02    2.069663E+01
  1.178818E+02    2.069805E+01
  1.179118E+02    2.069948E+01
  1.179418E+02    2.070090E+01
  1.179718E+02    2.070233E+01
  1.180018E+02    2.070376E+01
  1.180318E+02    2.070518E+01
  1.180618E+02    2.070661E+01
  1.180918E+02    2.070804E+01
  1.181218E+02    2.070946E+01
  1.181518E+02    2.071089E+01
  1.181818E+02    2.071232E+01
  1.182118E+02    2.071375E+01
  1.182418E+02    2.071518E+01
  1.182718E+02    2.071660E+01
  1.183018E+02    2.071803E+01
  1.183318E+02    2.071946E+01
  1.183618E+02    2.072089E+01
  1.183918E+02    2.072232E+01
  1.184218E+02    2.072375E+01
  1.184518E+02    2.072518E+01
  1.184818E+02    2.072661E+01
  1.185119E+02    2.072805E+01
  1.185419E+02    2.072948E+01
  1.185719E+02    2.073091E+01
  1.186019E+02    2.073234E+01
  1.186319E+02    2.073377E+01
  1.186619E+02    2.073521E+01
  1.186919E+02    2.073664E+01
  1.187219E+02    2.073807E+01
  1.187519E+02    2.073951E+01
  1.187819E+02    2.074094E+01
  1.188119E+02    2.074238E+01
  1.188419E+02    2.074381E+01
  1.188719E+02    2.074525E+01
  1.189019E+02    2.074668E+01
  1.189319E+02    2.074812E+01
  1.189619E+02    2.074955E+01
  1.189919E+02    2.075099E+01
  1.190219E+02    2.075243E+01
  1.190519E+02    2.075386E+01
  1.190819E+02    2.075530E+01
  1.191119E+02    2.075674E+01
  1.191419E+02    2.075818E+01
  1.191719E+02    2.075962E+01
  1.192019E+02    2.076105E+01
  1.192319E+02    2.076249E+01
  1.192619E+02    2.076393E+01
  1.192919E+02    2.076537E+01
  1.193219E+02    2.076681E+01
  1.193519E+02    2.076825E+01
  1.193819E+02    2.076969E+01
  1.194119E+02    2.077113E+01
  1.194419E+02    2.077257E+01
  1.194719E+02    2.077401E+01
  1.195020E+02    2.077546E+01
  1.195320E+02    2.077690E+01
  1.195620E+02    2.077834E+01
  1.195920E+02    2.077978E+01
  1.196220E+02    2.078123E+01
  1.196520E+02    2.078267E+01
  1.196820E+02    2.078411E+01
  1.197120E+02    2.078556E+01
  1.197420E+02    2.078700E+01
  1.197720E+02    2.078845E+01
  1.198020E+02    2.078989E+01
  1.198320E+02    2.079134E+01
  1.198620E+02    2.079278E+01
  1.198920E+02    2.079423E+01
  1.199220E+02    2.079567E+01
  1.199520E+02    2.079712E+01
  1.199820E+02    2.079857E+01
  1.200120E+02    2.080001E+01
  1.200420E+02    2.080146E+01
  1.200720E+02    2.080291E+01
  1.201020E+02    2.080436E+01
  1.201320E+02    2.080580E+01
  1.201620E+02    2.080725E+01
  1.201920E+02    2.080870E+01
  1.202220E+02    2.081015E+01
  1.202520E+02    2.081160E+01
  1.202820E+02    2.081305E+01
  1.203120E+02    2.081450E+01
  1.203420E+02    2.081595E+01
  1.203720E+02    2.081740E+01
  1.204020E+02    2.081885E+01
  1.204320E+02    2.082030E+01
  1.204620E+02    2.082175E+01
  1.204920E+02    2.082321E+01
  1.205221E+02    2.082466E+01
  1.205521E+02    2.082611E+01
  1.205821E+02    2.082756E+01
  1.206121E+02    2.082902E+01
  1.206421E+02    2.083047E+01
  1.206721E+02    2.083193E+01
  1.207021E+02    2.083338E+01
  1.207321E+02    2.083483E+01
  1.207621E+02    2.083629E+01
  1.207921E+02    2.083774E+01
  1.208221E+02    2.083920E+01
  1.208521E+02    2.084065E+01
  1.208821E+02    2.084211E+01
  1.209121E+02    2.084357E+01
  1.209421E+02    2.084502E+01
  1.209721E+02    2.084648E+01
  1.210021E+02    2.084794E+01
  1.210321E+02    2.084940E+01
  1.210621E+02    2.085085E+01
  1.210921E+02    2.085231E+01
  1.211221E+02    2.085377E+01
  1.211521E+02    2.085523E+01
  1.211821E+02    2.085669E+01
  1.212121E+02    2.085815E+01
  1.212421E+02    2.085961E+01
  1.212721E+02    2.086107E+01
  1.213021E+02    2.086253E+01
  1.213321E+02    2.086399E+01
  1.213621E+02    2.086545E+01
